n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time,ms_blocks_total,ms_blocks_positive,ms_min_avg_trade,ms_mean_avg_trade,ms_min_n_trades,expected_avg_trade,passes_multisplit,passes_expectancy
465,111775.0,296849.0,185074.0,1.603947610145131,0.22365591397849463,240.3763440860215,2854.3173076923076,-512.6703601108034,13628.0,11717.0,0.13628,10,8,0.8,46.5,9.254728521139883,0.19902641980945984,25,0.08938492507269068,8.201863809803346,56.694430776112725,2.5805668271941515,2012-01-10 10:30:00,2021-05-17 20:00:00,TF_U,5,,,,,,,500,10000,,272,89592.0,216333.0,126741.0,1.7068904300897105,0.08455882352941177,329.38235294117646,9405.782608695652,-509.0,19942.0,14252.0,0.19942,5,4,0.8,54.4,16.644518617250544,0.30596541575828207,30,0.11151665327261362,4.49262862300672,60.5436199660684,2.9231790576035075,True,True,True,,,,,,,21.0,15.0,-1.0,322.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,161.2577319587629,335.64094168710227,82.0,82.34558823529412,True,True
342,135912.0,375710.0,239798.0,1.566777037339761,0.43859649122807015,397.4035087719298,2504.733333333333,-1248.9479166666667,15439.0,12298.0,0.15439,10,9,0.9,34.2,25.98768939324926,0.7598739588669373,6,0.07351080110659838,8.803160826478399,38.849682147271764,4.008312385420537,2012-01-12 11:30:00,2021-05-17 02:30:00,PC,8,,,,,,1.0,5000,10000,2000.0,394,131099.0,414744.0,283645.0,1.462193939607608,0.4289340101522843,332.73857868020303,2454.1065088757396,-1260.6444444444444,20571.0,14267.0,0.20571,5,5,1.0,78.8,26.65633133047382,0.3382783163765713,43,0.07620958207156424,6.3730008264061055,61.823309102281485,2.907467722318302,True,True,True,,,55.0,56.0,52.0,-27.0,22.0,21.0,-1.0,0.0,,,,,,,,,50.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,255.96031746031747,334.42778895595796,126.0,83.18464467005076,True,True
259,64199.0,338755.0,274556.0,1.2338284357289588,0.444015444015444,247.87258687258688,2945.695652173913,-1906.638888888889,26928.0,24446.0,0.26928,10,8,0.8,25.9,4.657252408878008,0.17981669532347522,16,0.09331921057960404,2.3840983363042185,108.63645851181482,1.8930666162814838,2012-01-13 02:00:00,2021-05-10 17:00:00,TF_M,5,,,,,,,2250,6000,,171,67461.0,329505.0,262044.0,1.2574414983743187,0.3216374269005848,394.50877192982455,5991.0,-2259.0,29937.0,27894.0,0.29937,5,5,1.0,34.2,16.880758276807352,0.49358942329846056,14,0.08880686618935385,2.2534322076360356,75.88424422999955,2.8575377243371056,True,True,True,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,460.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,82.21621621621621,460.2374599663602,46.0,98.62719298245614,True,True
542,108667.0,374803.0,266136.0,1.4083137944509574,0.559040590405904,200.49261992619927,1236.973597359736,-1113.5397489539748,18562.0,16072.0,0.18562,10,9,0.9,54.2,11.737120600896967,0.2165520406069551,25,0.15668050098005834,5.854272168947312,92.58196140502636,1.8442740427263955,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,,,,,,,2000,0,,236,87261.0,394066.0,306805.0,1.2844184416811981,0.3432203389830508,369.75,4865.0123456790125,-1979.3870967741937,28098.0,25038.0,0.28098,5,5,1.0,47.2,11.496086290559932,0.24356115022372735,31,0.21912423648594448,3.105594704249413,75.99188640973631,2.7644575506837286,True,True,True,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,177.36363636363637,390.2183201881832,73.0,92.4375,True,True
366,83241.0,393448.0,310207.0,1.2683401728523211,0.7185792349726776,227.4344262295082,1496.0,-3011.7184466019417,17550.0,15126.0,0.1755,10,8,0.8,36.6,22.597344976788754,0.6174137971800205,13,0.028964092214173304,4.743076923076923,77.165098929614,2.151577975832774,2012-01-10 22:30:00,2021-05-17 18:00:00,TF_U,5,,,,,,,3000,1500,,283,90853.0,316154.0,225301.0,1.403251650014869,0.7385159010600707,321.03533568904595,1512.6985645933014,-3044.608108108108,23147.0,19603.0,0.23147,5,4,0.8,56.6,11.976643937263894,0.21160148299052817,37,0.05763155867170044,3.925044282196397,72.10109737708166,2.6445082613654773,True,True,True,,,,,,,22.0,3.0,-1.0,0.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,170.41489361702128,319.000254149104,87.0,80.25883392226149,True,True
626,77906.0,257811.0,179905.0,1.4330396598204609,0.4009584664536741,124.45047923322684,1027.1354581673306,-479.74666666666667,11100.0,10097.0,0.111,10,9,0.9,62.6,16.0822883943797,0.2569055654054265,20,0.031974430724206096,7.018558558558558,89.19210330398171,1.4803845055882583,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,500,2500,,242,48287.0,141943.0,93656.0,1.5155782864952592,0.2396694214876033,199.53305785123968,2447.293103448276,-509.0,9675.0,7635.0,0.09675,5,5,1.0,48.4,14.66424222385869,0.3029802112367498,22,0.05158738376788784,4.9909043927648575,48.488205935344915,2.5423118298502447,True,True,True,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,107.125,199.33993902439025,80.0,49.88326446280992,True,True
514,57649.0,179635.0,121986.0,1.4725870181824143,0.08754863813229571,112.15758754863813,3991.8888888888887,-260.09808102345414,17330.0,14916.0,0.1733,10,6,0.6,51.4,17.984437717093073,0.3498917843792427,27,0.0699231556488404,3.326543566070398,154.5147357282867,1.0677481432750424,2012-01-10 10:30:00,2021-05-14 15:00:00,TF_U,5,,,,,,,250,4000,,307,60737.0,131703.0,70966.0,1.855860552940845,0.10749185667752444,197.84039087947883,3991.0,-259.0,9536.0,7405.0,0.09536,5,5,1.0,61.4,18.99052395275075,0.3092919210545725,32,0.06570953455060342,6.369232382550336,48.20047088265802,2.539050198336037,True,True,True,,,,,,,21.0,15.0,-1.0,0.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,149.65384615384616,199.93991133477115,96.0,49.46009771986971,True,True
481,118021.0,392538.0,274517.0,1.4299223727492287,0.47401247401247404,245.36590436590436,1721.657894736842,-1085.0474308300395,14800.0,14071.0,0.148,10,8,0.8,48.1,10.662551289442879,0.22167466298218044,24,0.0341549385278891,7.974391891891892,60.31807898594318,2.5276841375147363,2012-01-10 10:30:00,2021-05-14 21:00:00,TF_U,5,,,,,,,1250,4000,,283,81843.0,332384.0,250541.0,1.3266650967306748,0.2968197879858657,289.19787985865725,3956.9523809523807,-1259.0,20735.0,19930.0,0.20735,5,5,1.0,56.6,18.260339536821323,0.32262083987316825,30,0.048764097112764686,3.9470942850253197,71.69831262294882,2.5169960378672296,True,True,True,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,241.0,287.6128398554141,84.0,72.29946996466431,True,True
592,94052.0,296450.0,202398.0,1.464688386248876,0.47297297297297297,158.8716216216216,1058.75,-648.7115384615385,11853.0,10768.0,0.11853,10,9,0.9,59.2,14.891608375189028,0.2515474387700849,19,0.0428592693403649,7.934868809584072,74.60740866754561,1.8288228243833504,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,750,4000,,239,56919.0,197334.0,140415.0,1.4053626749278922,0.22594142259414227,238.15481171548117,3654.3333333333335,-759.0,14098.0,12707.0,0.14098,5,5,1.0,47.8,14.810806865258893,0.3098495160096003,22,0.07011718406858869,4.03738118882111,59.196788418629986,2.5137382544563196,True,True,True,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,149.44155844155844,237.63194224474714,77.0,59.53870292887029,True,True
547,123437.0,368550.0,245113.0,1.5035922207308465,0.5393053016453382,225.6617915904936,1249.322033898305,-972.6706349206349,14595.0,12072.0,0.14595,10,10,1.0,54.7,12.264175471673585,0.22420796109092478,25,0.08094007469397345,8.457485440219253,64.67643413239142,2.3409677412492087,2012-01-10 22:30:00,2021-05-17 14:00:00,TF_U,5,,,,,,,1500,10000,,249,81294.0,348987.0,267693.0,1.303683697369748,0.2891566265060241,326.48192771084337,4847.041666666667,-1512.3898305084747,26721.0,21998.0,0.26721,5,5,1.0,49.8,11.7881296226331,0.23670943017335544,33,0.12289959898639506,3.042326260244751,81.84526533323493,2.5030656451683595,True,True,True,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,133.9746835443038,347.34319626133055,78.0,81.62048192771084,True,True
375,104610.0,259471.0,154861.0,1.6755090048495103,0.18933333333333333,278.96,3654.521126760563,-509.4111842105263,17231.0,14505.0,0.17231,10,8,0.8,37.5,7.927799190191437,0.211407978405105,18,0.09550712169008699,6.071034762927282,61.76871236019502,2.6633371081506216,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,500,10000,,215,73255.0,173528.0,100273.0,1.7305555832577064,0.08372093023255814,340.72093023255815,9640.444444444445,-509.0,29451.0,26977.0,0.29451,5,4,0.8,43.0,15.05988047761336,0.3502297785491479,20,0.13638659477168794,2.487351872601949,86.43730803358132,2.4882169080496253,True,True,True,,,,,,,21.0,16.0,-1.0,460.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,309.1818181818182,342.7714731777232,64.0,85.18023255813954,True,True
574,95509.0,326445.0,230936.0,1.4135734575813212,0.5313588850174216,166.39198606271776,1070.311475409836,-858.4981412639405,15694.0,14480.0,0.15694,10,9,0.9,57.4,14.465130486794788,0.2520057576096653,19,0.04220544660712603,6.08570154199057,94.31944633490038,1.6645813649312171,2012-01-10 10:30:00,2021-04-26 10:30:00,TF_U,5,,,,,,,1250,4000,,238,68958.0,272916.0,203958.0,1.3380990203865502,0.31932773109243695,289.73949579831935,3591.0,-1259.0,21437.0,19502.0,0.21437,5,5,1.0,47.6,14.880860190190619,0.3126231132392987,22,0.05787580846312248,3.2167747352707936,73.98715159952434,2.480076875932022,True,True,True,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,50.078947368421055,285.82357188703463,76.0,72.43487394957984,True,True
434,101629.0,343099.0,241470.0,1.4208762993332504,0.4930875576036866,234.16820276497697,1603.266355140187,-1097.590909090909,18314.0,16629.0,0.18314,10,8,0.8,43.4,9.308061022576076,0.21447145213308932,17,0.039663875468616244,5.549251938407775,78.20873963140441,2.1685815813349887,2012-01-10 10:30:00,2021-04-26 10:30:00,TF_U,5,,,,,,,1250,4000,,233,66043.0,272519.0,206476.0,1.3198579980239835,0.296137339055794,283.44635193133047,3949.550724637681,-1259.0,21437.0,19502.0,0.21437,5,4,0.8,46.6,15.06784656146989,0.32334434681265856,22,0.060430325696894445,3.0807948873443114,75.62983207909998,2.4262095889112127,True,True,True,,,,,,,21.0,16.0,-1.0,184.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,86.69444444444444,276.89886853509887,72.0,70.86158798283262,True,True
550,93580.0,372208.0,278628.0,1.3358599997128788,0.5690909090909091,170.14545454545456,1189.1629392971247,-1175.6455696202531,16294.0,12709.0,0.16294,10,10,1.0,55.0,12.751470503436064,0.23184491824429207,26,0.04264800170976704,5.743218362587456,95.76512075229749,1.6704979320644222,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,,,,,,,2250,4000,,257,76687.0,395586.0,318899.0,1.2404742567395948,0.45136186770428016,298.39299610894943,3410.2241379310344,-2261.695035460993,24147.0,20252.0,0.24147,5,4,0.8,51.4,11.672189169131899,0.22708539239556225,35,0.06827754378186655,3.1758396488176586,80.92348116369136,2.4065588205574366,True,True,True,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,189.0487804878049,302.61823384681213,80.0,74.59824902723736,True,True
919,78004.0,274378.0,196374.0,1.3972216281177752,0.5255712731229597,84.87921653971708,568.0703933747412,-450.39908256880733,10048.0,7990.0,0.10048,10,8,0.8,91.9,22.64707486630448,0.2464317178052718,30,0.09603353674170555,7.7631369426751595,118.37998051381982,1.0612091747062058,2012-01-10 10:30:00,2021-05-17 00:30:00,TF_U,5,,,,,,,1500,7500,,313,88358.0,287698.0,199340.0,1.4432527340222736,0.45686900958466453,282.29392971246006,2011.8741258741259,-1172.5882352941176,22275.0,18934.0,0.22275,5,4,0.8,62.6,19.386593305684215,0.30968998890869354,32,0.08478009914212635,3.96668911335578,78.90711650331606,2.370457264236628,True,True,True,,,,,,,21.0,15.0,-1.0,24.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,139.16037735849056,280.87448715688,100.0,70.57348242811501,True,True
232,78262.0,311298.0,233036.0,1.3358365231123088,0.33620689655172414,337.33620689655174,3991.0,-1513.2207792207791,28842.0,25752.0,0.28842,10,8,0.8,23.2,10.979981785048643,0.47327507694175186,7,0.05099537451125706,2.713473406837251,85.49927167718688,2.489371527915884,2012-01-13 02:00:00,2021-05-10 20:30:00,TF_M,5,,,,,,,1500,4000,,196,61736.0,259415.0,197679.0,1.3123042913005427,0.33163265306122447,314.9795918367347,3991.0,-1509.0,28911.0,25950.0,0.28911,5,4,0.8,39.2,19.630588376307013,0.5007803157221177,14,0.06464623558377608,2.135380996852409,91.78689905403654,2.3216155609030387,True,True,True,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-113.4776119402985,385.20343338253787,52.0,78.74489795918367,True,True
408,122833.0,382078.0,259245.0,1.4738104881482768,0.6568627450980392,301.0612745098039,1425.6641791044776,-1851.75,29832.0,28095.0,0.29832,10,9,0.9,40.8,7.871467461661771,0.19292812406033755,19,0.020279566565987967,4.1174912845266824,99.08946292934309,2.1845055762362064,2012-01-10 10:30:00,2021-04-29 21:30:00,TF_U,5,,,,,,,5000,2500,,221,66761.0,387501.0,320740.0,1.2081467855583963,0.7058823529411765,302.08597285067873,2483.980769230769,-4934.461538461538,26809.0,25045.0,0.26809,5,4,0.8,44.2,13.629380029920657,0.30835701425159856,22,0.07842902293255044,2.490245812973255,88.74625904345352,2.3122229060333934,True,True,True,,,,,,,21.0,16.0,-1.0,184.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,123.77777777777777,307.55491929542563,70.0,75.52149321266968,True,True
641,69131.0,330853.0,261722.0,1.2641390483031614,0.5351014040561622,107.84867394695787,964.5860058309038,-878.261744966443,13787.0,13190.0,0.13787,10,7,0.7,64.1,14.631814651641813,0.22826543918317962,26,0.05773097452662337,5.014216290708639,127.8365277516599,1.1511167377263136,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,,,,,,,2250,4000,,269,76979.0,365841.0,288862.0,1.266490573353366,0.48698884758364314,286.1672862453532,2792.679389312977,-2093.2028985507245,24147.0,20635.0,0.24147,5,5,1.0,53.8,11.160645142642965,0.2074469357368581,37,0.06801855051377649,3.18793224831242,84.3807142207615,2.307957679466742,True,True,True,,,,,,,22.0,3.0,-1.0,48.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,101.80459770114942,291.1349792790679,84.0,71.5418215613383,True,True
211,83336.0,271596.0,188260.0,1.442664400297461,0.6445497630331753,394.957345971564,1997.0294117647059,-2510.133333333333,19225.0,18103.0,0.19225,10,9,0.9,21.1,12.895347998406246,0.6111539335737557,8,0.03373092061054046,4.334772431729519,48.67614236344437,3.569903434059523,2012-02-03 16:30:00,2021-05-19 09:30:00,TF_M,5,,,,,,,2500,2000,,247,77447.0,308605.0,231158.0,1.335039237231677,0.6275303643724697,313.5506072874494,1991.0,-2512.586956521739,29186.0,27460.0,0.29186,5,4,0.8,49.4,23.122283624244382,0.46806242154340855,23,0.025707903469469443,2.653566778592476,93.0822627086911,2.300169307832204,True,True,True,,,47.0,48.0,50.0,7.0,2.0,1.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,-175.62337662337663,298.08177987363695,77.0,78.38765182186235,True,True
643,112368.0,379232.0,266864.0,1.421068409377061,0.5241057542768274,174.75583203732504,1125.3175074183976,-872.1045751633987,15002.0,14512.0,0.15002,10,9,0.9,64.3,13.638548309845882,0.21210806080631234,25,0.035873202335184394,7.490201306492468,85.8454898191656,1.7881195215787695,2012-01-10 10:30:00,2021-05-14 21:00:00,TF_U,5,,,,,,,1250,4000,,287,75592.0,323615.0,248023.0,1.3047781858940501,0.313588850174216,263.3867595818815,3595.722222222222,-1259.0,20735.0,19930.0,0.20735,5,5,1.0,57.4,17.861690849412884,0.3111792830908168,30,0.05279659223198222,3.645623342175066,78.72453434225845,2.292352318136951,True,True,True,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,243.90816326530611,262.9866769840249,88.0,65.84668989547038,True,True
276,140581.0,327293.0,186712.0,1.7529296456574832,0.463768115942029,509.3514492753623,2556.9765625,-1261.5675675675675,14732.0,12363.0,0.14732,10,10,1.0,27.6,16.59035864591239,0.6010999509388546,6,0.07106934792041598,9.542560412707033,28.923055035886783,5.259278124975517,2012-01-12 11:30:00,2021-05-07 15:30:00,PC,8,,,,,,1.0,5000,10000,2000.0,293,85198.0,310006.0,224808.0,1.3789811750471515,0.39590443686006827,290.77815699658703,2672.4655172413795,-1270.1016949152543,25618.0,21686.0,0.25618,5,4,0.8,58.6,20.51925924588897,0.3501580076090268,30,0.11726801098617338,3.325708486220626,88.10152820488744,2.27681957131755,True,True,True,,,55.0,56.0,-48.0,-27.0,22.0,21.0,-1.0,0.0,,,,,,,,,50.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,214.39080459770116,288.1969790034836,87.0,72.69453924914676,True,True
336,56851.0,339298.0,282447.0,1.2012802401866545,0.5595238095238095,169.19940476190476,1804.776595744681,-1908.4256756756756,20994.0,18849.0,0.20994,10,6,0.6,33.6,6.681317235396026,0.19884872724392935,18,0.05665687498900635,2.707964180241974,124.07845068688326,1.4634931075224562,2012-01-13 02:00:00,2021-05-10 17:00:00,TF_M,5,,,,,,,2500,2500,,198,61158.0,276932.0,215774.0,1.2834354463466404,0.5656565656565656,308.8787878787879,2472.6071428571427,-2509.0,29733.0,27653.0,0.29733,5,4,0.8,39.6,20.2741214359587,0.5119727635343106,14,0.040730566728800814,2.0569064675612956,96.26106151280291,2.24495771831887,True,True,True,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,322.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,27.231884057971016,364.17332284084205,51.0,77.21969696969697,True,True
554,101804.0,350365.0,248561.0,1.4095735050953286,0.5415162454873647,183.76173285198556,1167.8833333333334,-978.5866141732283,14562.0,12072.0,0.14562,10,10,1.0,55.4,13.162066707018317,0.23758243153462666,26,0.03920278181603866,6.9910726548551025,79.2439196888138,1.9084641716288993,2012-01-10 22:30:00,2021-05-17 14:00:00,TF_U,5,,,,,,,1500,4000,,266,73371.0,332527.0,259156.0,1.2831151893068269,0.36466165413533835,275.8308270676692,3428.1134020618556,-1533.4674556213017,23716.0,22441.0,0.23716,5,4,0.8,53.2,12.08966500776593,0.22724934225123927,36,0.07136334519087922,3.093734187890032,85.98023742350519,2.2447166493039976,True,True,True,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,114.88235294117646,282.5181054929979,82.0,68.9577067669173,True,True
595,101650.0,298651.0,197001.0,1.515987228491226,0.4890756302521008,170.8403361344538,1026.2920962199312,-648.0296052631579,11567.0,10723.0,0.11567,10,9,0.9,59.5,14.705441169852742,0.24715027176223095,20,0.024505656665027055,8.78793118353938,67.70649286768322,1.9907627066974212,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,750,2500,,242,51037.0,179308.0,128271.0,1.3978841671149362,0.30165289256198347,210.89669421487602,2456.27397260274,-759.0,13871.0,12806.0,0.13871,5,5,1.0,48.4,14.66424222385869,0.3029802112367498,22,0.048807727726943195,3.6794030711556487,65.77153829574623,2.2441678345969938,True,True,True,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,113.375,211.052337398374,80.0,52.724173553719005,True,True
490,144930.0,426248.0,281318.0,1.5151821070816656,0.536734693877551,295.7755102040816,1620.7148288973383,-1239.2863436123348,13087.0,11617.0,0.13087,10,9,0.9,49.0,10.917875251164945,0.22281378063601928,27,0.02781342717173808,11.07434859020402,44.24639481128821,3.2402730444294265,2012-01-10 10:30:00,2021-05-14 20:30:00,TF_U,5,,,,,,,1500,3000,,289,70539.0,336123.0,265584.0,1.265599584312308,0.39100346020761245,244.07958477508652,2974.5398230088495,-1509.0,18901.0,16707.0,0.18901,5,4,0.8,57.8,17.508854902591434,0.3029213650967376,31,0.04240207544762472,3.7320247605946775,77.43785707197436,2.2249922968318647,True,True,True,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,94.96039603960396,248.34328489028678,89.0,61.01989619377163,True,True
420,104245.0,299687.0,195442.0,1.533380747229357,0.38571428571428573,248.20238095238096,1849.9197530864199,-757.5271317829457,12318.0,12143.0,0.12318,10,9,0.9,42.0,10.535653752852738,0.25084889887744616,20,0.01977073240922826,8.46281863938951,49.628855100964074,2.802691461166988,2012-01-10 10:30:00,2021-04-23 22:00:00,TF_U,5,,,,,,,750,2000,,243,43813.0,165253.0,121440.0,1.3607789855072463,0.34156378600823045,180.30041152263374,1991.0,-759.0,10652.0,9592.0,0.10652,5,5,1.0,48.6,14.853955702101715,0.3056369486029159,22,0.04544313331659553,4.113124295906872,59.07917741309657,2.1893771748042727,True,True,True,,,,,,,21.0,16.0,-1.0,460.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,100.375,180.24865753287165,80.0,45.075102880658434,True,True
389,90054.0,385993.0,295939.0,1.304299196793934,0.6632390745501285,231.5012853470437,1496.0968992248063,-2259.0763358778627,21084.0,20359.0,0.21084,10,7,0.7,38.9,22.945369903316006,0.5898552674374294,15,0.026772825193772627,4.271200910643142,91.07508828036511,1.9980959976014894,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,,,,,,,2250,1500,,285,73080.0,289316.0,216236.0,1.3379640762870197,0.6701754385964912,256.42105263157896,1514.7434554973822,-2300.3829787234044,21647.0,18022.0,0.21647,5,4,0.8,57.0,11.865917579353061,0.20817399262022915,38,0.07164750957854406,3.375987434748464,84.41974548440065,2.1842093762080683,True,True,True,,,,,,,22.0,3.0,-1.0,0.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,98.6063829787234,260.08683639743856,88.0,64.10526315789474,True,True
189,69134.0,204287.0,135153.0,1.5115239765303028,0.43386243386243384,365.7883597883598,2491.3048780487807,-1263.1121495327102,10352.0,8948.0,0.10352,10,6,0.6,18.9,6.220128616033595,0.3291073341816717,11,0.03639309167703301,6.678323029366306,28.300517834929266,4.505647342544948,2012-01-12 11:30:00,2021-05-13 10:30:00,BO,5,,,,,,,1250,2500,,129,25089.0,124550.0,99461.0,1.2522496254813444,0.3875968992248062,194.48837209302326,2491.0,-1259.0,12483.0,11358.0,0.12483,5,4,0.8,25.8,5.491812087098393,0.21286093360846484,18,0.0992865399178923,2.00985340062485,64.18378572282674,2.181592354497071,True,True,True,,,47.0,7.0,-1.0,38.0,4.0,3.0,-1.0,0.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,23.894736842105264,187.12771047541483,38.0,48.622093023255815,True,True
706,66391.0,281595.0,215204.0,1.3085026300626383,0.36827195467422097,94.03824362606233,1083.0576923076924,-482.52017937219733,11975.0,11430.0,0.11975,10,9,0.9,70.6,14.74584687293341,0.20886468658545906,27,0.06071606091187059,5.544133611691023,127.34180837764154,1.0769764208977608,2012-01-10 10:30:00,2021-05-14 21:00:00,TF_U,5,,,,,,,500,4000,,304,61044.0,189821.0,128777.0,1.4740287473694837,0.16776315789473684,200.80263157894737,3721.9803921568628,-509.0,13485.0,12209.0,0.13485,5,5,1.0,60.8,18.594622878671135,0.30583261313603843,32,0.06537907083415241,4.526807563959956,67.15549439748378,2.167122053221452,True,True,True,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,168.0873786407767,202.90036090409205,95.0,50.20065789473684,True,True
