n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_intraday_only,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
385,136710.0,339879.0,203169.0,1.6728880882418085,0.45194805194805193,355.09090909090907,1953.3275862068965,-962.8862559241707,14486.0,12801.0,0.14486,10,9,0.9,38.5,9.404786015641186,0.2442801562504204,20,0.018221051861604855,9.43738782272539,40.79518689196109,3.6974708630722213,2012-01-10 10:30:00,2021-04-23 22:30:00,TF_U,5,0,28,77,52,15,21,16,-1,1000,2500,322,242,39182.0,201771.0,162589.0,1.2409880127191877,0.3347107438016529,161.9090909090909,2491.0,-1009.8695652173913,18402.0,17405.0,0.18402,5,5,1.0,48.4,14.66424222385869,0.3029802112367498,22,0.06357511102036649,2.129225084229975,113.65637282425604,1.4958159784992724,False,True,False
413,137303.0,352726.0,215423.0,1.637364626804009,0.4745762711864407,332.45278450363196,1799.6224489795918,-992.7327188940092,12702.0,12368.0,0.12702,10,9,0.9,41.3,19.7790292987295,0.47891112103461264,24,0.024041717952266155,10.809557549992126,38.20692920038164,3.696863093476109,2012-01-10 22:30:00,2021-05-17 10:00:00,TF_U,5,0,4,139,37,115,22,3,-1,1000,2000,460,288,40468.0,224336.0,183868.0,1.2200926751800205,0.3854166666666667,140.51388888888889,2021.045045045045,-1038.8022598870057,21609.0,21439.0,0.21609,5,4,0.8,57.6,12.126005112979296,0.210520922100335,39,0.1293861816744094,1.8727382109306308,153.7855095384007,1.1979573757496238,False,False,False
316,121201.0,376165.0,254964.0,1.475365149589746,0.5063291139240507,383.5474683544304,2351.03125,-1634.3846153846155,16961.0,14125.0,0.16961,10,9,0.9,31.6,6.636264009214824,0.2100083547219881,17,0.03325880149503717,7.145864041035316,44.22138431201062,3.690904773351175,2012-01-10 10:30:00,2021-04-29 18:00:00,TF_U,5,0,28,77,52,15,21,16,-1,2000,4000,322,226,37966.0,327262.0,289296.0,1.131235827664399,0.36283185840707965,167.99115044247787,3991.0,-2009.0,35105.0,32468.0,0.35105,5,4,0.8,45.2,14.386104406683554,0.31827664616556534,22,0.10512037085813623,1.0814983620566871,208.96934098930623,1.1236766661197843,False,False,False
290,137130.0,445155.0,308025.0,1.445191137083029,0.603448275862069,472.86206896551727,2543.7428571428572,-2678.478260869565,25786.0,22936.0,0.25786,10,7,0.7,29.0,8.740709353364863,0.3014037708056849,23,0.05192882666083279,5.318002016598154,54.531758185663236,3.6904721808995333,2012-01-10 22:30:00,2021-05-17 20:00:00,TF_U,5,0,4,139,37,115,22,3,-1,4000,6000,322,208,31638.0,508209.0,476571.0,1.066386750347797,0.42788461538461536,152.10576923076923,5710.213483146067,-4004.798319327731,66583.0,59580.0,0.66583,5,4,0.8,41.6,8.890444308357148,0.2137126035662776,29,0.18936089512611418,0.4751663337488548,437.74145015487704,0.7387601387598048,False,False,False
315,125440.0,386388.0,260948.0,1.4807088002207336,0.5968253968253968,398.22222222222223,2055.255319148936,-2054.7086614173227,18294.0,16269.0,0.18294,10,8,0.8,31.5,7.553145040312677,0.23978238223214848,18,0.032134885204081635,6.8568929703728,45.939174107142854,3.6898660544694466,2012-01-10 10:30:00,2021-05-03 17:30:00,TF_U,5,0,28,77,52,15,21,16,-1,3000,3000,322,225,21220.0,349201.0,327981.0,1.0646988697516016,0.5155555555555555,94.31111111111112,3010.353448275862,-3009.0,58066.0,54396.0,0.58066,5,3,0.6,45.0,14.628738838327793,0.3250830852961732,22,0.2467483506126296,0.36544621637447045,615.6856738925542,0.49050264491875795,False,False,False
313,158453.0,458852.0,300399.0,1.527475124750748,0.6932907348242812,506.23961661341855,2114.52534562212,-3129.15625,29625.0,25180.0,0.29625,10,9,0.9,31.3,13.550276749941311,0.4329161900939716,21,0.01584697039500672,5.34862447257384,58.51971878096344,3.6860939149185734,2012-01-10 10:30:00,2021-05-14 18:30:00,TF_U,5,0,28,78,37,7,21,15,-1,5000,2500,460,268,32618.0,458978.0,426360.0,1.0765034243362417,0.6828358208955224,121.7089552238806,2508.0765027322404,-5016.0,32981.0,28454.0,0.32981,5,4,0.8,53.6,15.344054223053305,0.28626966834054673,31,0.16052486357226073,0.9889936630181013,270.98252498620394,0.8399048161411077,False,False,False
448,147343.0,391017.0,243674.0,1.604672636391244,0.5066964285714286,328.890625,1722.5418502202642,-1102.5972850678734,12507.0,12093.0,0.12507,10,9,0.9,44.8,15.302287410710859,0.3415689154176531,26,0.022403507462180082,11.78084272807228,38.02783980236591,3.685652335565454,2012-01-10 22:30:00,2021-05-17 13:30:00,TF_U,5,0,4,139,37,115,22,3,-1,1250,3000,184,278,65893.0,295834.0,229941.0,1.2865648144524031,0.35611510791366907,237.0251798561151,2988.222222222222,-1284.5865921787708,22911.0,21691.0,0.22911,5,4,0.8,55.6,12.90891165048394,0.23217466997273273,37,0.07946215834762418,2.876042075858758,96.66061645394807,1.9625101388878734,True,True,True
351,129666.0,399888.0,270222.0,1.479849901192353,0.5356125356125356,369.4188034188034,2127.063829787234,-1657.803680981595,15784.0,14838.0,0.15784,10,9,0.9,35.1,18.865047044733284,0.537465727770179,21,0.025457714435549797,8.215027876330462,42.72657442968858,3.6851053509172162,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,0,4,139,37,115,22,3,-1,1750,2500,460,280,63090.0,329066.0,265976.0,1.2372018527987487,0.46785714285714286,225.32142857142858,2511.9541984732823,-1785.0738255033557,24568.0,21770.0,0.24568,5,4,0.8,56.0,11.713240371477058,0.2091650066335189,38,0.08299255032493263,2.567974601107131,109.03534633063876,1.801594475065909,True,True,True
399,159004.0,411028.0,252024.0,1.6309081674761134,0.49624060150375937,398.5062656641604,2075.89898989899,-1253.8507462686566,18385.0,15879.0,0.18385,10,8,0.8,39.9,9.115371632577578,0.22845542938790922,25,0.06283489723528968,8.648572205602393,46.13478277276043,3.6833482663586503,2012-01-10 22:30:00,2021-05-17 14:00:00,TF_U,5,0,4,139,37,115,22,3,-1,1500,10000,184,224,36899.0,311689.0,274790.0,1.1342807234615524,0.19642857142857142,164.72767857142858,7083.840909090909,-1526.611111111111,37417.0,34847.0,0.37417,5,3,0.6,44.8,10.590561835898981,0.23639646955131657,31,0.27076614542399524,0.9861560253360772,227.14458386406133,1.0672632203525125,False,False,False
325,141335.0,415579.0,274244.0,1.5153622321728095,0.52,434.87692307692305,2459.0473372781066,-1757.974358974359,21913.0,19898.0,0.21913,10,8,0.8,32.5,13.366001645967279,0.4112615891066855,25,0.031775568684331554,6.449824305206954,50.38896946969965,3.6817550389167373,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,0,4,139,37,115,22,3,-1,2000,4500,322,254,23294.0,370668.0,347374.0,1.0670574078658737,0.32677165354330706,91.70866141732283,4465.879518072289,-2031.4269005847952,42291.0,40295.0,0.42291,5,3,0.6,50.8,12.702755606560334,0.25005424422362865,35,0.22477891302481326,0.5508027712752123,461.1451017429381,0.558889337559749,False,False,False
392,125672.0,222377.0,96705.0,2.299539837650587,0.09438775510204081,320.59183673469386,6010.189189189189,-272.40845070422534,11931.0,10941.0,0.11931,10,9,0.9,39.2,21.437350582569668,0.5468711883308588,13,0.053042841683111595,10.533232755007962,37.215545228849706,3.678353669247351,2012-01-10 22:30:00,2021-05-17 02:30:00,TF_U,5,0,4,139,37,115,22,3,-1,250,6000,0,283,57213.0,131842.0,74629.0,1.7666322743169545,0.07773851590106007,202.1660777385159,5992.818181818182,-285.93486590038316,24337.0,18600.0,0.24337,5,4,0.8,56.6,13.54400236266961,0.2392933279623606,39,0.10541310541310542,2.350864938160003,120.38122454686872,1.624105403472991,True,True,True
325,131970.0,426944.0,294974.0,1.4473953636591699,0.5046153846153846,406.0615384615385,2603.317073170732,-1832.136645962733,19169.0,15099.0,0.19169,10,9,0.9,32.5,6.606814663663572,0.2032866050358022,20,0.06168826248389785,6.884553184829673,47.20713040842615,3.675628192911484,2012-01-10 10:30:00,2021-05-19 09:00:00,TF_U,5,0,28,78,37,7,21,15,-1,2250,7500,322,228,70193.0,442928.0,372735.0,1.1883187787570257,0.27631578947368424,307.8640350877193,7030.603174603175,-2259.0,54009.0,46959.0,0.54009,5,3,0.6,45.6,13.632314550361578,0.29895426645529777,28,0.10672004330916188,1.2996537614101353,175.43133930733833,1.6602188332953696,True,False,False
317,118802.0,396879.0,278077.0,1.4272269910852031,0.501577287066246,374.7697160883281,2496.0943396226417,-1759.9810126582279,16338.0,13788.0,0.16338,10,9,0.9,31.7,21.043051109570587,0.6638186469896085,13,0.027785727513004833,7.271514261231485,43.59477113179913,3.6745527886584584,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,0,4,139,37,115,22,3,-1,1750,2500,0,280,63090.0,329066.0,265976.0,1.2372018527987487,0.46785714285714286,225.32142857142858,2511.9541984732823,-1785.0738255033557,24568.0,21770.0,0.24568,5,4,0.8,56.0,11.713240371477058,0.2091650066335189,38,0.08299255032493263,2.567974601107131,109.03534633063876,1.801594475065909,True,True,True
317,130027.0,329056.0,199029.0,1.6533068045360224,0.3659305993690852,410.17981072555204,2836.689655172414,-990.1940298507462,19598.0,16243.0,0.19598,10,8,0.8,31.7,7.668767828015137,0.24191696618344283,18,0.034538980365616374,6.63470762322686,47.7790458904689,3.6720437818412828,2012-01-10 10:30:00,2021-04-23 22:30:00,TF_U,5,0,28,77,52,15,21,16,-1,1000,4500,460,235,37745.0,224550.0,186805.0,1.2020556194962662,0.2127659574468085,160.61702127659575,4491.0,-1009.7567567567568,24827.0,22892.0,0.24827,5,4,0.8,47.0,14.859340496805368,0.31615618078309293,22,0.11898264670817327,1.5203206186812743,154.57265863028215,1.2775234840732705,False,False,False
336,143291.0,462470.0,319179.0,1.4489361768788047,0.5654761904761905,426.4613095238095,2434.0526315789475,-2186.1575342465753,21185.0,17706.0,0.21185,10,9,0.9,33.6,9.079647570252934,0.2702276062575278,22,0.03134181490812403,6.763795138069389,49.676253218973976,3.6720184020169127,2012-01-10 10:30:00,2021-05-19 09:30:00,TF_U,5,0,28,78,37,7,21,15,-1,3000,4500,322,253,32453.0,472406.0,439953.0,1.0737646975926973,0.4189723320158103,128.27272727272728,4456.66037735849,-2992.877551020408,58234.0,57279.0,0.58234,5,4,0.8,50.6,16.01998751560063,0.3166005437865737,30,0.1613410162388685,0.557286121509771,453.9858256555634,0.666170603657996,False,False,False
285,127185.0,390852.0,263667.0,1.4823698073706608,0.5859649122807018,446.2631578947368,2340.431137724551,-2234.4661016949153,23249.0,20045.0,0.23249,10,9,0.9,28.5,5.643580423808985,0.1980203657476837,16,0.035310767779219245,5.470557873456923,52.09706333294021,3.667991685444971,2012-01-10 10:30:00,2021-05-04 02:30:00,TF_U,5,0,28,77,52,15,21,16,-1,4000,4500,322,202,37692.0,445460.0,407768.0,1.0924349139706893,0.49504950495049505,186.59405940594058,4454.6,-3997.725490196078,49985.0,47851.0,0.49985,5,3,0.6,40.4,13.139254164525473,0.32522906347835334,21,0.13891541971771199,0.7540662198659598,267.8809827018996,1.0459656245315807,False,False,False
350,125025.0,394152.0,269127.0,1.4645576252104024,0.5628571428571428,357.2142857142857,2000.771573604061,-1759.0,14901.0,14072.0,0.14901,10,8,0.8,35.0,21.57313143704455,0.6163751839155586,14,0.026402719456108777,8.390376484799678,41.71445710857828,3.667419235286021,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,0,4,139,37,115,22,3,-1,1750,2000,0,283,45403.0,292030.0,246627.0,1.1840958208144283,0.5123674911660777,160.434628975265,2014.0,-1787.1521739130435,25055.0,22770.0,0.25055,5,4,0.8,56.6,11.99333148045196,0.21189631590904523,38,0.11532277602801577,1.8121333067252046,156.1695262427593,1.2702533756315737,False,False,False
366,148271.0,335427.0,187156.0,1.7922321485819317,0.319672131147541,405.1120218579235,2866.897435897436,-751.6305220883534,19177.0,14421.0,0.19177,10,8,0.8,36.6,10.200000000000001,0.27868852459016397,25,0.0673833723384883,7.731709860770715,47.337523858340475,3.6662683028299474,2012-01-10 22:30:00,2021-05-17 03:00:00,TF_U,5,0,4,139,37,115,22,3,-1,750,10000,322,242,19892.0,193421.0,173529.0,1.114632136415239,0.08677685950413223,82.19834710743801,9210.52380952381,-785.1990950226244,42940.0,35638.0,0.4294,5,3,0.6,48.4,11.200000000000001,0.23140495867768598,33,0.5022622159662176,0.4632510479739171,522.3949326362357,0.4971317622172424,False,False,False
281,142226.0,449386.0,307160.0,1.463035551504102,0.6263345195729537,506.1423487544484,2553.3295454545455,-2925.3333333333335,29953.0,26126.0,0.29953,10,7,0.7,28.1,7.8287930104199335,0.2786047334669015,20,0.050068201313402616,4.748305678896939,59.179003838960526,3.665151743082909,2012-01-10 22:30:00,2021-05-19 07:00:00,TF_U,5,0,4,139,37,115,22,3,-1,5000,6000,322,201,50581.0,564389.0,513808.0,1.0984433874131971,0.4925373134328358,251.64676616915423,5700.89898989899,-5037.333333333333,55677.0,51568.0,0.55677,5,4,0.8,40.2,8.930845424706442,0.22216033394792142,28,0.1184436843874182,0.9084720800330478,221.25060793578615,1.3365736272082747,False,False,False
324,150799.0,374367.0,223568.0,1.6745106634223144,0.4228395061728395,465.429012345679,2732.605839416058,-1195.5508021390374,25332.0,20707.0,0.25332,10,8,0.8,32.4,9.013323471395,0.27818899603070985,20,0.17523988885867944,5.95290541607453,54.427204424432524,3.664866495374882,2012-01-10 22:30:00,2021-05-17 13:30:00,TF_U,5,0,4,139,37,115,22,3,-1,1250,0,322,199,38524.0,259652.0,221128.0,1.1742158387902029,0.135678391959799,193.58793969849245,9616.74074074074,-1285.6279069767443,62218.0,56222.0,0.62218,5,3,0.6,39.8,10.740577265678043,0.2698637503939207,24,0.7548800747585921,0.6191777299173873,321.39398816322296,0.9726570107610064,False,False,False
364,120379.0,404228.0,283849.0,1.4240952055494294,0.5576923076923077,330.71153846153845,1991.270935960591,-1763.0372670807453,12838.0,11153.0,0.12838,10,9,0.9,36.4,18.757398540309367,0.5153131467117958,12,0.01699631995613853,9.376772082878952,38.81932895272431,3.657969743488799,2012-01-10 10:30:00,2021-05-14 17:00:00,TF_U,5,0,28,78,37,7,21,15,-1,1750,2000,0,301,36791.0,300641.0,263850.0,1.1394390752321395,0.5016611295681063,122.22923588039868,1991.0,-1759.0,21858.0,20644.0,0.21858,5,3,0.6,60.2,17.904189453868053,0.29741178494797427,31,0.05411649588214509,1.683182358861744,178.82791987170773,1.0361182728490088,False,False,False
327,124432.0,374755.0,250323.0,1.4970857651913727,0.3669724770642202,380.52599388379207,3122.9583333333335,-1209.2898550724638,17013.0,15243.0,0.17013,10,9,0.9,32.7,15.09337603056387,0.46157113243314585,22,0.04011026102610261,7.313936401575266,44.70916645235952,3.656228460508743,2012-01-10 22:30:00,2021-05-17 13:30:00,TF_U,5,0,4,139,37,115,22,3,-1,1250,5000,460,259,38334.0,294714.0,256380.0,1.14952024338872,0.2277992277992278,148.007722007722,4995.152542372882,-1281.9,23411.0,22191.0,0.23411,5,4,0.8,51.8,12.702755606560334,0.24522694221158947,36,0.13658892888819324,1.6374353936183845,158.17417957948558,1.2123104225778605,False,False,False
436,135016.0,363104.0,228088.0,1.5919469678369753,0.5711009174311926,309.6697247706422,1458.2489959839359,-1219.7219251336899,11293.0,9198.0,0.11293,10,10,1.0,43.6,8.616263691415206,0.19762072686732124,20,0.018449665224862237,11.95572478526521,36.46788528766961,3.6520232272105395,2012-01-10 10:30:00,2021-04-26 11:00:00,TF_U,5,0,28,77,52,15,21,16,-1,1500,2500,184,238,39498.0,247740.0,208242.0,1.189673552885585,0.42016806722689076,165.9579831932773,2477.4,-1509.0,15570.0,14635.0,0.1557,5,5,1.0,47.6,14.62326912834473,0.3072115363097632,22,0.0630664843789559,2.536801541425819,93.81892754063497,1.6668376020747595,True,True,True
306,139981.0,395551.0,255570.0,1.5477207809993347,0.477124183006536,457.4542483660131,2709.253424657534,-1597.3125,24657.0,21118.0,0.24657,10,8,0.8,30.6,9.2,0.3006535947712418,22,0.07137397218193897,5.677130226710467,53.90047220694237,3.6510433931336235,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,0,4,139,37,115,22,3,-1,1750,10000,322,207,44702.0,344099.0,299397.0,1.1493067732809614,0.18840579710144928,215.95169082125605,8823.051282051281,-1782.125,47624.0,40754.0,0.47624,5,3,0.6,41.4,11.18212859879549,0.2700997246085867,26,0.22350230414746544,0.9386443809843776,220.53080399087287,1.2401754242614431,False,False,False
444,152179.0,348113.0,195934.0,1.7766850061755488,0.38963963963963966,342.7454954954955,2012.21387283237,-723.0036900369004,13866.0,12210.0,0.13866,10,8,0.8,44.4,10.489995233554685,0.23626115390888933,27,0.04965205448846424,10.974974758401846,40.45567391032928,3.647838518612561,2012-01-10 22:30:00,2021-05-17 03:00:00,TF_U,5,0,4,139,37,115,22,3,-1,750,7500,184,255,25915.0,202480.0,176565.0,1.1467731430351429,0.11764705882352941,101.62745098039215,6749.333333333333,-784.7333333333333,29707.0,27952.0,0.29707,5,4,0.8,51.0,12.296340919151518,0.24110472390493173,35,0.28906038973567433,0.8723533173999394,292.3127532317191,0.7389602569191296,False,False,False
311,125951.0,343808.0,217857.0,1.5781361168105683,0.4437299035369775,404.9871382636656,2491.3623188405795,-1259.2890173410406,19392.0,17707.0,0.19392,10,9,0.9,31.1,13.194316958448436,0.42425456458033556,14,0.02017451231034291,6.494997937293729,47.88300211987201,3.644763696750761,2012-01-10 10:30:00,2021-04-26 10:30:00,TF_U,5,0,28,77,52,15,21,16,-1,1250,2500,0,239,40349.0,226681.0,186332.0,1.21654358886289,0.3807531380753138,168.82426778242677,2491.0,-1259.0,14146.0,12671.0,0.14146,5,5,1.0,47.8,14.810806865258893,0.3098495160096003,22,0.0617363503432551,2.852325745793864,83.79127115913654,1.7789244118455692,False,True,False
280,124670.0,300260.0,175590.0,1.7100062645936556,0.17857142857142858,445.25,6005.2,-763.4347826086956,23520.0,19315.0,0.2352,10,7,0.7,28.0,17.561321134812154,0.6271900405290055,8,0.05346915857864763,5.300595238095238,52.824256035934866,3.6385195806398976,2012-01-10 22:30:00,2021-05-17 03:00:00,TF_U,5,0,4,139,37,115,22,3,-1,750,6000,0,265,36115.0,215716.0,179601.0,1.201084626477581,0.13584905660377358,136.28301886792454,5992.111111111111,-784.2838427947598,32554.0,29619.0,0.32554,5,4,0.8,53.0,11.47170431975999,0.21644725131622622,39,0.1669943236882182,1.109387479265221,238.870552402049,0.946627273050531,False,False,False
287,127457.0,424117.0,296660.0,1.4296399919099305,0.47735191637630664,444.10104529616723,3095.7445255474454,-1977.7333333333333,23403.0,21554.0,0.23403,10,10,1.0,28.7,14.601712228365548,0.5087704609186602,19,0.039158304369316714,5.446182113404264,52.69746659657767,3.6381908397624434,2012-01-10 22:30:00,2021-05-17 16:00:00,TF_U,5,0,4,139,37,115,22,3,-1,2250,5000,460,240,26945.0,394534.0,367589.0,1.073301975848026,0.32916666666666666,112.27083333333333,4994.101265822785,-2283.1614906832297,35133.0,32148.0,0.35133,5,3,0.6,48.0,11.983321743156194,0.24965253631575404,33,0.1943217665615142,0.7669427603677454,312.93078493226943,0.7506695080973986,False,False,False
289,134439.0,350987.0,216548.0,1.6208277148715295,0.40484429065743943,465.1868512110727,2999.8888888888887,-1259.0,25715.0,24700.0,0.25715,10,8,0.8,28.9,13.133544837552428,0.4544479182544093,9,0.029983858850482374,5.228038110052498,55.27886253244966,3.6355792270077085,2012-01-10 10:30:00,2021-04-26 10:30:00,TF_U,5,0,28,77,52,15,21,16,-1,1250,3000,0,235,48385.0,242271.0,193886.0,1.2495538615475072,0.3446808510638298,205.89361702127658,2991.0,-1259.0,22619.0,20923.0,0.22619,5,5,1.0,47.0,15.152557539900648,0.32239484127448187,22,0.061816678722744656,2.1391308192227774,109.8577038338328,1.715716902629537,False,True,False
312,129057.0,426930.0,297873.0,1.433261826348813,0.5128205128205128,413.6442307692308,2668.3125,-1959.6907894736842,20385.0,15803.0,0.20385,10,8,0.8,31.2,5.509990925582365,0.17660227325584502,18,0.07741540559597697,6.330978660779985,49.28148027615705,3.630873017037914,2012-01-10 10:30:00,2021-05-19 09:30:00,TF_U,5,0,28,78,37,7,21,15,-1,2500,10000,322,212,100847.0,490651.0,389804.0,1.258712070681676,0.2641509433962264,475.6933962264151,8761.625,-2498.74358974359,51376.0,45920.0,0.51376,5,3,0.6,42.4,11.976643937263894,0.2824680173882994,27,0.09907086973335845,1.9629204297726566,108.00234017868652,2.6301857789932592,True,False,False
375,139375.0,357727.0,218352.0,1.6383042060526123,0.4053333333333333,371.6666666666667,2353.467105263158,-979.1569506726457,16458.0,14507.0,0.16458,10,8,0.8,37.5,14.739402972983676,0.39305074594623135,26,0.028634977578475336,8.468525944829262,44.28161434977578,3.630818424956393,2012-01-10 22:30:00,2021-05-17 10:00:00,TF_U,5,0,4,139,37,115,22,3,-1,1000,4000,322,272,68782.0,277875.0,209093.0,1.3289541017633302,0.25735294117647056,252.875,3969.6428571428573,-1035.1138613861385,21609.0,21439.0,0.21609,5,4,0.8,54.4,12.579348154813111,0.2312380175517116,39,0.07612456747404844,3.1830255911888563,85.45328719723183,2.155896999137432,True,True,True
