engine,famiglia,famiglia_capofila,good,gate_reason,expected_avg_trade,wf_efficiency_used,oos_avg_trade,oos_net_profit,oos_max_dd,oos_n_trades,oos_profit_factor,avg_trade,net_profit,max_dd,n_trades,unger_score,oos_unger_score,wf_mean_unger,ms_blocks_positive,ms_blocks_total,ms_min_avg_trade,plateau_ratio,plateau_min,np_dd,oos_np_dd,recovery_trades,oos_recovery_trades,pattern_null_p,pattern_null_median_avg,pattern_avg_trade,pattern_none_avg_trade,pattern_vs_none_avg,pattern_null_valid_draws,pattern_null_draws,pattern_null_min_trades,wfo_measured,wfo_efficiency,wfo_net_profit,wfo_avg_trade,wfo_positive_windows,wfo_total_windows,mc_dd_p95,mc_dd_worst,passes_multisplit,passes_plateau,passes_expectancy,passes_null,passes_pattern_useful,passes_wfo,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time
MAC,,,False,"plateau fragile (il peggior vicino di griglia rende 36% della candidata) | avg trade atteso $0 | walk-forward in perdita (OOS concatenato -$17,104 su 161 trade; 1/5 finestre positive)",0.0,-0.7014794902214132,418.9581151832461,80021.0,12617.0,191,1.7547798036201059,110.00184842883549,59511.0,12653.0,541,1.225582852250661,4.674465970654611,2.4385668603550377,3.0,3.0,62.886792452830186,0.8382005203194801,0.3560837500881413,4.703311467636134,6.342315922961085,115.0253398531364,30.115182264655527,,,,,,0.0,0.0,0.0,True,-0.7014794902214132,-17104.0,-106.2360248447205,1.0,5.0,22221.2,38768.0,True,False,False,True,True,False,5.0,40.0,2.0,2.0,0.5,1.0,3000,6000,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | pattern casuali fanno uguale (p=0.43, min attendibile 0.38 su 148 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.403516776180294,0.03183745093482287,201.1315789473684,45858.0,21506.0,228,1.3098408837539273,233.95454545454547,87499.0,12298.0,374,2.6439527526436075,1.7188575623106905,2.4341862124976754,3.0,3.0,146.4878048780488,1.0681133594771883,0.6162172544825334,7.114896731175801,2.132335162280294,52.56576646590246,106.92502943870208,0.42953020134228187,176.87973680795994,201.1315789473684,164.11611374407582,37.01546520329259,148.0,200.0,114.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,37783.399999999994,55368.0,True,True,False,False,True,False,,,,,,,750,6000,,,,,,,,21.0,16.0,-1.0,322.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $10 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",10.394352354600363,0.03183745093482287,326.48192771084337,81294.0,26721.0,249,1.303683697369748,225.6617915904936,123437.0,14595.0,547,2.3409677412492087,2.5030656451683595,2.410494682076947,3.0,3.0,133.9746835443038,0.980295187162857,0.46433423441030214,8.457485440219253,3.042326260244751,64.67643413239142,81.84526533323493,0.06956521739130435,36.256211180124225,326.48192771084337,122.36936936936937,204.112558341474,114.0,200.0,125.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,44055.74999999999,66739.0,True,True,False,True,True,False,,,,,,,1500,10000,,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_M,,,False,"plateau fragile (il peggior vicino di griglia rende 0% della candidata) | pattern casuali fanno uguale (p=0.30, min attendibile 0.22 su 46 estrazioni valide)",245.71311475409837,1.0012144799850193,245.71311475409837,59954.0,28517.0,244,2.0520091244077907,208.1292775665399,54738.0,25790.0,263,1.6242278491508184,1.8235424027991824,2.405745728553344,3.0,3.0,89.96103896103897,0.9976122600085958,0.0,2.122450562233424,2.1023950625942422,123.91336914026819,116.05811121860093,0.2978723404255319,157.185,245.71311475409837,225.2864476386037,20.426667115494666,46.0,200.0,122.0,True,1.0012144799850193,76960.0,530.7586206896551,4.0,4.0,15503.3,20885.0,True,False,True,False,True,True,,,,,,,250,0,,,,47.0,48.0,50.0,7.0,2.0,1.0,-1.0,92.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_M,,,False,plateau fragile (il peggior vicino di griglia rende 29% della candidata),230.1304347826087,1.0012144799850193,230.1304347826087,47637.0,21387.0,207,1.2698169954631187,113.42088607594937,35841.0,22781.0,316,0.9417726864212462,1.9721437620618616,2.3498549956276618,3.0,3.0,41.0,1.117384620756573,0.2880802800104947,1.5732847548395592,2.227381119371581,200.85365921709774,92.93425278669942,0.16326530612244897,61.324786324786324,230.1304347826087,68.76410256410256,161.36633221850613,48.0,200.0,104.0,True,1.0012144799850193,76960.0,530.7586206896551,4.0,4.0,44221.799999999996,77850.0,True,False,True,True,True,True,,,,,,,1500,2500,,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $8 | pattern casuali fanno uguale (p=0.28, min attendibile 0.24 su 147 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.58224213288361,0.03183745093482287,238.15481171548117,56919.0,14098.0,239,1.4053626749278922,158.8716216216216,94052.0,11853.0,592,1.8288228243833504,2.5137382544563196,2.344177094934035,3.0,3.0,149.44155844155844,1.0087778619964076,0.622482701624734,7.934868809584072,4.03738118882111,74.60740866754561,59.196788418629986,0.28378378378378377,183.05440900562851,238.15481171548117,175.4021164021164,62.75269531336477,147.0,200.0,120.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,24534.549999999985,37406.0,True,True,False,False,True,False,,,,,,,750,4000,,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $8 | pattern casuali fanno uguale (p=0.27, min attendibile 0.22 su 110 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.845573325734962,0.03183745093482287,246.42592592592592,66535.0,25070.0,270,1.9072253507683496,268.3248407643312,126381.0,18614.0,471,2.464793116790268,1.95051222690379,2.3340766686582546,3.0,3.0,45.63855421686747,1.119531957540672,0.7577279182408573,6.789566992586225,2.653968887116075,69.37113964915612,101.73442549034343,0.2702702702702703,173.36353846251018,246.42592592592592,193.06645056726094,53.35947535866498,110.0,200.0,135.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,25410.849999999995,36570.0,True,True,False,False,True,False,,,,,,,250,10000,,,,,,,,22.0,3.0,-1.0,460.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $12 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",11.79803015478717,0.03183745093482287,370.57081545064375,86343.0,24229.0,233,1.262989890744503,185.04805914972275,100111.0,17252.0,541,1.765648527876299,2.9836159158494144,2.3316085475673622,3.0,3.0,173.06896551724137,1.0082917481964984,0.6112954976360078,5.802863436123348,3.563622105741054,93.22983488327955,65.38291465434372,0.10256410256410256,48.58032611601176,370.57081545064375,154.42885375494072,216.14196169570303,116.0,200.0,117.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,60864.9,100121.0,True,True,False,True,True,False,,,,,,,2250,0,,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $8 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",8.066575068479166,0.03183745093482287,253.36749116607774,71703.0,21797.0,283,1.303157013542138,212.20353982300884,119895.0,12463.0,565,2.3822140058175525,2.1507601244238113,2.326618788897718,3.0,3.0,97.61764705882354,0.8986827211954671,0.4288562046237298,9.620075423252828,3.2895811350185804,58.731348263063516,86.02918985258636,0.01834862385321101,60.18372474346768,253.36749116607774,66.54477611940298,186.82271504667477,108.0,200.0,142.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,30767.699999999997,47449.0,True,True,False,True,True,False,,,,,,,1500,2500,,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $8 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.5986228514003935,0.03183745093482287,238.66932270916334,59906.0,26290.0,251,1.1768359280447271,231.9367396593674,95326.0,24897.0,411,1.8421945167700118,1.8447637438507325,2.261621778300897,3.0,3.0,77.9620253164557,1.1516824883270933,0.8978689798502585,3.828814716632526,2.2786610878661087,107.34392505717223,110.15240543518179,0.14655172413793102,14.226837060702875,238.66932270916334,96.09482758620689,142.57449512295645,115.0,200.0,126.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,57337.09999999998,102245.0,True,True,False,True,True,False,,,,,,,2250,4000,,,,,,,,22.0,3.0,-1.0,184.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $8 | pattern casuali fanno uguale (p=0.29, min attendibile 0.24 su 131 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.860524080057312,0.03183745093482287,246.8955223880597,66168.0,27475.0,268,1.1730167321676512,267.50881057268725,121449.0,16685.0,454,2.5954605481222583,1.8667398998507552,2.2610250589626943,3.0,3.0,178.70408163265307,1.0626307528000507,0.5141264973501357,7.27893317350914,2.4082984531392175,62.37177745391069,111.28188852617579,0.2878787878787879,154.24324324324326,246.8955223880597,123.96419098143237,122.93133140662734,131.0,200.0,134.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,58729.899999999994,83729.0,True,True,False,False,True,False,,,,,,,2500,4000,,,,,,,,21.0,15.0,-1.0,184.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $5 | pattern casuali fanno uguale (p=0.49, min attendibile 0.44 su 147 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.092142671094118,0.03183745093482287,159.94190871369295,38546.0,15621.0,241,1.280581457136826,179.56302521008402,106840.0,11773.0,595,2.0740192768270003,1.6037892763930046,2.252702618882897,3.0,3.0,19.9873417721519,0.9929917570815182,0.6845478544160203,9.07500212350293,2.467575699379041,65.56472295020592,97.6667099050485,0.49324324324324326,155.42105263157896,159.94190871369295,148.15756951596293,11.78433919773002,147.0,200.0,121.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,22439.3,38102.0,True,True,False,False,True,False,,,,,,,750,3000,,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.365642962848901,0.03183745093482287,199.9419795221843,58583.0,17485.0,293,1.24490196898123,202.36153846153846,131535.0,15002.0,650,2.070583929138945,1.8950061169360075,2.2346670945725413,3.0,3.0,177.58415841584159,1.008828512156541,0.7747382980295531,8.767830955872551,3.350471832999714,74.134640970084,87.45036956113547,0.18604651162790697,123.01323016262928,199.9419795221843,98.44886363636364,101.49311588582067,128.0,200.0,147.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,31721.349999999995,47905.0,True,True,False,True,True,False,,,,,,,1250,3000,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO,,,False,"plateau fragile (il peggior vicino di griglia rende 0% della candidata) | avg trade atteso $0 | walk-forward in perdita (OOS concatenato -$15,973 su 172 trade; 1/4 finestre positive)",0.0,-0.13643510751106463,406.0403225806452,50349.0,22100.0,124,1.2807382419359334,111.68441064638783,29373.0,28686.0,263,0.8264127458600355,3.423043942057518,2.208163335307987,3.0,3.0,193.5531914893617,2.6264811547734648,0.0,1.0239489646517466,2.278235294117647,256.84873863752426,54.4280919184095,0.22448979591836735,116.79892452467831,406.0403225806452,230.5748987854251,175.4654237952201,48.0,200.0,62.0,True,-0.13643510751106463,-15973.0,-92.86627906976744,1.0,4.0,50937.5,80543.0,True,False,False,True,True,False,,,,,,,3000,4500,,,,47.0,7.0,-1.0,38.0,4.0,3.0,-1.0,92.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $9 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",8.78175042307853,0.03183745093482287,275.8308270676692,73371.0,23716.0,266,1.2831151893068269,183.76173285198556,101804.0,14562.0,554,1.9084641716288993,2.2447166493039976,2.1925536646531,3.0,3.0,114.88235294117646,1.0247128250297601,0.4614603707967556,6.9910726548551025,3.093734187890032,79.2439196888138,85.98023742350519,0.061946902654867256,54.517038307604345,275.8308270676692,94.22347266881029,181.6073543988589,112.0,200.0,133.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,38683.75,60778.0,True,True,False,True,True,False,,,,,,,1500,4000,,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_M,,,False,plateau fragile (il peggior vicino di griglia rende 0% della candidata),366.13227513227514,1.0012144799850193,366.13227513227514,69199.0,24563.0,189,1.2849196284462598,89.46244131455398,38111.0,29435.0,426,0.6535038827258371,2.927768657019386,2.184203671612651,2.0,3.0,-50.4,0.7592705970548886,0.0,1.2947511465941905,2.8172047388348327,329.0207551625515,67.08777583491091,0.2037037037037037,136.807962529274,366.13227513227514,96.68102444703143,269.45125068524374,53.0,200.0,95.0,True,1.0012144799850193,76960.0,530.7586206896551,4.0,4.0,58142.59999999999,83139.0,True,False,True,True,True,True,,,,,,,2250,4000,,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,184.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $9 | pattern casuali fanno uguale (p=0.31, min attendibile 0.26 su 147 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",9.22456698135931,0.03183745093482287,289.73949579831935,68958.0,21437.0,238,1.3380990203865502,166.39198606271776,95509.0,15694.0,574,1.6645813649312171,2.480076875932022,2.182513892417819,3.0,3.0,50.078947368421055,1.0562831021169063,0.8531431366310067,6.08570154199057,3.2167747352707936,94.31944633490038,73.98715159952434,0.3108108108108108,224.33333333333334,289.73949579831935,188.45910577971648,101.28039001860287,147.0,200.0,119.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,32287.0,55232.0,True,True,False,False,True,False,,,,,,,1250,4000,,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_M,,,False,plateau fragile (il peggior vicino di griglia rende 21% della candidata),462.6504854368932,1.0012144799850193,462.6504854368932,95306.0,17599.0,206,1.7628813165878219,84.98190045248869,56343.0,15043.0,663,0.8683576971272882,4.370674593753367,2.1815601414686294,3.0,3.0,258.3728813559322,1.0042004378282414,0.20991071459443128,3.7454630060493255,5.41542133075743,177.0141632500932,38.03951482592912,0.061224489795918366,128.37278543307087,462.6504854368932,240.11664779161947,222.5338376452737,48.0,200.0,103.0,True,1.0012144799850193,76960.0,530.7586206896551,4.0,4.0,33496.25,52159.0,True,False,True,True,True,True,,,,,,,750,10000,,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,92.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"plateau fragile (il peggior vicino di griglia rende 35% della candidata) | avg trade atteso $7 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.555852898348191,0.03183745093482287,205.91638795986623,61569.0,18759.0,299,1.242349931115922,187.22496147919875,121509.0,13619.0,649,2.010622725451816,1.8841935675363857,2.1745743841003566,3.0,3.0,174.09278350515464,0.914151660643594,0.35054349736615487,8.922020706366107,3.2821045897968975,72.74136895209409,91.10008283389368,0.09375,88.8018018018018,205.91638795986623,92.30979498861048,113.60659297125575,127.0,200.0,150.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,33189.34999999999,51305.0,True,False,False,True,True,False,,,,,,,1500,2500,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_M,,,False,plateau fragile (il peggior vicino di griglia rende 0% della candidata),479.3050847457627,1.0012144799850193,479.3050847457627,113116.0,27436.0,236,2.993901041758474,233.71634615384616,48613.0,14581.0,208,2.425687666764414,3.626528427559842,2.161744012914464,3.0,3.0,241.0,3.5372208620319032,0.0,3.333996296550305,4.122904213442193,62.38759179643305,57.241203720074964,0.061224489795918366,158.3537399452691,479.3050847457627,229.77358490566039,249.53149984010233,48.0,200.0,118.0,True,1.0012144799850193,76960.0,530.7586206896551,4.0,4.0,22555.44999999999,38711.0,True,False,True,True,True,True,,,,,,,250,10000,,,,47.0,48.0,50.0,7.0,2.0,1.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.307327141094706,0.03183745093482287,229.51985559566788,63577.0,28160.0,277,1.211667216001971,219.01162790697674,94175.0,17905.0,430,2.051254078659443,1.7141285314138968,2.16114640489331,3.0,3.0,48.45,1.0379081281257214,0.8041047354295036,5.259703993297961,2.257705965909091,81.75365011945846,122.69091023483335,0.08108108108108109,82.4113594372593,229.51985559566788,76.04615384615384,153.47370174951402,110.0,200.0,139.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,44840.299999999996,72658.0,True,True,False,True,True,False,,,,,,,2250,2500,,,,,,,,22.0,3.0,-1.0,184.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $7 | pattern casuali fanno uguale (p=0.30, min attendibile 0.26 su 147 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",7.045440612753154,0.03183745093482287,221.2941176470588,52668.0,22693.0,238,1.3671497584541064,167.2668918918919,99022.0,11853.0,592,1.9254635065292407,1.8410405756459858,2.15766880854453,3.0,3.0,124.88157894736842,0.9903800197424688,0.6259557301334011,8.354171939593352,2.3208919049927292,70.86279816606411,102.546783625731,0.30405405405405406,161.02114164904862,221.2941176470588,138.12962962962962,83.16448801742919,147.0,200.0,119.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,27462.0,41243.0,True,True,False,False,True,False,,,,,,,750,5000,,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $5 | pattern casuali fanno uguale (p=0.39, min attendibile 0.34 su 129 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",5.316413649355075,0.03183745093482287,166.98615916955018,48259.0,21840.0,289,1.2162829573923604,280.75578406169666,109214.0,15950.0,389,2.7860430029728787,1.416098965854979,2.141978761786418,3.0,3.0,89.6,1.0670777798672464,0.8971079834178332,6.847272727272728,2.209661172161172,56.81093998937865,130.7892828280735,0.3923076923076923,132.8987341772152,166.98615916955018,99.10904872389791,67.87711044565226,129.0,200.0,145.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,39490.94999999999,55066.0,True,True,False,False,True,False,,,,,,,1000,4000,,,,,,,,21.0,15.0,-1.0,460.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $4 | pattern casuali fanno uguale (p=0.47, min attendibile 0.42 su 126 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",3.6799227756592106,0.03183745093482287,115.58471760797342,34791.0,17094.0,301,1.2083542939274166,224.71900826446281,108764.0,12857.0,484,2.4837588900926355,1.1079445192078758,2.127683364874339,3.0,3.0,37.568627450980394,0.9464058852690265,0.7565075470275231,8.459516216846854,2.0352755352755354,57.2136736420139,147.89152366991465,0.47244094488188976,114.8149276732864,115.58471760797342,105.77595628415301,9.808761323820406,126.0,200.0,151.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,27210.999999999996,43548.0,True,True,False,False,True,False,,,,,,,750,2500,,,,,,,,21.0,15.0,-1.0,322.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"plateau fragile (il peggior vicino di griglia rende 34% della candidata) | avg trade atteso $6 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.279392035062735,0.03183745093482287,197.23287671232876,57592.0,18901.0,292,1.2141555669589403,191.3250773993808,123596.0,14788.0,646,1.9717716756793693,1.7979448456178846,2.0864506265356098,3.0,3.0,58.772277227722775,0.9802933646897897,0.34494432908825756,8.357857722477684,3.047034548436591,77.29253373895595,95.83087928879011,0.13953488372093023,82.58593993152817,197.23287671232876,72.84393063583815,124.38894607649061,128.0,200.0,146.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,36143.7,48620.0,True,False,False,True,True,False,,,,,,,1500,3000,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $6 | pattern casuali fanno uguale (p=0.29, min attendibile 0.25 su 147 estrazioni valide) | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",6.352623939214016,0.03183745093482287,199.53305785123968,48287.0,9675.0,242,1.5155782864952592,124.45047923322684,77906.0,11100.0,626,1.4803845055882583,2.5423118298502447,2.0811941483435836,3.0,3.0,107.125,0.9386190212447783,0.7864807267992177,7.018558558558558,4.9909043927648575,89.19210330398171,48.488205935344915,0.2905405405405405,159.917004048583,199.53305785123968,158.77833500501504,40.75472284622464,147.0,200.0,121.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,17926.549999999996,25021.0,True,True,False,False,True,False,,,,,,,500,2500,,,,,,,,21.0,16.0,-1.0,92.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $8 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",8.38556303507014,0.03183745093482287,263.3867595818815,75592.0,20735.0,287,1.3047781858940501,174.75583203732504,112368.0,15002.0,643,1.7881195215787695,2.292352318136951,2.0804803619992756,3.0,3.0,243.90816326530611,0.9811828462424417,0.7892806552868197,7.490201306492468,3.645623342175066,85.8454898191656,78.72453434225845,0.16030534351145037,170.08286279854622,263.3867595818815,143.49118683901293,119.89557274286858,130.0,200.0,144.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,36181.0,61985.0,True,True,False,True,True,False,,,,,,,1250,4000,,,,,,,,21.0,15.0,-1.0,92.0,,,28.0,78.0,37.0,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_M,,,False,plateau fragile (il peggior vicino di griglia rende 15% della candidata),308.8787878787879,1.0012144799850193,308.8787878787879,61158.0,29733.0,198,1.2834354463466404,169.19940476190476,56851.0,20994.0,336,1.4634931075224562,2.24495771831887,2.073470552054096,3.0,3.0,27.231884057971016,0.7395227859794719,0.14862178600930864,2.707964180241974,2.0569064675612956,124.07845068688326,96.26106151280291,0.1111111111111111,79.1725888324873,308.8787878787879,105.520697167756,203.35809071103188,53.0,200.0,99.0,True,1.0012144799850193,76960.0,530.7586206896551,4.0,4.0,46559.24999999998,62066.0,True,False,True,True,True,True,,,,,,,2500,2500,,,,54.0,33.0,-48.0,17.0,14.0,4.0,-1.0,322.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TF_U,,,False,"avg trade atteso $8 | walk-forward sotto la frizione (OOS concatenato +$4,593 ma avg trade $32 su 143 trade; 2/4 finestre positive)",8.002765070663873,0.03183745093482287,251.36324786324786,58819.0,29056.0,234,1.1675669054008626,204.00369685767097,110366.0,18752.0,541,1.8670402789520077,1.8480908329237002,2.0700086943389553,2.0,3.0,-16.183908045977013,0.9434889737099855,0.594829096591909,5.885558873720137,2.0243323237885464,91.91990286863708,115.59366871249087,0.16806722689075632,-13.540426340027537,251.36324786324786,163.56360078277888,87.79964708046899,118.0,200.0,117.0,True,0.03183745093482287,4593.0,32.11888111888112,2.0,4.0,62636.39999999999,102815.0,True,True,False,True,True,False,,,,,,,2500,10000,,,,,,,,22.0,3.0,-1.0,92.0,,,4.0,139.0,37.0,115.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
