n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_stop_loss,p_take_profit,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
1906,340296.0,1096186.0,755890.0,1.4501924883250208,0.5802728226652676,178.53934942287512,991.126582278481,-944.8625,27743.0,26082.0,0.27743,10,10,1.0,190.6,36.4093394611877,0.19102486600833002,82,0.029139337517925572,12.266013048336518,155.388714530879,1.3433732123490427,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,5000,0,838,68183.0,1205741.0,1137558.0,1.05993804271958,0.5023866348448688,81.36396181384248,2863.9928741092635,-2727.956834532374,70505.0,65163.0,0.70505,5,3,0.6,167.6,48.97591244683452,0.29221904801213916,89,0.2806564686212106,0.9670661655201759,866.5384333338222,0.38402683747484323,False,False,False
2051,310751.0,1061375.0,750624.0,1.4139902267979707,0.5436372501218918,151.51194539249147,951.9058295964126,-801.9487179487179,20028.0,19273.0,0.20028,10,9,0.9,205.1,35.84815197468343,0.174783773645458,102,0.02985026596857291,15.515827841022569,132.18759714369384,1.3417374139851037,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,1500,0,1037,13472.0,973173.0,959701.0,1.0140377054936902,0.3404050144648023,12.99132111861138,2756.8640226628895,-1403.0716374269007,49409.0,47475.0,0.49409,5,3,0.6,207.4,66.01393792222973,0.3182928540126795,100,1.2330017814726841,0.27266287518468296,3803.2313687648452,0.07324698158135155,False,False,False
1831,260816.0,904914.0,644098.0,1.4049321687072465,0.5674494811578372,142.44456581103222,870.9470644850818,-813.2550505050505,17736.0,15456.0,0.17736,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.019136095945034046,14.705457825890843,124.51159438071284,1.3404712157136376,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,2000,5000,700,47170.0,807398.0,760228.0,1.0620471753210878,0.4042857142857143,67.38571428571429,2852.9964664310955,-1823.0887290167866,44590.0,41332.0,0.4459,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.10580877676489293,1.0578605068400986,661.7129531481874,0.39993420278805014,False,False,False
1831,260901.0,902236.0,641335.0,1.4068092338637375,0.5603495357728018,142.49098853085746,879.3723196881092,-796.6894409937888,17807.0,17202.0,0.17807,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.03555371577724884,14.65159768630314,124.96930636524965,1.3382321739308058,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1750,0,700,56350.0,784765.0,728415.0,1.0773597468476075,0.36428571428571427,80.5,3077.5098039215686,-1636.887640449438,48261.0,43631.0,0.48261,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.29478260869565215,1.1676094569113777,599.5155279503106,0.45923731496621906,True,False,False
1831,260261.0,901596.0,641335.0,1.4058113154591594,0.5603495357728018,142.14145275805572,878.7485380116959,-796.6894409937888,17807.0,17202.0,0.17807,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.028782645113943312,14.615656764193856,125.27661462916072,1.334949439900213,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1750,7500,700,71145.0,796042.0,724897.0,1.0981449778382308,0.36714285714285716,101.63571428571429,3097.4396887159533,-1636.3363431151242,39346.0,34293.0,0.39346,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.10529200927682901,1.808188888324099,387.12769695691895,0.6421485361454324,True,False,False
1831,255881.0,919903.0,664022.0,1.3853501841806446,0.5696340797378482,139.74931731294376,881.9779482262704,-842.6675126903554,17323.0,15293.0,0.17323,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.02421438090362317,14.771171275183283,123.95767173021834,1.3306921327893595,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,2250,6000,700,34685.0,848212.0,813527.0,1.0426353396998502,0.41714285714285715,49.55,2904.8356164383563,-1993.938725490196,54831.0,49848.0,0.54831,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.17272596223151218,0.632580109791906,1106.5792129162462,0.26519786445285076,False,False,False
1831,267036.0,886415.0,619379.0,1.4311350562418164,0.5543418896777718,145.84161660294922,873.3152709359606,-759.0428921568628,18869.0,17363.0,0.18869,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.034736889408169686,14.152101330224177,129.3800798394224,1.3305967992474992,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1500,0,700,42710.0,721364.0,678654.0,1.0629333946311375,0.3271428571428571,61.01428571428571,3150.0611353711793,-1440.8789808917197,44424.0,38969.0,0.44424,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.38892531023179583,0.9614172519358906,728.0917817841255,0.36279571434651864,False,False,False
1831,250441.0,864902.0,614461.0,1.4075783491547877,0.5554341889677772,136.77826324412888,850.4444444444445,-754.8660933660933,16676.0,14189.0,0.16676,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.029911236578675216,15.018049892060446,121.91995719550714,1.3274268217956458,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,2000,7500,700,45690.0,793640.0,747950.0,1.0610869710542148,0.4142857142857143,65.27142857142857,2736.689655172414,-1824.2682926829268,58150.0,53685.0,0.5815,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.1639527248850952,0.7857265692175408,890.8951630553731,0.33922488623480734,False,False,False
1962,303502.0,1083263.0,779761.0,1.3892243905504378,0.5672782874617737,154.6901121304791,973.282120395328,-918.4464075382804,21573.0,19548.0,0.21573,10,9,0.9,196.2,34.96226537282732,0.17819707121726464,92,0.020415021976790928,14.068604273860844,139.45946319958352,1.319917325416494,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,2500,6000,965,46060.0,1156054.0,1109994.0,1.0414957197966836,0.43937823834196893,47.73056994818653,2726.5424528301887,-2051.744916820702,79493.0,77313.0,0.79493,5,3,0.6,193.0,59.9366332054112,0.3105525036549803,98,0.13006947459834997,0.5794220874794007,1665.4525618758141,0.21216396529388684,False,False,False
1921,318101.0,1095664.0,777563.0,1.4090999700345823,0.5773034877667881,165.59135866736074,987.9747520288548,-957.5899014778325,24845.0,22820.0,0.24845,10,10,1.0,192.1,36.11772418079522,0.18801522218008965,84,0.019478090292077043,12.80342121151137,150.03802251486164,1.3166114145775119,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,4000,6000,886,87846.0,1221481.0,1133635.0,1.077490550309403,0.49774266365688485,99.14898419864559,2769.798185941043,-2547.494382022472,76676.0,74361.0,0.76676,5,4,0.8,177.2,52.11679191968746,0.29411282121719784,94,0.06819889351820231,1.1456779174709166,773.3412562894156,0.44874331486777297,True,False,False
1874,249699.0,882945.0,633246.0,1.3943159530419458,0.5522945570971185,133.24386339381005,853.0869565217391,-754.7628128724672,16676.0,14868.0,0.16676,10,10,1.0,187.4,39.88282838515844,0.21282192307982092,69,0.04001217465828858,14.973554809306789,125.15398139359787,1.2931256320525808,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,8,1,2,41,2,7,14,14,3,1,152,103,104,153,4,2,2000,10000,760,40985.0,810543.0,769558.0,1.0532578441131142,0.41842105263157897,53.92763157894737,2548.877358490566,-1741.0814479638009,61416.0,56951.0,0.61416,5,3,0.6,152.0,47.686476070265456,0.3137268162517464,71,0.24377211174820057,0.6673342451478442,1138.8595827741856,0.2727156307460841,False,False,False
2073,293688.0,965061.0,671373.0,1.437443865034787,0.5455861070911722,141.6729377713459,853.2811671087533,-712.7101910828026,19054.0,16005.0,0.19054,10,10,1.0,207.3,44.622976144582736,0.2152579650003991,77,0.03401909509411348,15.413456492075154,134.49286998447332,1.286273333738105,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,8,1,2,45,2,7,14,14,1,2,152,103,152,141,4,2,2000,10000,811,59321.0,866287.0,806966.0,1.0735111516470335,0.4032059186189889,73.14549938347719,2649.195718654434,-1667.2851239669421,49623.0,44063.0,0.49623,5,4,0.8,162.2,48.75817880109961,0.30060529470468317,79,0.16842264965189394,1.1954335691110978,678.4149458033412,0.4115148843338135,True,False,False
1984,285074.0,1068665.0,783591.0,1.3638045868316506,0.5619959677419355,143.68649193548387,958.4439461883408,-901.7157652474108,19621.0,18475.0,0.19621,10,10,1.0,198.4,34.630044758850666,0.17454659656678762,96,0.017507734833762462,14.529025024208757,136.5542420564485,1.2855673081423875,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,2250,5000,987,28302.0,1117004.0,1088702.0,1.0259960944317177,0.42451874366767983,28.674772036474163,2665.8806682577565,-1916.7288732394366,67596.0,65371.0,0.67596,5,3,0.6,197.4,62.01483693439821,0.31415824181559376,99,0.17634796127482158,0.41869341381146813,2357.333474666101,0.13822255684453913,False,False,False
1831,244686.0,876357.0,631671.0,1.3873630418366523,0.5581649371927908,133.63517203713818,857.4921722113503,-780.8046971569839,16986.0,15439.0,0.16986,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.040831923363004015,14.405157188272694,127.1072558299208,1.2850341349748813,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,2250,10000,700,27370.0,819633.0,792263.0,1.0345466088912394,0.4328571428571429,39.1,2705.059405940594,-1995.624685138539,82924.0,79332.0,0.82924,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.3650347095359883,0.33006126091360766,2120.8184143222506,0.17016729013324175,False,False,False
1997,302242.0,1063852.0,761610.0,1.39684615485616,0.5593390085127692,151.34802203304957,952.4189794091316,-865.4659090909091,21801.0,19416.0,0.21801,10,10,1.0,199.7,34.856993559399235,0.17454678797896464,97,0.016513257588290177,13.863675978166139,144.0454900377843,1.284629790492881,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,2000,5000,1001,49086.0,1093798.0,1044712.0,1.0469851978344271,0.4075924075924076,49.03696303696304,2680.877450980392,-1761.7403035413154,67372.0,65413.0,0.67372,5,4,0.8,200.2,64.02936826175939,0.31982701429450244,99,0.10167868638715724,0.7285816066021492,1373.9023754227273,0.2367681564202999,False,False,False
1831,249836.0,893934.0,644098.0,1.3878850733894532,0.5674494811578372,136.44784270890224,860.3792107795957,-813.2550505050505,17736.0,15456.0,0.17736,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.017975792119630477,14.08637798827244,129.98373332906385,1.284039194869304,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,2000,4500,700,48070.0,803477.0,755407.0,1.0636345705030532,0.41,68.67142857142858,2799.5714285714284,-1829.0726392251815,40264.0,34933.0,0.40264,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.0934262533804868,1.1938704549970196,586.3282712710629,0.428901011440538,True,False,False
1831,245896.0,909918.0,664022.0,1.3703130317971393,0.5696340797378482,134.29601310759148,872.4046021093001,-842.6675126903554,17323.0,15293.0,0.17323,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.020297198815759507,14.194769959014028,128.99117106418973,1.2787658039650163,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,2250,5000,700,24435.0,830761.0,806326.0,1.0303041201697576,0.4228571428571429,34.90714285714286,2806.625,-1995.8564356435643,63704.0,58623.0,0.63704,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.204256189891549,0.3835708903679518,1824.9560057294864,0.17332866776690609,False,False,False
2052,295817.0,1047950.0,752133.0,1.3933041097784566,0.5433723196881092,144.1603313840156,939.8654708520179,-802.7033084311632,20028.0,19273.0,0.20028,10,9,0.9,205.2,35.92714850917061,0.17508356973280023,102,0.020945381773190858,14.770171759536648,138.92864845495694,1.2766340616204002,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,1500,6000,1039,26514.0,980179.0,953665.0,1.0278022156627327,0.3455245428296439,25.518768046198268,2730.3036211699164,-1402.4485294117646,51184.0,49459.0,0.51184,5,3,0.6,207.8,66.33370184152247,0.31921896940097433,100,0.2259560986648563,0.5180134417005314,2005.7394583993362,0.14136179136442428,False,False,False
2015,301050.0,1065290.0,764240.0,1.3939207578771067,0.5508684863523573,149.4044665012407,959.7207207207207,-844.4640883977901,21638.0,20657.0,0.21638,10,9,0.9,201.5,35.64898315520374,0.17691803054691682,97,0.02488290981564524,13.913023384786024,144.82833416376016,1.272900537335966,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,1750,7500,1013,64068.0,1072412.0,1008344.0,1.0635378402608633,0.3721618953603159,63.24580454096743,2844.5941644562336,-1585.446540880503,57742.0,55723.0,0.57742,5,3,0.6,202.6,63.87675633593177,0.31528507569561587,100,0.11692264469001686,1.1095563021717294,912.9775550977087,0.3298566601244396,False,False,False
1831,251926.0,925458.0,673532.0,1.3740371652720287,0.5723648279628618,137.58929546695794,883.0706106870228,-860.1941251596425,18448.0,17153.0,0.18448,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.02459452378873161,13.65600607111882,134.080198153426,1.2695489447715889,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,2500,6000,700,44795.0,882172.0,837377.0,1.0534944236586388,0.43857142857142856,63.99285714285714,2873.524429967427,-2130.7302798982187,70248.0,66026.0,0.70248,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.13374260520147338,0.6376693998405648,1097.747516463891,0.30258957810217496,False,False,False
1831,240116.0,871787.0,631671.0,1.3801282629723384,0.5581649371927908,131.1392681594757,853.0205479452055,-780.8046971569839,16986.0,15439.0,0.16986,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.03867297472888104,14.136112092311315,129.52642056339434,1.2610335546522016,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,2250,0,700,19630.0,811893.0,792263.0,1.0247771257776774,0.4328571428571429,28.042857142857144,2679.5148514851485,-1995.624685138539,86969.0,83377.0,0.86969,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.6936321956189506,0.2257126102404305,3101.288843606724,0.11917343799659116,False,False,False
2015,298055.0,1062295.0,764240.0,1.3900018318852716,0.5508684863523573,147.9181141439206,957.0225225225225,-844.4640883977901,21638.0,20657.0,0.21638,10,9,0.9,201.5,35.64898315520374,0.17691803054691682,97,0.03352065893878647,13.774609483316388,146.2836389257016,1.2602370691103517,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,1750,10000,1013,37113.0,1050734.0,1013621.0,1.0366142769338835,0.36920039486673245,36.636722606120436,2809.4491978609626,-1586.2613458528951,65137.0,63118.0,0.65137,5,3,0.6,202.6,63.87675633593177,0.31528507569561587,100,0.26920486083043677,0.5697683344335784,1777.9155821410286,0.17990456643990071,False,False,False
1831,244616.0,886705.0,642089.0,1.3809689933949967,0.56799563080284,133.596941561988,852.6009615384615,-811.7433628318585,17736.0,15456.0,0.17736,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.016315367760081106,13.792061344158773,132.75753016973542,1.2572108570908502,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,2000,4000,700,27335.0,774706.0,747371.0,1.0365748737909284,0.4157142857142857,39.05,2662.219931271478,-1827.3129584352077,45070.0,42810.0,0.4507,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.14600329248216573,0.6065009984468605,1154.1613316261205,0.2305242969324752,False,False,False
1908,318523.0,1080096.0,761573.0,1.4182435564286024,0.5796645702306079,166.9407756813417,976.5786618444846,-949.5922693266833,27743.0,26082.0,0.27743,10,10,1.0,190.8,36.45490364820623,0.19106343631135342,82,0.019452284450416454,11.48120246548679,166.18468368061335,1.2561027405107787,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,5000,6000,846,69196.0,1197806.0,1128610.0,1.0613108159594546,0.5094562647754137,81.79196217494089,2779.1322505800463,-2719.5421686746986,73786.0,66965.0,0.73786,5,4,0.8,169.2,48.85652464103438,0.28875014563259094,92,0.08658014914156888,0.9377930772775324,902.1179836984797,0.37736627957178476,False,False,False
1831,236726.0,851187.0,614461.0,1.38525797406182,0.5554341889677772,129.28782086291645,836.9587020648968,-754.8660933660933,16676.0,14189.0,0.16676,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.02530773974975288,14.19561045814344,128.98353370563436,1.2547324192779776,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,2000,6000,700,41025.0,786966.0,745941.0,1.054997647267009,0.4157142857142857,58.607142857142854,2704.3505154639174,-1823.8166259168704,51826.0,50244.0,0.51826,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.1460329067641682,0.7915910932736464,884.2949421084705,0.32263847135498713,False,False,False
1950,305355.0,1106513.0,801158.0,1.381142046887131,0.5707692307692308,156.59230769230768,994.1716082659478,-957.1780167264038,24573.0,22548.0,0.24573,10,10,1.0,195.0,34.79942528261063,0.17845859119287502,91,0.032719293936565634,12.426443657673056,156.92341700643513,1.2519321171271565,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,3000,10000,924,57319.0,1199588.0,1142269.0,1.05017994885618,0.4577922077922078,62.03354978354978,2835.905437352246,-2279.9780439121755,68561.0,63606.0,0.68561,5,3,0.6,184.8,57.052256747651974,0.30872433305006475,95,0.17430520420802875,0.8360292294453114,1105.2245154311834,0.2969118350022812,False,False,False
1831,247886.0,867265.0,619379.0,1.4002169915350697,0.5543418896777718,135.38285090114692,854.448275862069,-759.0428921568628,18378.0,17363.0,0.18378,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.024995360770676843,13.488192403961259,135.74836013328706,1.2515666398821181,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,2,7,14,14,1,2,152,103,104,141,4,2,1500,6000,700,32965.0,707092.0,674127.0,1.0489002814009822,0.3314285714285714,47.09285714285714,3047.810344827586,-1440.4423076923076,41950.0,38934.0,0.4195,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.18173820718944336,0.7858164481525626,890.7932655847111,0.2881565557167717,False,False,False
1951,305176.0,1107008.0,801832.0,1.3805984295962246,0.5704766786263454,156.4202972834444,994.6163522012579,-956.8400954653938,24573.0,22548.0,0.24573,10,10,1.0,195.1,34.85527219804774,0.17865336851895308,91,0.024546491205075103,12.419159239816059,157.09598068000105,1.2505569195934485,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,3000,7500,925,80460.0,1213761.0,1133301.0,1.0709961431252597,0.46054054054054056,86.98378378378378,2849.2042253521126,-2271.1442885771544,58325.0,55681.0,0.58325,5,4,0.8,185.0,57.187411202116856,0.3091211416330641,95,0.09310216256524981,1.3795113587655379,670.5272806363411,0.4513883735693043,True,False,False
2015,295400.0,1059640.0,764240.0,1.3865277923165498,0.5508684863523573,146.60049627791562,954.6306306306307,-844.4640883977901,21638.0,20657.0,0.21638,10,9,0.9,201.5,35.64898315520374,0.17691803054691682,97,0.03140148950575491,13.651908679175525,147.59840893703455,1.2490111899320522,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,45,34,7,14,14,3,2,152,103,41,127,4,4,1750,0,1012,29987.0,1043608.0,1013621.0,1.0295840358477182,0.3685770750988142,29.631422924901187,2797.8766756032173,-1586.2613458528951,65857.0,63838.0,0.65857,5,3,0.6,202.4,63.76393965243992,0.3150392275318178,100,0.5539400406842965,0.45533504411072473,2222.539233667923,0.14470748062940778,False,False,False
1831,236796.0,868467.0,631671.0,1.374872362353187,0.5581649371927908,129.32605133806663,849.7720156555773,-780.8046971569839,16986.0,15439.0,0.16986,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.03163482491258298,13.940657011656658,131.34244666295038,1.2435976844834278,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,1,2,41,2,7,14,14,3,1,152,103,104,141,4,2,2250,7500,700,33420.0,824309.0,790889.0,1.0422562458195777,0.4342857142857143,47.74285714285714,2711.5427631578946,-1997.1944444444443,78594.0,75002.0,0.78594,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.22414721723518852,0.42522329948851056,1646.1938958707362,0.2134288656996455,False,False,False
