# Griglia grossa @FCE 240m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed FTMO, spread peggiore fra FTMO, swap peggiore fra FTMO, commissione 0/lato, orologio al minuto. Campione 2022-01-01 -> 2025-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;300;2500;21;1;221;1227.48;4884.1;1.04;134;1210.72;3684.94;1.06;2
20;300;2500;21;2;177;-4888.77;8621.78;0.84;92;-4263.64;8605;0.77;1
20;300;5000;-1;0;357;-9830.21;12186.36;0.83;193;-2124.26;6851.03;0.93;1
20;300;5000;-1;1;198;-3474.19;8140.1;0.88;114;1846.26;3441.44;1.11;2
20;300;5000;-1;2;159;-6356.02;8201.14;0.77;79;-3970.52;6908.49;0.73;1
20;300;5000;21;0;398;-5403.04;7116.55;0.91;226;-4847.02;11889.7;0.88;2
20;300;5000;21;1;221;1227.48;4884.1;1.04;134;1210.72;3684.94;1.06;2
20;300;5000;21;2;177;-6630.52;8621.78;0.79;92;-6057.74;8605;0.67;1
20;700;0;-1;0;340;-11109.13;14862.92;0.83;179;-2050.1;6096.16;0.94;2
20;700;0;-1;1;192;-6740.11;11677.48;0.81;106;1758.4;3577.44;1.1;3
20;700;0;-1;2;149;-4573.62;8241.2;0.84;73;-3808.5;5553.7;0.75;1
20;700;0;21;0;390;-3610.48;8218.29;0.95;216;-9632.44;18620.8;0.79;2
20;700;0;21;1;215;2047.76;6639.64;1.06;130;-967.32;7405.44;0.96;2
20;700;0;21;2;175;-5656.25;9493.71;0.86;86;-8665.12;11647.39;0.61;2
20;700;700;-1;0;353;-11545.66;15527.7;0.83;189;-5488.49;8601.64;0.85;1
20;700;700;-1;1;197;-6577.49;10355.71;0.81;113;701.68;3693.3;1.03;3
20;700;700;-1;2;157;-5172.77;9471.36;0.84;76;-6190.17;7329.93;0.64;0
20;700;700;21;0;395;488.12;6480.85;1.01;220;-10688.49;16794.93;0.77;1
20;700;700;21;1;216;3021.53;6530.74;1.09;134;-2054.12;7930.07;0.92;2
20;700;700;21;2;179;-2531.42;7527.18;0.93;86;-8634.38;9765.53;0.59;0
20;700;1250;-1;0;343;-9855.41;15052.3;0.85;182;-2064.72;8022.29;0.94;1
20;700;1250;-1;1;192;-6479.84;11484.71;0.82;107;1658.74;3577.44;1.09;3
20;700;1250;-1;2;152;-3580.18;10091.85;0.88;75;-3723.46;6511.5;0.77;1
20;700;1250;21;0;392;-1937.34;7784.25;0.97;217;-9036.24;18890.7;0.8;2
20;700;1250;21;1;215;2078.26;6599.54;1.06;131;-842.02;7675.34;0.97;2
20;700;1250;21;2;177;-4013.61;9321.52;0.9;86;-8194.22;11647.39;0.62;2
20;700;2500;-1;0;340;-11109.13;14862.92;0.83;179;-2050.1;6096.16;0.94;2
20;700;2500;-1;1;192;-6740.11;11677.48;0.81;106;1758.4;3577.44;1.1;3
20;700;2500;-1;2;149;-4573.62;8241.2;0.84;73;-3808.5;5553.7;0.75;1
20;700;2500;21;0;390;-1868.74;8218.29;0.98;216;-7438.34;18620.8;0.84;2
20;700;2500;21;1;215;2047.76;6639.64;1.06;130;-967.32;7405.44;0.96;2
20;700;2500;21;2;175;-3914.5;9493.71;0.9;86;-6471.02;11647.39;0.7;2
20;700;5000;-1;0;340;-11109.13;14862.92;0.83;179;-2050.1;6096.16;0.94;2
20;700;5000;-1;1;192;-6740.11;11677.48;0.81;106;1758.4;3577.44;1.1;3
20;700;5000;-1;2;149;-4573.62;8241.2;0.84;73;-3808.5;5553.7;0.75;1
20;700;5000;21;0;390;-3610.48;8218.29;0.95;216;-9632.44;18620.8;0.79;2
20;700;5000;21;1;215;2047.76;6639.64;1.06;130;-967.32;7405.44;0.96;2
20;700;5000;21;2;175;-5656.25;9493.71;0.86;86;-8665.12;11647.39;0.61;2
20;1350;0;-1;0;334;-13348.11;16337.56;0.8;176;-2617.23;6527.56;0.92;2
20;1350;0;-1;1;190;-9354.13;12076.8;0.75;105;1922.56;3332.21;1.11;3
20;1350;0;-1;2;147;-5122.28;9945.14;0.83;72;-5218.73;6630.25;0.69;0
20;1350;0;21;0;388;-8507.74;10377.49;0.9;216;-13250.16;21533.02;0.75;2
20;1350;0;21;1;215;-548.91;7672.11;0.99;130;-658.89;7585.51;0.97;2
20;1350;0;21;2;174;-7924.93;10346.65;0.82;86;-12591.26;14542.68;0.54;0
20;1350;700;-1;0;348;-15529.68;19203.2;0.79;186;-7297.98;9906.65;0.82;1
20;1350;700;-1;1;195;-8977.85;10105.02;0.76;112;-534.83;4271.64;0.97;2
20;1350;700;-1;2;156;-8042.87;11491.76;0.78;75;-7500.4;8640.16;0.61;0
20;1350;700;21;0;394;-3638.14;7263.62;0.95;220;-14431.01;20481.95;0.72;1
20;1350;700;21;1;216;1200.86;6897.95;1.03;134;-1745.69;8134.88;0.93;2
20;1350;700;21;2;179;-4805.1;9109.91;0.89;86;-12685.32;13816.47;0.51;0
20;1350;1250;-1;0;337;-11514.44;16539.58;0.83;179;-3931.85;9753.69;0.89;1
20;1350;1250;-1;1;190;-9093.86;11884.03;0.76;106;1172.89;3406.15;1.06;3
20;1350;1250;-1;2;150;-3548.88;11215.84;0.89;74;-5783.69;7822.83;0.68;1
20;1350;1250;21;0;390;-6184.6;9943.44;0.93;217;-12228.76;22027.72;0.76;2
20;1350;1250;21;1;215;-518.41;7632.01;0.99;131;-533.59;7855.41;0.98;2
20;1350;1250;21;2;176;-5632.29;9116.05;0.87;86;-11695.16;14604.34;0.55;1
