# Griglia grossa @CL 30m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed ICS, spread peggiore fra ICS, swap peggiore fra ICS, commissione 0/lato, orologio al minuto. Campione 2016-06-09 -> 2023-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;600;2500;-1;0;2485;-97839.6;105995.6;0.89;1492;-62446;75333.6;0.89;0
20;600;2500;-1;1;1499;-3870;35480;0.99;847;-12730;31270;0.96;2
20;600;2500;-1;2;1480;-102578.8;112112;0.81;836;-54159.2;65272;0.84;0
20;600;2500;21;0;2454;-30810;42630;0.96;1476;-30130;45780;0.95;1
20;600;2500;21;1;1490;-12640;40540;0.97;838;-18330;34910;0.94;1
20;600;2500;21;2;1462;-3603.2;38290;0.99;830;-11710;29110;0.96;2
20;1000;0;-1;0;2155;-82939.6;94603.6;0.91;1307;-97537.2;108590.8;0.85;0
20;1000;0;-1;1;1499;13360;34750;1.02;846;-24880;34030;0.94;0
20;1000;0;-1;2;1478;-165537.6;177765.2;0.76;835;-98982;108708.8;0.77;0
20;1000;0;21;0;2135;30890;37110;1.04;1293;-29700;53710;0.95;1
20;1000;0;21;1;1490;3660;39790;1.01;838;-32420;40230;0.92;0
20;1000;0;21;2;1462;19386.8;40873.2;1.03;830;-7300;34700;0.98;1
20;1000;300;-1;0;2541;-62984;83744.4;0.89;1526;-19937.2;40582;0.94;1
20;1000;300;-1;1;1504;-6490;19700;0.98;847;-3990;13870;0.98;1
20;1000;300;-1;2;1483;-66002.8;76534;0.82;835;-19388.4;25085.2;0.9;0
20;1000;300;21;0;2494;-33660;53920;0.94;1505;-9230;33430;0.97;1
20;1000;300;21;1;1491;-6470;18110;0.98;838;-7010;13940;0.96;1
20;1000;300;21;2;1462;-28923.2;42223.2;0.91;830;-9720;15810;0.95;1
20;1000;600;-1;0;2370;-65042;94465.2;0.92;1435;-51670;62174;0.9;0
20;1000;600;-1;1;1501;-3180;27510;0.99;847;-11750;27060;0.96;0
20;1000;600;-1;2;1483;-113216.8;126542.4;0.79;835;-43834;49954.4;0.86;1
20;1000;600;21;0;2331;-22160;55340;0.97;1411;-25150;41280;0.95;1
20;1000;600;21;1;1490;-9310;30170;0.98;838;-14970;26510;0.95;0
20;1000;600;21;2;1462;-36713.2;55323.2;0.92;830;-22120;28680;0.92;1
20;1000;1200;-1;0;2217;-53070;101337.2;0.94;1343;-71064.4;75458.4;0.88;0
