# Griglia grossa @FDAX 60m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed ICS, spread peggiore fra ICS, swap peggiore fra ICS, commissione 19.23/lato, orologio al minuto. Campione 2014-07-18 -> 2021-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;1000;9000;21;1;1040;127408.35;49060.34;1.21;962;38291.98;38210.72;1.06;2
20;1000;9000;21;2;930;80343.58;65237.98;1.13;809;-55026.64;79138.58;0.91;0
20;1000;18000;-1;0;1987;168040.21;117339.38;1.13;1815;28834.5;55147.22;1.02;2
20;1000;18000;-1;1;1070;84874.95;79991.82;1.13;992;82575.58;41782.6;1.12;3
20;1000;18000;-1;2;951;74604.79;78762.48;1.12;826;-35389.59;77993.49;0.94;1
20;1000;18000;21;0;1932;225901.53;83549.38;1.19;1763;-11419.48;73472.6;0.99;2
20;1000;18000;21;1;1040;126343.35;49060.34;1.2;962;38356.98;48134.88;1.06;2
20;1000;18000;21;2;930;73638.83;75237.98;1.12;809;-37854.14;75966.68;0.94;1
20;2500;0;-1;0;1811;175096.94;53311.06;1.11;1709;66972.99;73934.9;1.03;3
20;2500;0;-1;1;1065;70744.2;67401.59;1.08;984;60531.71;67000.55;1.06;3
20;2500;0;-1;2;942;88244.68;48942.69;1.1;821;-39869.54;95614.41;0.96;1
20;2500;0;21;0;1781;275510.74;35708.71;1.18;1672;76272.88;62545.68;1.04;3
20;2500;0;21;1;1040;168437.85;27748.18;1.22;962;60036.48;70674.92;1.06;3
20;2500;0;21;2;930;73831.08;58286.04;1.09;809;-32170.64;89490.26;0.96;1
20;2500;2500;-1;0;1832;178097.91;36890.06;1.12;1743;38870.57;66105.92;1.02;3
20;2500;2500;-1;1;1075;80154.4;44513.58;1.1;996;-2433.01;71753.81;1;2
20;2500;2500;-1;2;956;73652.12;40476.27;1.09;828;10614;82769.21;1.01;2
20;2500;2500;21;0;1789;190663.31;38630.38;1.14;1683;107330.32;49151.6;1.07;3
20;2500;2500;21;1;1040;129999.85;25781.7;1.18;962;21361.98;81269.92;1.02;2
20;2500;2500;21;2;930;54861.83;44211.44;1.07;809;39749.36;69121.82;1.05;2
20;2500;4500;-1;0;1821;169456.19;47935.05;1.11;1720;110478.33;54158.81;1.06;3
20;2500;4500;-1;1;1069;78383.46;60802.34;1.09;988;57995.62;48401.02;1.05;2
20;2500;4500;-1;2;949;61399.46;51516.19;1.07;824;2226.09;90990.4;1;3
20;2500;4500;21;0;1782;253940.78;34215.26;1.17;1675;175299.5;46718.54;1.1;4
20;2500;4500;21;1;1040;169451.6;27767.48;1.23;962;95285.98;47039.76;1.1;4
20;2500;4500;21;2;930;63295.83;43583.54;1.08;809;24714.36;75010.24;1.03;3
20;2500;9000;-1;0;1811;225672.94;48725.6;1.14;1710;21488.6;77670.25;1.01;2
20;2500;9000;-1;1;1066;86402.89;67401.59;1.1;984;35198.66;55874.2;1.03;1
20;2500;9000;-1;2;943;104337.97;46543.65;1.12;822;-44807.62;95853.15;0.95;2
20;2500;9000;21;0;1781;319952.99;34976.21;1.22;1672;44585.38;66213.18;1.02;3
