# Griglia grossa @SI 240m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed FTMO, spread peggiore fra FTMO, swap peggiore fra FTMO, commissione 2.3/lato, orologio al minuto. Campione 2022-01-01 -> 2025-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;1800;6400;-1;0;490;-128391.5;132615.7;0.66;268;14009.7;36899.8;1.05;3
20;1800;6400;-1;1;249;-67682.9;68616.9;0.66;174;31712.1;22008.6;1.18;2
20;1800;6400;-1;2;242;-58618.2;70114.2;0.66;95;-12462;39313.8;0.89;1
20;1800;6400;21;0;512;-142050.2;146606.6;0.64;273;23059.2;36819;1.08;3
20;1800;6400;21;1;265;-80884;83745.5;0.63;176;43165.4;22083.2;1.24;2
20;1800;6400;21;2;248;-59075.8;64789.2;0.67;97;-13651.2;35918.4;0.89;1
20;1800;12750;-1;0;489;-130226.9;134451.1;0.65;264;-28654.4;48507.3;0.91;2
20;1800;12750;-1;1;248;-65158.3;66092.3;0.67;171;10913.4;25851.5;1.06;2
20;1800;12750;-1;2;242;-62978.2;73209.2;0.64;93;-34262.8;37849;0.72;0
20;1800;12750;21;0;512;-145080.2;149636.6;0.63;270;-6437;36720.1;0.98;2
20;1800;12750;21;1;265;-79864;82725.5;0.64;173;40359.2;22083.2;1.22;2
20;1800;12750;21;2;248;-63125.8;68386;0.64;97;-41491.2;43863.8;0.67;0
20;3550;0;-1;0;480;-112668;120792.8;0.7;251;-14007.1;51533.2;0.97;2
20;3550;0;-1;1;245;-59129.5;67226.1;0.72;162;55562.3;30205.6;1.25;3
20;3550;0;-1;2;240;-55049;66961.2;0.68;89;-64264.4;84001;0.64;1
20;3550;0;21;0;503;-124381.3;126298.6;0.69;265;11131;62571.3;1.03;2
20;3550;0;21;1;262;-71052.7;75330.3;0.69;169;125537.6;24128.9;1.57;3
20;3550;0;21;2;245;-51177;58330.2;0.71;96;-108206.6;109472.6;0.45;1
20;3550;1750;-1;0;490;-109876.5;115929.6;0.7;270;-1434.5;27156.7;0.99;2
20;3550;1750;-1;1;254;-71208.4;77229.3;0.66;177;22973.3;20047.5;1.15;3
20;3550;1750;-1;2;241;-41768.6;53407.8;0.74;93;-24407.8;34430.2;0.78;2
20;3550;1750;21;0;508;-110529.3;115502.8;0.7;275;-6497.5;27156.7;0.98;2
20;3550;1750;21;1;265;-68271.5;72095.3;0.67;179;28144.1;20047.5;1.19;3
20;3550;1750;21;2;247;-41161.2;52290.8;0.75;96;-33746.6;43332.6;0.72;1
20;3550;3200;-1;0;483;-104086.8;112568.5;0.72;268;12289.7;25884.2;1.04;3
20;3550;3200;-1;1;248;-55623.3;68857.2;0.73;175;51452.5;21686.8;1.28;3
20;3550;3200;-1;2;240;-49869;60492.8;0.7;93;-39162.8;50533.8;0.73;1
20;3550;3200;21;0;505;-117253;123346.4;0.7;274;24474.6;23539.8;1.07;3
20;3550;3200;21;1;263;-65184.8;72725.1;0.7;178;65701.2;21686.8;1.36;3
20;3550;3200;21;2;246;-49811.6;58911.8;0.71;96;-40331.6;51492.6;0.73;1
20;3550;6400;-1;0;480;-109665.5;120445.3;0.71;262;8192.3;28553.1;1.02;3
20;3550;6400;-1;1;245;-60487;66878.6;0.71;171;41505.9;25804.8;1.18;2
20;3550;6400;-1;2;240;-50689;63866.2;0.71;92;-29823.2;56968.8;0.82;1
20;3550;6400;21;0;503;-121466.3;125601.9;0.7;270;35428;26309.8;1.09;3
20;3550;6400;21;1;262;-72187.7;75515.3;0.68;174;81544.6;23686;1.38;3
20;3550;6400;21;2;245;-47127;56858;0.73;96;-38766.6;57347.6;0.78;1
20;3550;12750;-1;0;480;-112668;120792.8;0.7;258;10298.2;40669.9;1.03;2
20;3550;12750;-1;1;245;-59129.5;67226.1;0.72;168;68612.2;26651;1.29;3
20;3550;12750;-1;2;240;-55049;66961.2;0.68;90;-53009;69075.6;0.7;1
20;3550;12750;21;0;503;-124381.3;126298.6;0.69;267;21694.3;60586.3;1.05;2
20;3550;12750;21;1;262;-71052.7;75330.3;0.69;171;116355.9;24128.9;1.52;3
20;3550;12750;21;2;245;-51177;58330.2;0.71;96;-88461.6;89727.6;0.55;1
20;5650;0;-1;0;475;-121260;123815.7;0.69;245;182038;42811.7;1.41;3
20;5650;0;-1;1;245;-73314.5;73314.5;0.67;160;73304;43451;1.29;3
20;5650;0;-1;2;240;-50219;62236.2;0.71;86;111779.4;41113.8;1.58;4
20;5650;0;21;0;497;-124073.7;126454.6;0.69;261;179421.9;42113.4;1.37;3
20;5650;0;21;1;261;-76333.1;78132.1;0.67;168;113669.7;30650.8;1.43;3
20;5650;0;21;2;245;-44327;52918.6;0.74;94;71642.6;46542.2;1.32;3
20;5650;1750;-1;0;485;-120583.5;128668.3;0.68;267;-1690.7;42665.3;0.99;2
20;5650;1750;-1;1;254;-86558.4;93451.8;0.61;176;26147.9;27028.5;1.16;3
20;5650;1750;-1;2;241;-38963.6;50647.8;0.76;92;-32588.2;40447.4;0.74;1
20;5650;1750;21;0;503;-119911.3;127382.4;0.68;273;-8390.8;42665.3;0.97;2
20;5650;1750;21;1;264;-79016.9;85570.7;0.64;179;34686.6;27028.5;1.22;3
20;5650;1750;21;2;247;-36966.2;48074.4;0.77;95;-42492;46001.6;0.69;1
20;5650;3200;-1;0;478;-110086.3;116652.3;0.71;263;39707.7;32370;1.11;3
20;5650;3200;-1;1;248;-66745.8;73586.7;0.69;173;60366.7;22618.4;1.3;3
20;5650;3200;-1;2;240;-45614;56282.8;0.73;91;-22918.6;53139;0.85;1
20;5650;3200;21;0;499;-122667.9;130599.3;0.69;270;61598;32417;1.18;3
20;5650;3200;21;1;262;-74982.7;82161.1;0.67;177;86355.8;22618.4;1.46;3
20;5650;3200;21;2;246;-44166.6;53449.8;0.74;94;-24172.4;50042.6;0.84;1
20;5650;6400;-1;0;475;-112070;120942.3;0.71;258;43153.2;46638.8;1.1;2
20;5650;6400;-1;1;245;-68484.5;69438.6;0.68;169;38357.6;41488.1;1.15;2
20;5650;6400;-1;2;240;-45859;59141.2;0.73;90;9581;64476.2;1.05;1
20;5650;6400;21;0;497;-121158.7;125447.7;0.7;266;76253.9;35873.4;1.17;3
20;5650;6400;21;1;261;-77468.1;79267.1;0.67;173;86326.7;32700.8;1.35;2
20;5650;6400;21;2;245;-40277;50789.8;0.76;94;-3032.4;60360.4;0.98;1
20;5650;12750;-1;0;475;-121260;123815.7;0.69;255;41007;45111.3;1.09;3
20;5650;12750;-1;1;245;-73314.5;73314.5;0.67;167;55196.8;43451;1.2;2
