# Griglia grossa @NQ 240m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed ICS, spread peggiore fra ICS, swap peggiore fra ICS, commissione 0/lato, orologio al minuto. Campione 2014-07-17 -> 2021-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;500;6000;-1;2;406;-13599.7;17723.5;0.9;437;34950;31656;1.19;2
20;500;6000;21;0;1154;24404.02;12385.42;1.08;1052;85677.68;28122.78;1.2;3
20;500;6000;21;1;744;26040.42;6533.56;1.16;617;54307.98;22401.56;1.22;3
20;500;6000;21;2;415;-2756.4;13174.2;0.98;438;36369.7;30772;1.21;3
20;500;12000;-1;0;1119;-9522.36;35352.8;0.97;1040;75350.96;35903.66;1.18;3
20;500;12000;-1;1;718;2381.14;21173.58;1.01;607;62035.96;22951.3;1.26;4
20;500;12000;-1;2;406;-13599.7;17723.5;0.9;436;18478.3;31986.3;1.1;2
20;500;12000;21;0;1153;19483.24;12385.42;1.07;1051;72040.88;36779.34;1.17;2
20;500;12000;21;1;743;21119.64;6533.56;1.13;616;56456.78;22401.56;1.23;3
20;500;12000;21;2;415;-2756.4;13174.2;0.98;438;22021.5;30992;1.12;3
20;1500;0;-1;0;1085;-67932.54;82697.42;0.85;996;-24209.82;107503.18;0.97;2
20;1500;0;-1;1;705;-27908.34;52306.36;0.89;582;9073.16;71058.12;1.02;2
20;1500;0;-1;2;393;-41572.7;47262.7;0.8;418;-28726.4;50263.5;0.93;2
20;1500;0;21;0;1118;-2135.56;32423.56;0.99;1022;-33681.5;83019.1;0.96;1
20;1500;0;21;1;730;13270.92;19534.34;1.06;600;17045.28;43034.04;1.03;2
20;1500;0;21;2;404;-18290.7;26335.3;0.91;427;-48376.1;53319.7;0.88;2
20;1500;1500;-1;0;1112;-38230.16;67395.34;0.91;1042;34372.92;30339.76;1.05;2
20;1500;1500;-1;1;719;-28870.46;55491.74;0.88;607;-12635.7;30420.08;0.97;2
20;1500;1500;-1;2;406;-13514.2;24963.2;0.93;440;48180.3;19148.6;1.16;3
20;1500;1500;21;0;1139;24954.66;24511.1;1.07;1047;40305.84;31960.52;1.06;2
20;1500;1500;21;1;740;22571.94;13962.62;1.11;613;-1573.58;30982.28;1;2
20;1500;1500;21;2;415;-3107.5;18798.1;0.98;440;43514.2;23368.2;1.15;3
20;1500;3000;-1;0;1089;-45756.08;69999.6;0.9;1023;22316.88;63284.24;1.03;3
20;1500;3000;-1;1;706;-24500.98;49613.24;0.9;593;-9877.34;61471.14;0.98;3
20;1500;3000;-1;2;396;-21337.6;27226.7;0.9;435;34378.2;40326.5;1.09;3
20;1500;3000;21;0;1124;17402.8;29659.56;1.04;1034;31959.64;58086.66;1.04;3
20;1500;3000;21;1;732;25486.48;17862.34;1.12;605;7138.52;54512.84;1.02;3
20;1500;3000;21;2;408;-9497.9;18416.2;0.95;435;30242.3;35147.3;1.08;3
20;1500;6000;-1;0;1085;-65019.56;89340.32;0.86;1004;19358.62;80523.62;1.02;2
20;1500;6000;-1;1;705;-20667.56;52306.36;0.92;585;14046.1;65436;1.03;2
20;1500;6000;-1;2;393;-45900.5;51590.5;0.78;424;2117.4;38299.7;1.01;2
20;1500;6000;21;0;1119;81.22;32423.56;1;1024;21523.38;56409.66;1.02;2
20;1500;6000;21;1;731;20017.7;19534.34;1.09;601;30048.26;44454.82;1.06;2
20;1500;6000;21;2;404;-22820.7;30865.3;0.89;429;-4967.7;39998.2;0.99;2
20;1500;12000;-1;0;1085;-68575.44;83340.32;0.85;996;10969.14;104463.36;1.01;2
20;1500;12000;-1;1;705;-27908.34;52306.36;0.89;582;6838.72;71058.12;1.01;2
20;1500;12000;-1;2;393;-42215.6;47905.6;0.8;418;4877;41672.4;1.01;2
20;1500;12000;21;0;1118;-981.56;32423.56;1;1022;-982.72;77520.32;1;1
20;1500;12000;21;1;730;13270.92;19534.34;1.06;600;18078.06;43034.04;1.04;2
20;1500;12000;21;2;404;-17136.7;25698.2;0.92;427;-16710.1;45049.7;0.96;2
20;3000;0;-1;0;1073;-82640.5;90454.18;0.84;980;1337.38;116899.56;1;1
20;3000;0;-1;1;701;-32979;50871.66;0.88;577;52253.08;53878.34;1.09;2
20;3000;0;-1;2;391;-55159.5;60375.1;0.78;409;-41292;63238.8;0.92;1
20;3000;0;21;0;1107;-11485.28;39199.12;0.97;1007;38670.52;95674.1;1.04;1
20;3000;0;21;1;727;15271.8;17207.12;1.07;592;96155.12;36342.46;1.17;3
20;3000;0;21;2;401;-27428.4;39618.2;0.88;422;-51128.7;68651.9;0.9;2
20;3000;1500;-1;0;1103;-35594.12;65430.14;0.92;1028;123359.26;28680.88;1.16;4
20;3000;1500;-1;1;716;-29117.22;52906.7;0.89;601;30725.26;23696.62;1.07;3
20;3000;1500;-1;2;405;-12199.8;24784.8;0.94;435;89761.9;21921.5;1.27;4
20;3000;1500;21;0;1131;44109.6;24626.06;1.11;1039;109893.76;31230.54;1.14;4
20;3000;1500;21;1;739;30380.38;13531.98;1.14;608;37489.56;24157.02;1.09;3
20;3000;1500;21;2;413;11489.9;20600;1.06;439;74133.2;23903.1;1.22;4
20;3000;3000;-1;0;1078;-55016.54;76892.34;0.89;1009;105763.86;67490.78;1.1;3
20;3000;3000;-1;1;702;-25597.64;48000.98;0.9;588;34492.26;41185.18;1.06;3
20;3000;3000;-1;2;395;-33450.9;38865.6;0.86;428;73911.8;39834.8;1.16;3
20;3000;3000;21;0;1113;21457.08;36435.12;1.05;1023;115992.72;57310.88;1.12;3
20;3000;3000;21;1;729;31477.36;15535.12;1.14;598;59487.32;29103.02;1.11;4
20;3000;3000;21;2;405;-9221.6;29303.1;0.96;433;64002.8;35807.2;1.14;2
20;3000;6000;-1;0;1073;-74553.52;89453.04;0.85;989;51398.38;91254.82;1.05;1
20;3000;6000;-1;1;701;-24238.22;50871.66;0.91;580;57723.08;54763.12;1.1;3
20;3000;6000;-1;2;391;-55813.3;61028.9;0.78;416;-4452.7;52454.8;0.99;1
20;3000;6000;21;0;1108;-7768.5;39199.12;0.98;1011;90574.98;72320.88;1.09;2
