n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_level_choice,p_level_shift,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_start_hour,p_end_hour,p_not_le_day,p_not_se_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
206,18466.0,56191.0,37725.0,1.4894897282968853,0.6601941747572816,89.64077669902913,413.16911764705884,-538.9285714285714,3908.0,3368.0,0.03908,10,8,0.8,20.6,8.69712596206356,0.42219058068269705,8,0.03200476551500054,4.72517911975435,43.596230910863206,2.1598902698646594,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,500,0,195,-22885.0,46757.0,69642.0,0.6713908273742857,0.49743589743589745,-117.35897435897436,482.03092783505156,-710.6326530612245,26832.0,26347.0,0.26832,5,1,0.2,39.0,21.04281350010022,0.5395593205153902,17,0.0,0.0,0.0,0.0,False,False,False
214,25964.0,68154.0,42190.0,1.6154064944299598,0.602803738317757,121.32710280373831,528.3255813953489,-496.3529411764706,7161.0,6926.0,0.07161,10,8,0.8,21.4,8.138795979750322,0.3803175691472113,9,0.057425666307194576,3.625750593492529,59.02226159297489,2.1596051025393006,2012-05-07 16:00:00,2021-05-04 12:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2250,1500,12,155,-12005.0,92155.0,104160.0,0.884744623655914,0.5161290322580645,-77.45161290322581,1151.9375,-1388.8,22554.0,21670.0,0.22554,5,2,0.4,31.0,14.587666023048376,0.47056987171123793,14,0.0,0.0,0.0,0.0,False,False,False
163,24458.0,61075.0,36617.0,1.667941120244695,0.5828220858895705,150.04907975460122,642.8947368421053,-538.4852941176471,11066.0,10871.0,0.11066,10,8,0.8,16.3,7.071774883294858,0.43385121983404035,6,0.1836209011366424,2.2101933851436835,73.74920271485813,2.148529682669356,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,5000,4500,12,131,-27234.0,77818.0,105052.0,0.7407569584586681,0.48091603053435117,-207.89312977099237,1235.2063492063492,-1544.8823529411766,49411.0,42856.0,0.49411,5,1,0.2,26.2,14.161920773680384,0.5405313272397093,14,0.0,0.0,0.0,0.0,False,False,False
238,24328.0,62728.0,38400.0,1.6335416666666667,0.3487394957983193,102.21848739495799,755.7590361445783,-247.74193548387098,5155.0,4366.0,0.05155,10,8,0.8,23.8,9.99799979995999,0.42008402520840293,7,0.20515455442288721,4.719301648884578,50.43119039789543,2.1444625679522753,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,250,5000,0,205,-21445.0,26874.0,48319.0,0.5561787288644219,0.06829268292682927,-104.60975609756098,1919.5714285714287,-252.97905759162305,25780.0,22873.0,0.2578,5,1,0.2,41.0,20.89976076418101,0.5097502625410003,20,0.0,0.0,0.0,0.0,False,False,False
132,20762.0,67306.0,46544.0,1.4460725335166724,0.6515151515151515,157.28787878787878,782.6279069767442,-1011.8260869565217,12231.0,12036.0,0.12231,10,7,0.7,13.2,5.211525688318153,0.39481255214531463,5,0.07181389076196898,1.6974899844657019,77.76187265196032,2.142237547804182,2012-03-06 10:00:00,2021-05-04 15:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,3000,1500,48,121,18926.0,102090.0,83164.0,1.2275744312442884,0.6198347107438017,156.41322314049586,1361.2,-1807.9130434782608,12170.0,11779.0,0.1217,5,3,0.6,24.2,14.688771221582831,0.6069740174207782,12,0.07878051357920321,1.5551355792933443,77.8067209130297,2.135657135095046,True,False,False
140,22060.0,66942.0,44882.0,1.491511073481574,0.6214285714285714,157.57142857142858,769.448275862069,-846.8301886792453,12291.0,12096.0,0.12291,10,8,0.8,14.0,5.882176467941097,0.4201554619957926,5,0.09025385312783318,1.7948092099910504,78.00271985494106,2.140854823580753,2012-03-06 10:00:00,2021-05-04 15:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,4000,2000,24,115,-4020.0,89758.0,93778.0,0.9571328030028365,0.5043478260869565,-34.95652173913044,1547.551724137931,-1645.2280701754387,23144.0,17769.0,0.23144,5,2,0.4,23.0,13.2664991614216,0.5768043113661565,12,0.0,0.0,0.0,0.0,False,False,False
186,18971.0,46900.0,27929.0,1.679258118801246,0.3763440860215054,101.99462365591398,670.0,-240.76724137931035,5171.0,4955.0,0.05171,10,7,0.7,18.6,8.685620300243384,0.4669688333464185,5,0.15766169416477782,3.668729452717076,50.698750724790465,2.136453110310452,2012-03-06 10:00:00,2021-05-04 09:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,250,3000,24,179,-9551.0,30739.0,40290.0,0.7629436584760486,0.10614525139664804,-53.357541899441344,1617.842105263158,-251.8125,14023.0,13682.0,0.14023,5,1,0.2,35.8,21.348536249588637,0.5963278282008,19,0.0,0.0,0.0,0.0,False,False,False
174,23549.0,72357.0,48808.0,1.4824823799377151,0.6724137931034483,135.33908045977012,618.4358974358975,-856.280701754386,9171.0,8465.0,0.09171,10,7,0.7,17.4,6.1838499334961226,0.35539367433885766,7,0.042082466346766316,2.567767964235089,67.76313219244979,2.1287184748607855,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2250,1000,48,149,-9856.0,87313.0,97169.0,0.8985684734843418,0.6241610738255033,-66.14765100671141,938.8494623655914,-1735.1607142857142,17227.0,16852.0,0.17227,5,2,0.4,29.8,14.358272876638054,0.48182123747107564,12,0.0,0.0,0.0,0.0,False,False,False
238,24138.0,62538.0,38400.0,1.62859375,0.3487394957983193,101.4201680672269,753.4698795180723,-247.74193548387098,5155.0,4366.0,0.05155,10,8,0.8,23.8,9.99799979995999,0.42008402520840293,7,0.19889800314856243,4.682444228903977,50.828154776700636,2.1277144633850713,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,250,0,0,205,-26900.0,21678.0,48578.0,0.44625138951788873,0.06341463414634146,-131.21951219512195,1667.5384615384614,-253.01041666666666,29957.0,28328.0,0.29957,5,1,0.2,41.0,20.89976076418101,0.5097502625410003,20,0.0,0.0,0.0,0.0,False,False,False
191,24981.0,70913.0,45932.0,1.543869197944788,0.643979057591623,130.79057591623035,576.5284552845528,-675.4705882352941,8653.0,7864.0,0.08653,10,7,0.7,19.1,6.788961628997472,0.35544301722499855,9,0.039670149313478245,2.886975615393505,66.1592009927545,2.1178561330225927,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2000,1000,24,156,-18134.0,84681.0,102815.0,0.8236249574478433,0.5833333333333334,-116.24358974358974,930.5604395604396,-1581.7692307692307,23988.0,23820.0,0.23988,5,1,0.2,31.2,14.905032707109367,0.47772540727914636,12,0.0,0.0,0.0,0.0,False,False,False
163,24033.0,60650.0,36617.0,1.6563344894447933,0.5828220858895705,147.44171779141104,638.421052631579,-538.4852941176471,11066.0,10871.0,0.11066,10,8,0.8,16.3,7.071774883294858,0.43385121983404035,6,0.1660633295884825,2.1717874570757276,75.05338492905588,2.111195267952925,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,5000,4000,12,131,-17779.0,85084.0,102863.0,0.8271584534769548,0.48854961832061067,-135.7175572519084,1329.4375,-1535.2686567164178,38456.0,31901.0,0.38456,5,1,0.2,26.2,14.161920773680384,0.5405313272397093,14,0.0,0.0,0.0,0.0,False,False,False
191,25866.0,70979.0,45113.0,1.5733602287588944,0.6492146596858639,135.4240837696335,572.4112903225806,-673.3283582089553,9358.0,8350.0,0.09358,10,8,0.8,19.1,6.788961628997472,0.35544301722499855,9,0.03831284311451326,2.764052147894849,69.10144591355447,2.1086657313794817,2012-05-07 16:00:00,2021-05-04 15:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,4000,1000,24,153,-15662.0,90627.0,106289.0,0.8526470283848752,0.6339869281045751,-102.36601307189542,934.2989690721649,-1898.017857142857,21309.0,19901.0,0.21309,5,1,0.2,30.6,15.06784656146989,0.49241328632254544,12,0.0,0.0,0.0,0.0,False,False,False
214,29604.0,75319.0,45715.0,1.6475773816034125,0.602803738317757,138.33644859813083,583.8682170542636,-537.8235294117648,9775.0,9021.0,0.09775,10,7,0.7,21.4,8.138795979750322,0.3803175691472113,9,0.0672544250776922,3.028542199488491,70.66105931630861,2.107567989953479,2012-05-07 16:00:00,2021-05-04 12:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,3000,2000,12,151,-29149.0,86801.0,115950.0,0.7486071582578697,0.47019867549668876,-193.03973509933775,1222.5492957746478,-1449.375,39845.0,38570.0,0.39845,5,2,0.4,30.2,14.2884568795934,0.4731277112448146,14,0.0,0.0,0.0,0.0,False,False,False
164,21999.0,55957.0,33958.0,1.6478296719477001,0.5914634146341463,134.140243902439,576.8762886597938,-506.8358208955224,9231.0,9036.0,0.09231,10,8,0.8,16.4,7.017121917139534,0.4278732876304594,6,0.06777580799127234,2.3831654208644784,68.81603709259512,2.10299418032882,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2250,1500,12,140,15385.0,94317.0,78932.0,1.1949146100440886,0.5857142857142857,109.89285714285714,1150.2073170731708,-1360.896551724138,9776.0,8029.0,0.09776,5,4,0.8,28.0,16.30950643030009,0.5824823725107174,14,0.09691257718557036,1.573752045826514,88.95937601559962,1.6741417349241228,True,False,False
238,23828.0,62228.0,38400.0,1.6205208333333334,0.3487394957983193,100.11764705882354,749.7349397590361,-247.74193548387098,5155.0,4366.0,0.05155,10,7,0.7,23.8,9.99799979995999,0.42008402520840293,7,0.1884757428235689,4.622308438409311,51.48942420681551,2.100388608564897,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,250,4500,0,205,-22445.0,25874.0,48319.0,0.5354829363190463,0.06829268292682927,-109.48780487804878,1848.142857142857,-252.97905759162305,26280.0,23873.0,0.2628,5,1,0.2,41.0,20.89976076418101,0.5097502625410003,20,0.0,0.0,0.0,0.0,False,False,False
163,22788.0,59480.0,36692.0,1.621061811839093,0.5828220858895705,139.80368098159508,626.1052631578947,-539.5882352941177,10231.0,10036.0,0.10231,10,7,0.7,16.3,7.071774883294858,0.43385121983404035,6,0.10931191855362471,2.227348255302512,73.18119185536248,2.0819146379109363,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2500,2500,12,134,-20366.0,76703.0,97069.0,0.790190483058443,0.4701492537313433,-151.98507462686567,1217.5079365079366,-1367.1690140845071,31157.0,30763.0,0.31157,5,1,0.2,26.8,15.341447128612087,0.5724420570377644,14,0.0,0.0,0.0,0.0,False,False,False
217,22202.0,62793.0,40591.0,1.5469685398240989,0.6129032258064516,102.31336405529954,472.1278195488722,-483.2261904761905,5526.0,5291.0,0.05526,10,7,0.7,21.7,8.062877898120497,0.3715611934617741,9,0.04463561841275561,4.017734346724574,54.010539591027836,2.073147865340457,2012-05-07 16:00:00,2021-05-04 12:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1500,1000,12,173,-23857.0,78288.0,102145.0,0.7664398648979392,0.5086705202312138,-137.90173410404626,889.6363636363636,-1201.7058823529412,25523.0,25074.0,0.25523,5,0,0.0,34.6,17.281203661782357,0.49945675323070393,14,0.0,0.0,0.0,0.0,False,False,False
209,17954.0,55212.0,37258.0,1.4818830855118363,0.6555023923444976,85.90430622009569,403.007299270073,-517.4722222222222,3898.0,3426.0,0.03898,10,8,0.8,20.9,8.665448632355973,0.414614767098372,8,0.03291745572017378,4.605951770138533,45.376072184471425,2.0725135184355414,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,750,500,48,195,-22885.0,46757.0,69642.0,0.6713908273742857,0.49743589743589745,-117.35897435897436,482.03092783505156,-710.6326530612245,26832.0,26347.0,0.26832,5,1,0.2,39.0,21.04281350010022,0.5395593205153902,17,0.0,0.0,0.0,0.0,False,False,False
222,19887.0,62406.0,42519.0,1.4677203132717138,0.5900900900900901,89.58108108108108,476.381679389313,-467.24175824175825,4303.0,3842.0,0.04303,10,7,0.7,22.2,8.388086790204307,0.37784174730650033,9,0.04983154824759893,4.621659307459912,48.0346960325841,2.0569985280165155,2012-05-07 16:00:00,2021-05-04 09:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,1000,1000,12,187,-25203.0,72009.0,97212.0,0.7407418837180595,0.42245989304812837,-134.77540106951872,911.506329113924,-900.1111111111111,27028.0,26191.0,0.27028,5,0,0.0,37.4,19.18958050609757,0.5130903878635714,16,0.0,0.0,0.0,0.0,False,False,False
238,23213.0,61613.0,38400.0,1.6045052083333333,0.3487394957983193,97.53361344537815,742.3253012048193,-247.74193548387098,5155.0,4366.0,0.05155,10,7,0.7,23.8,9.99799979995999,0.42008402520840293,7,0.1719295222504631,4.503006789524734,52.8535734286822,2.0461776385184214,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,250,4000,0,205,-13170.0,34631.0,47801.0,0.7244827514068743,0.07804878048780488,-64.2439024390244,2164.4375,-252.91534391534393,17903.0,16870.0,0.17903,5,1,0.2,41.0,20.89976076418101,0.5097502625410003,20,0.0,0.0,0.0,0.0,False,False,False
166,23856.0,74780.0,50924.0,1.4684628073207133,0.6927710843373494,143.710843373494,650.2608695652174,-998.5098039215686,11240.0,11045.0,0.1124,10,6,0.6,16.6,5.885575587824865,0.3545527462545099,7,0.041540912139503686,2.122419928825623,78.21260898725687,2.041783722073242,2012-05-07 16:00:00,2021-05-04 15:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,3000,1000,0,148,-12767.0,89890.0,102657.0,0.8756343941475009,0.6418918918918919,-86.26351351351352,946.2105263157895,-1936.9245283018868,21324.0,21180.0,0.21324,5,2,0.4,29.6,14.402777509911065,0.4865803212807792,12,0.0,0.0,0.0,0.0,False,False,False
142,21262.0,64349.0,43087.0,1.4934667068953513,0.6267605633802817,149.73239436619718,723.0224719101124,-812.9622641509434,12231.0,12036.0,0.12231,10,8,0.8,14.2,5.81033561853358,0.40917856468546343,5,0.0701251058225943,1.7383697162946612,81.68573041106198,2.0393329721642237,2012-03-06 10:00:00,2021-05-04 15:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,3000,1500,24,127,10037.0,97332.0,87295.0,1.1149779483361018,0.5669291338582677,79.03149606299213,1351.8333333333333,-1587.1818181818182,12170.0,11779.0,0.1217,5,3,0.6,25.4,15.16047492659778,0.5968690915983379,12,0.14855036365447843,0.8247329498767461,153.98923981269303,1.07909149287562,True,False,False
238,23228.0,61628.0,38400.0,1.6048958333333334,0.3487394957983193,97.59663865546219,742.5060240963855,-247.74193548387098,5200.0,4757.0,0.052,10,8,0.8,23.8,9.99799979995999,0.42008402520840293,7,0.1287670053383847,4.466923076923077,53.28052350611331,2.0386212326166984,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,250,3000,0,205,-15615.0,31927.0,47542.0,0.6715535736822178,0.08292682926829269,-76.17073170731707,1878.0588235294117,-252.88297872340425,18672.0,17309.0,0.18672,5,1,0.2,41.0,20.89976076418101,0.5097502625410003,20,0.0,0.0,0.0,0.0,False,False,False
163,21143.0,56085.0,34942.0,1.6050884322591723,0.5828220858895705,129.7116564417178,590.3684210526316,-513.8529411764706,9231.0,9036.0,0.09231,10,7,0.7,16.3,7.071774883294858,0.43385121983404035,6,0.09416828264673888,2.2904344058065216,71.16553942203093,2.033564653543797,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2250,2000,12,136,-8444.0,82274.0,90718.0,0.906920346568487,0.5073529411764706,-62.088235294117645,1192.376811594203,-1354.0,21684.0,20122.0,0.21684,5,2,0.4,27.2,15.66397139936102,0.5758813014470964,14,0.0,0.0,0.0,0.0,False,False,False
217,22897.0,62969.0,40072.0,1.5713964863246157,0.6175115207373272,105.51612903225806,469.9179104477612,-482.7951807228916,6151.0,5916.0,0.06151,10,8,0.8,21.7,8.062877898120497,0.3715611934617741,9,0.04328077914137223,3.722484148918875,58.29440538061755,2.0265127544628165,2012-05-07 16:00:00,2021-05-04 12:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2000,1000,12,167,-16813.0,82629.0,99442.0,0.8309265702620623,0.562874251497006,-100.67664670658682,879.031914893617,-1362.2191780821918,23847.0,23703.0,0.23847,5,2,0.4,33.4,16.25546062097288,0.48669043775367904,14,0.0,0.0,0.0,0.0,False,False,False
163,23053.0,62575.0,39522.0,1.5832953797884723,0.5828220858895705,141.42944785276075,658.6842105263158,-581.2058823529412,11066.0,10871.0,0.11066,10,7,0.7,16.3,7.071774883294858,0.43385121983404035,6,0.25987940831995837,2.0832279052955,78.24395957142237,2.025106499900919,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,4000,6000,12,130,-23235.0,75542.0,98777.0,0.7647731759417679,0.47692307692307695,-178.73076923076923,1218.4193548387098,-1452.6029411764705,41636.0,37063.0,0.41636,5,2,0.4,26.0,14.24078649513432,0.5477225575051661,14,0.0,0.0,0.0,0.0,False,False,False
130,19690.0,70363.0,50673.0,1.3885698498214039,0.6384615384615384,151.46153846153845,847.7469879518072,-1078.1489361702127,12821.0,12626.0,0.12821,10,7,0.7,13.0,5.253570214625479,0.4041207857404215,5,0.1011173184357542,1.5357616410576398,84.64855256475369,2.014859504908606,2012-03-06 10:00:00,2021-05-04 16:00:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,4000,2000,48,108,8603.0,98246.0,89643.0,1.095969568175987,0.5648148148148148,79.6574074074074,1610.5901639344263,-1907.2978723404256,18727.0,14832.0,0.18727,5,2,0.4,21.6,12.403225386970924,0.5742233975449501,12,0.23143089619900034,0.4593901852939606,235.09426944089273,0.8767896545756786,True,False,False
169,11714.0,39405.0,27691.0,1.4230255317612222,0.591715976331361,69.31360946745562,394.05,-401.3188405797101,2686.0,2441.0,0.02686,10,8,0.8,16.9,7.647875521999557,0.45253701313606853,5,0.04191565647942633,4.361131794489948,38.751408570940754,2.014507393210876,2012-03-06 10:00:00,2021-05-04 09:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,500,500,24,172,-5533.0,38305.0,43838.0,0.8737853004242895,0.46511627906976744,-32.16860465116279,478.8125,-476.5,9865.0,9865.0,0.09865,5,2,0.4,34.4,21.67579294974004,0.6301102601668617,16,0.0,0.0,0.0,0.0,False,False,False
163,22923.0,62445.0,39522.0,1.5800060725671778,0.5828220858895705,140.6319018404908,657.3157894736842,-581.2058823529412,11066.0,10871.0,0.11066,10,7,0.7,16.3,7.071774883294858,0.43385121983404035,6,0.2556820660472015,2.0714802096511837,78.68769358286437,2.013686561281775,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,4000,0,12,130,-38075.0,64711.0,102786.0,0.6295701749265464,0.46923076923076923,-292.88461538461536,1060.8360655737704,-1489.6521739130435,51636.0,45081.0,0.51636,5,1,0.2,26.0,14.24078649513432,0.5477225575051661,14,0.0,0.0,0.0,0.0,False,False,False
163,22863.0,59480.0,36617.0,1.6243821175956523,0.5828220858895705,140.2638036809816,626.1052631578947,-538.4852941176471,11066.0,10871.0,0.11066,10,8,0.8,16.3,7.071774883294858,0.43385121983404035,6,0.10895333070900581,2.066058196276884,78.89419586231028,2.0084158203806317,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,5000,2500,12,133,-23917.0,84176.0,108093.0,0.7787368284717789,0.49624060150375937,-179.82706766917292,1275.3939393939395,-1613.3283582089553,40555.0,36745.0,0.40555,5,1,0.2,26.6,14.947909552843837,0.5619514869490164,14,0.0,0.0,0.0,0.0,False,False,False
239,22949.0,61090.0,38141.0,1.6016884717233424,0.35564853556485354,96.02092050209205,718.7058823529412,-247.66883116883116,5200.0,4757.0,0.052,10,8,0.8,23.9,10.024470060806207,0.4194338937575819,7,0.13033247636062573,4.413269230769231,54.15486513573576,2.005707266230827,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,250,3000,48,205,-15875.0,31667.0,47542.0,0.6660847250851878,0.08292682926829269,-77.4390243902439,1862.764705882353,-252.88297872340425,18552.0,17189.0,0.18552,5,1,0.2,41.0,20.89976076418101,0.5097502625410003,20,0.0,0.0,0.0,0.0,False,False,False
232,18287.0,57651.0,39364.0,1.4645615282999696,0.5431034482758621,78.82327586206897,457.54761904761904,-371.35849056603774,3506.0,3175.0,0.03506,10,8,0.8,23.2,8.997777503361595,0.38783523721386187,9,0.05419150216000437,5.215915573302909,44.479247552906436,2.0051731415604457,2012-05-07 16:00:00,2021-05-04 09:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,500,1000,12,196,-1459.0,60587.0,62046.0,0.9764851884086001,0.34183673469387754,-7.4438775510204085,904.2835820895523,-480.9767441860465,12712.0,12263.0,0.12712,5,1,0.2,39.2,20.894018282752604,0.5330106704783827,16,0.0,0.0,0.0,0.0,False,False,False
191,23331.0,70913.0,47582.0,1.490332478668404,0.643979057591623,122.15183246073299,576.5284552845528,-699.7352941176471,8638.0,7849.0,0.08638,10,7,0.7,19.1,6.788961628997472,0.35544301722499855,9,0.042475676139042476,2.70097244732577,70.71527152715271,1.9796879573951676,2012-05-07 16:00:00,2021-05-04 13:45:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2500,1000,24,154,-17741.0,86663.0,104404.0,0.8300735603999847,0.6038961038961039,-115.2012987012987,931.8602150537635,-1711.5409836065573,22750.0,21980.0,0.2275,5,1,0.2,30.8,14.958609561052123,0.4856691415926014,12,0.0,0.0,0.0,0.0,False,False,False
165,19535.0,49410.0,29875.0,1.6538912133891213,0.6060606060606061,118.39393939393939,494.1,-459.61538461538464,8231.0,8036.0,0.08231,10,8,0.8,16.5,6.974955196988724,0.422724557393256,6,0.05072945994369081,2.3733446725792735,69.52213974916816,1.96565151380848,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2000,1000,12,153,7218.0,84256.0,77038.0,1.0936940211324282,0.6274509803921569,47.1764705882353,877.6666666666666,-1351.5438596491229,9770.0,9285.0,0.0977,5,3,0.6,30.6,18.618270596379247,0.6084402155679492,14,0.1372956497644777,0.7387922210849539,207.09476309226932,0.7189215793579793,False,False,False
214,24784.0,68154.0,43370.0,1.5714549227576666,0.602803738317757,115.81308411214954,528.3255813953489,-510.2352941176471,7911.0,7676.0,0.07911,10,8,0.8,21.4,8.138795979750322,0.3803175691472113,9,0.060159780503550676,3.1328529895082795,68.3083440929632,1.9613056954159496,2012-05-07 16:00:00,2021-05-04 12:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,2500,1500,12,155,-14335.0,92155.0,106490.0,0.8653864212602123,0.5161290322580645,-92.48387096774194,1151.9375,-1419.8666666666666,22869.0,21884.0,0.22869,5,1,0.2,31.0,14.587666023048376,0.47056987171123793,14,0.0,0.0,0.0,0.0,False,False,False
133,16623.0,54818.0,38195.0,1.4352140332504255,0.6616541353383458,124.98496240601504,622.9318181818181,-848.7777777777778,9231.0,9036.0,0.09231,10,7,0.7,13.3,5.21632054229799,0.39220455205248045,5,0.059616194429405044,1.8007799805004876,73.85688503880165,1.9594615375802729,2012-03-06 10:00:00,2021-05-04 13:45:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,2250,1000,48,135,14235.0,85391.0,71156.0,1.2000534037888584,0.674074074074074,105.44444444444444,938.3626373626373,-1617.1818181818182,9613.0,8538.0,0.09613,5,3,0.6,27.0,16.419500601419035,0.6081296519044087,12,0.06961714085001756,1.4808072401955685,91.16649104320338,1.6199349914365146,True,False,False
214,26164.0,68154.0,41990.0,1.623100738271017,0.602803738317757,122.26168224299066,528.3255813953489,-494.0,8841.0,8606.0,0.08841,10,7,0.7,21.4,8.138795979750322,0.3803175691472113,9,0.05698669928145544,2.959393733740527,72.31210824033022,1.9585877166927455,2012-05-07 16:00:00,2021-05-04 12:30:00,LF,8,2,10,54,27,-1,39,8,11,13,1,0,4,1,4000,1500,12,154,-12621.0,96628.0,109249.0,0.8844749151021978,0.538961038961039,-81.95454545454545,1164.1927710843374,-1538.718309859155,25336.0,23746.0,0.25336,5,2,0.4,30.8,14.715977711317723,0.4777914841336923,14,0.0,0.0,0.0,0.0,False,False,False
183,14933.0,43660.0,28727.0,1.5198245552964111,0.3551912568306011,81.60109289617486,671.6923076923077,-243.44915254237287,3987.0,3615.0,0.03987,10,7,0.7,18.3,8.649277426467487,0.4726381107359282,5,0.09984597870488181,3.745422623526461,48.85963972410099,1.946597728261379,2012-03-06 10:00:00,2021-05-04 09:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,250,1500,48,179,4789.0,41971.0,37182.0,1.1287988811790652,0.17318435754189945,26.75418994413408,1353.9032258064517,-251.22972972972974,7052.0,6531.0,0.07052,5,2,0.4,35.8,21.348536249588637,0.5963278282008,19,0.31133848402589265,0.6790981281905842,263.5848820212988,0.4798870262306793,False,False,False
163,22063.0,61585.0,39522.0,1.5582460401801528,0.5828220858895705,135.35582822085888,648.2631578947369,-581.2058823529412,11066.0,10871.0,0.11066,10,7,0.7,16.3,7.071774883294858,0.43385121983404035,6,0.13556633277432806,1.9937646846195554,81.75488374201151,1.9381392750320552,2012-03-06 10:00:00,2021-05-04 12:30:00,LF,8,2,5,54,27,-1,39,17,11,13,13,12,3,1,4000,3000,12,133,-17817.0,86260.0,104077.0,0.8288094391652334,0.48872180451127817,-133.9624060150376,1327.076923076923,-1530.5441176470588,35494.0,28939.0,0.35494,5,1,0.2,26.6,14.947909552843837,0.5619514869490164,14,0.0,0.0,0.0,0.0,False,False,False
