n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_intraday_only,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
380,50520.0,323829.0,273309.0,1.1848457240705574,0.4052631578947368,132.94736842105263,2102.785714285714,-1209.3318584070796,16273.0,14672.0,0.16273,10,6,0.6,38.0,9.959919678390985,0.2621031494313417,25,0.04930720506730008,3.1045289743747313,122.40182106096596,1.5698179392408669,2012-01-13 02:00:00,2021-06-01 10:15:00,TF_M,5,0,54,9,-48,17,13,5,-1,1250,2500,920,223,41743.0,214226.0,172483.0,1.242012256280329,0.38565022421524664,187.18834080717488,2491.0,-1259.0,22042.0,19047.0,0.22042,5,4,0.8,44.6,20.943734146517425,0.4695904517156373,17,0.059674675993579764,1.8937936666364215,117.75306039335936,1.8991385543671226,True,False,False
369,32239.0,106572.0,74333.0,1.4337104650693502,0.2222222222222222,87.36856368563686,1299.658536585366,-259.0,7049.0,6664.0,0.07049,10,7,0.7,36.9,10.530432089900204,0.28537756341192966,12,0.04624833276466392,4.573556532841538,80.68119358540898,1.5674539675472994,2012-01-10 10:30:00,2021-06-01 16:30:00,TF_M,5,0,47,1,12,21,18,17,-1,250,1500,368,189,17549.0,56658.0,39109.0,1.4487202434222302,0.20105820105820105,92.85185185185185,1491.0,-259.0,6456.0,5180.0,0.06456,5,5,1.0,37.8,13.362634470792052,0.3535088484336522,22,0.08496210610291184,2.7182465923172243,69.5301156761069,1.7406528423915706,True,True,True
311,34616.0,194651.0,160035.0,1.2163026837879214,0.6302250803858521,111.30546623794213,993.1173469387755,-1391.608695652174,11452.0,10677.0,0.11452,10,6,0.6,31.1,9.637945839233586,0.30990179547374874,12,0.08741622371157846,3.0227034579112817,102.88802865726831,1.566675955498472,2012-01-10 10:30:00,2021-06-01 17:00:00,TF_M,5,0,47,1,12,21,18,17,-1,1500,1000,920,187,-12183.0,107028.0,119211.0,0.8978030550871984,0.5775401069518716,-65.14973262032086,991.0,-1509.0,28009.0,25359.0,0.28009,5,3,0.6,37.4,13.395521639712282,0.35816902779979365,21,0.0,0.0,0.0,0.0,False,False,False
300,38725.0,210876.0,172151.0,1.224947865536651,0.5033333333333333,129.08333333333334,1396.5298013245033,-1155.3758389261745,15428.0,15098.0,0.15428,10,6,0.6,30.0,9.919677414109795,0.33065591380365983,12,0.07814073595868302,2.510046668395126,119.51969012265977,1.5653761451006747,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,1250,1500,644,185,-10165.0,120771.0,130936.0,0.9223666524103379,0.43783783783783786,-54.945945945945944,1491.0,-1259.0,22305.0,21270.0,0.22305,5,3,0.6,37.0,13.446189051177289,0.36341051489668347,20,0.0,0.0,0.0,0.0,False,False,False
281,42701.0,251270.0,208569.0,1.2047332057976017,0.498220640569395,151.9608540925267,1794.7857142857142,-1479.212765957447,21417.0,18744.0,0.21417,10,7,0.7,28.1,7.258787777583803,0.25831984973607836,12,0.0934638533055432,1.9937899799224914,140.93761270227864,1.564068473511947,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,2000,4000,368,169,36484.0,249438.0,212954.0,1.1713233843928736,0.3727810650887574,215.88165680473372,3959.3333333333335,-2009.0,38464.0,34396.0,0.38464,5,3,0.6,33.8,11.443775600735973,0.3385732426253247,19,0.10939041771735555,0.9485232945091514,178.17169170047146,1.658028052224242,True,False,False
382,32857.0,108468.0,75611.0,1.4345531734800492,0.49214659685863876,86.0130890052356,576.9574468085107,-389.7474226804124,6874.0,6131.0,0.06874,10,6,0.6,38.2,9.6,0.2513089005235602,15,0.1366832029704477,4.779895257491999,79.91806920899657,1.562655106963756,2012-01-10 10:30:00,2021-06-01 22:45:00,TF_M,5,0,47,7,12,39,9,5,4,1000,4500,24,170,17290.0,111021.0,93731.0,1.1844640513810798,0.3588235294117647,101.70588235294117,1820.016393442623,-859.9174311926605,13403.0,12298.0,0.13403,5,4,0.8,34.0,9.838699100999074,0.289373502970561,19,0.2597455176402545,1.2900096993210475,131.78195488721803,1.323269850999275,True,False,False
382,32182.0,124776.0,92594.0,1.3475603170831802,0.5261780104712042,84.24607329842932,620.776119402985,-511.56906077348066,6635.0,5415.0,0.06635,10,7,0.7,38.2,9.6,0.2513089005235602,15,0.06186688210801069,4.850339110776187,78.75737990180846,1.557874822901377,2012-01-10 10:30:00,2021-06-02 05:45:00,TF_M,5,0,47,7,12,39,9,5,4,1000,2000,48,170,-3530.0,98966.0,102496.0,0.9655596315953794,0.3588235294117647,-20.764705882352942,1622.3934426229507,-940.3302752293578,19426.0,17769.0,0.19426,5,3,0.6,34.0,9.838699100999074,0.289373502970561,19,0.0,0.0,0.0,0.0,False,False,False
382,34712.0,120906.0,86194.0,1.4027194468292457,0.5785340314136126,90.86910994764398,547.0859728506788,-535.3664596273292,7721.0,6443.0,0.07721,10,7,0.7,38.2,9.6,0.2513089005235602,15,0.028549204885918413,4.49579070068644,84.96836828762387,1.557696530729006,2012-01-10 10:30:00,2021-06-01 17:00:00,TF_M,5,0,47,7,12,39,9,5,4,1750,1000,48,170,-1885.0,93419.0,95304.0,0.9802211869386385,0.5823529411764706,-11.088235294117647,943.6262626262626,-1342.3098591549297,16271.0,13071.0,0.16271,5,2,0.4,34.0,9.838699100999074,0.289373502970561,19,0.0,0.0,0.0,0.0,False,False,False
441,36291.0,115997.0,79706.0,1.4553107670689784,0.5034013605442177,82.29251700680273,522.509009009009,-363.95433789954336,6338.0,5945.0,0.06338,10,7,0.7,44.1,11.962023240238251,0.2712476925224093,12,0.13752721060317985,5.725938781950142,77.0179383318178,1.556996309383808,2012-01-10 10:30:00,2021-06-01 22:45:00,TF_M,5,0,47,1,12,21,18,17,-1,1000,5000,24,189,18359.0,127840.0,109481.0,1.1676911975593938,0.3439153439153439,97.13756613756614,1966.7692307692307,-882.9112903225806,12397.0,10897.0,0.12397,5,3,0.6,37.8,13.362634470792052,0.3535088484336522,22,0.27185576556457325,1.4809228039041704,127.62312762133014,1.3141116689568497,True,False,False
382,36187.0,136746.0,100559.0,1.3598583915910063,0.5392670157068062,94.7303664921466,663.8155339805825,-571.3579545454545,8423.0,6612.0,0.08423,10,7,0.7,38.2,9.6,0.2513089005235602,15,0.08265399176499848,4.296212750801377,88.91552214883798,1.5547450107895464,2012-01-10 10:30:00,2021-06-02 05:45:00,TF_M,5,0,47,7,12,39,9,5,4,1500,3000,48,170,12595.0,138655.0,126060.0,1.099912739965096,0.4117647058823529,74.08823529411765,1980.7857142857142,-1260.6,13744.0,11573.0,0.13744,5,3,0.6,34.0,9.838699100999074,0.289373502970561,19,0.23747518856689162,0.9163998835855646,185.50853513298927,0.9519103127545843,True,False,False
382,31642.0,89732.0,58090.0,1.5447064899294198,0.5418848167539267,82.83246073298429,433.487922705314,-331.9428571428571,6445.0,5248.0,0.06445,10,7,0.7,38.2,9.6,0.2513089005235602,15,0.13134441565008534,4.909542280837859,77.80766070412743,1.5541482978763899,2012-01-10 10:30:00,2021-06-01 19:30:00,TF_M,5,0,47,7,12,39,9,5,4,1750,0,12,170,14345.0,100410.0,86065.0,1.1666763492708998,0.47058823529411764,84.38235294117646,1255.125,-956.2777777777778,15598.0,13432.0,0.15598,5,2,0.4,34.0,9.838699100999074,0.289373502970561,19,0.31516207737887764,0.9196691883574817,184.84907633321717,1.0177017653646603,True,False,False
510,79765.0,317829.0,238064.0,1.3350569594730828,0.3509803921568627,156.40196078431373,1775.5810055865923,-719.226586102719,22981.0,21731.0,0.22981,10,8,0.8,51.0,10.13903348450926,0.19880457812763255,26,0.15289914122735535,3.4709107523606457,146.93549802544976,1.5540360411716987,2012-01-13 02:00:00,2021-06-01 08:45:00,TF_M,5,0,54,9,-48,17,13,5,-1,750,0,368,202,73132.0,208234.0,135102.0,1.5413095290965344,0.1188118811881188,362.03960396039605,8676.416666666666,-759.0,30473.0,25164.0,0.30473,5,5,1.0,40.4,18.575252353602092,0.45978347409906173,16,0.3079500082043428,2.3998949890066616,84.17034950500465,3.123933856901184,True,False,False
289,36859.0,210013.0,173154.0,1.2128683137553853,0.7370242214532872,127.53979238754326,985.9765258215963,-2278.342105263158,15336.0,14198.0,0.15336,10,8,0.8,28.9,9.459915433025815,0.32733271394552993,12,0.08209663854146884,2.4034298382889934,120.2448248731653,1.5512900625095614,2012-01-10 10:30:00,2021-06-01 17:00:00,TF_M,5,0,47,1,12,21,18,17,-1,3000,1000,920,179,914.0,133785.0,132871.0,1.006878852420769,0.7541899441340782,5.106145251396648,991.0,-3019.7954545454545,36306.0,34685.0,0.36306,5,2,0.4,35.8,12.82809416865966,0.35832665275585646,19,1.0842450765864333,0.02517490222001873,7110.2560175054705,0.04036521943598964,False,False,False
284,40799.0,221357.0,180558.0,1.2259606331483512,0.4471830985915493,143.65845070422534,1742.9685039370079,-1150.0509554140128,19460.0,19130.0,0.1946,10,6,0.6,28.4,9.329523031752482,0.32850433210396063,12,0.07416848452167946,2.09655704008222,135.46018284761882,1.5511832808933232,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,1250,2000,644,184,-7246.0,137539.0,144785.0,0.9499533791483924,0.375,-39.380434782608695,1993.3188405797102,-1259.0,24284.0,23188.0,0.24284,5,3,0.6,36.8,13.377593206552515,0.3635215545258836,20,0.0,0.0,0.0,0.0,False,False,False
335,40015.0,140150.0,100135.0,1.3996105257901832,0.8507462686567164,119.44776119402985,491.7543859649123,-2002.7,13488.0,12653.0,0.13488,10,7,0.7,33.5,9.340770846134703,0.2788289804816329,15,0.015144320879670124,2.966711150652432,112.9196551293265,1.5492003635232654,2012-01-10 10:30:00,2021-06-01 17:00:00,TF_M,5,0,47,7,12,39,9,5,4,2500,500,920,169,20084.0,72773.0,52689.0,1.3811801324754693,0.8757396449704142,118.84023668639053,491.7094594594595,-2509.0,11232.0,8072.0,0.11232,5,4,0.8,33.8,9.987992791347018,0.2955027453061248,19,0.02967536347341167,1.788105413105413,94.513443537144,1.6890337021836506,True,False,False
362,36822.0,127806.0,90984.0,1.404708520179372,0.7486187845303868,101.7182320441989,471.6088560885609,-999.8241758241758,9804.0,8283.0,0.09804,10,8,0.8,36.2,9.421252570651102,0.26025559587433983,15,0.016457552550105916,3.755813953488372,96.38390092879257,1.5473925675300504,2012-01-10 10:30:00,2021-06-01 17:00:00,TF_M,5,0,47,7,12,39,9,5,4,3000,500,184,169,26034.0,74246.0,48212.0,1.539990043972455,0.893491124260355,154.0473372781065,491.6953642384106,-2678.4444444444443,9732.0,6572.0,0.09732,5,4,0.8,33.8,9.987992791347018,0.2955027453061248,19,0.022893139740339557,2.6750924784217016,63.17538603364831,2.352103891476662,True,True,True
339,36274.0,140641.0,104367.0,1.3475619688215623,0.8436578171091446,107.00294985250737,491.75174825174827,-1969.188679245283,10874.0,9430.0,0.10874,10,8,0.8,33.9,9.256889326334198,0.27306458189776395,15,0.01670618073551304,3.3358469744344306,101.62336659866571,1.545626092920885,2012-01-10 10:30:00,2021-06-01 17:00:00,TF_M,5,0,47,7,12,39,9,5,4,2250,500,920,169,8834.0,69827.0,60993.0,1.144836292689325,0.8402366863905325,52.27218934911242,491.73943661971833,-2259.0,11779.0,8349.0,0.11779,5,3,0.6,33.8,9.987992791347018,0.2955027453061248,19,0.06746660629386461,0.7499787757874183,225.33971021055015,0.7254706282680621,False,False,False
382,29687.0,87777.0,58090.0,1.5110518161473576,0.5418848167539267,77.71465968586388,424.04347826086956,-331.9428571428571,5738.0,5248.0,0.05738,10,7,0.7,38.2,9.6,0.2513089005235602,15,0.10075117054603025,5.173753921226909,73.83420352342776,1.5453470672332845,2012-01-10 10:30:00,2021-06-01 19:30:00,TF_M,5,0,47,7,12,39,9,5,4,1750,3000,12,170,14420.0,100485.0,86065.0,1.167547783651891,0.47058823529411764,84.82352941176471,1256.0625,-956.2777777777778,14503.0,12451.0,0.14503,5,3,0.6,34.0,9.838699100999074,0.289373502970561,19,0.20742024965325936,0.9942770461283872,170.97850208044383,1.060939869350861,True,False,False
382,36197.0,130660.0,94463.0,1.3831870679525318,0.56282722513089,94.7565445026178,607.7209302325581,-565.6467065868263,8543.0,6728.0,0.08543,10,7,0.7,38.2,9.6,0.2513089005235602,15,0.04119125894411139,4.237036169963713,90.15736110727408,1.5442135764066436,2012-01-10 10:30:00,2021-06-02 05:45:00,TF_M,5,0,47,7,12,39,9,5,4,5000,1500,48,170,18635.0,134760.0,116125.0,1.1604736275565124,0.6176470588235294,109.61764705882354,1283.4285714285713,-1786.5384615384614,29947.0,28168.0,0.29947,5,3,0.6,34.0,9.838699100999074,0.289373502970561,19,0.08001073249262142,0.622266003272448,273.1950630533941,0.9541291603673226,True,False,False
382,34852.0,130660.0,95808.0,1.3637692050768202,0.56282722513089,91.23560209424083,607.7209302325581,-573.7005988023952,7922.0,5728.0,0.07922,10,7,0.7,38.2,9.6,0.2513089005235602,15,0.04278090210030988,4.399394092400909,86.83013887294847,1.5440106019224464,2012-01-10 10:30:00,2021-06-02 05:45:00,TF_M,5,0,47,7,12,39,9,5,4,4000,1500,48,170,13660.0,132818.0,119158.0,1.1146377079172192,0.6058823529411764,80.3529411764706,1289.495145631068,-1778.4776119402984,31412.0,29633.0,0.31412,5,3,0.6,34.0,9.838699100999074,0.289373502970561,19,0.10915080527086383,0.43486565643703046,390.9253294289897,0.6829003546284578,True,False,False
353,33523.0,139198.0,105675.0,1.3172273480009462,0.8016997167138811,94.96600566572238,491.86572438162545,-1509.642857142857,8589.0,7581.0,0.08589,10,9,0.9,35.3,10.440785411069418,0.29577295782066343,12,0.01807714106732691,3.9030154849225753,90.44288995614951,1.5434772228571898,2012-01-10 10:30:00,2021-06-01 17:00:00,TF_M,5,0,47,1,12,21,18,17,-1,1500,500,0,188,2413.0,70318.0,67905.0,1.0355349385170458,0.7606382978723404,12.835106382978724,491.73426573426576,-1509.0,11841.0,9800.0,0.11841,5,2,0.4,37.6,13.154466921924278,0.3498528436681989,22,0.24699544135930376,0.20378346423443966,922.5478657273104,0.17766776404055717,False,False,False
251,43426.0,252605.0,209179.0,1.2076021015493907,0.3784860557768924,173.01195219123505,2659.0,-1340.8910256410256,28680.0,26923.0,0.2868,10,5,0.5,25.1,7.6870020163910455,0.30625506041398587,11,0.17618477409846636,1.5141562064156207,165.76889421084144,1.5388273187505883,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,1500,6000,644,166,8461.0,204791.0,196330.0,1.0430958080782355,0.21686746987951808,50.96987951807229,5688.638888888889,-1510.2307692307693,41563.0,39337.0,0.41563,5,2,0.4,33.2,10.88852607105296,0.327967652742559,19,0.7080723318756648,0.20357048336260616,815.4423826970807,0.3765854341777501,False,False,False
382,38292.0,139191.0,100899.0,1.3795082210923795,0.5261780104712042,100.24083769633508,692.4925373134329,-557.4530386740331,9645.0,8816.0,0.09645,10,7,0.7,38.2,9.6,0.2513089005235602,15,0.1303405411051917,3.970139968895801,96.218270134754,1.5374355747902857,2012-01-10 10:30:00,2021-06-02 05:45:00,TF_M,5,0,47,7,12,39,9,5,4,1250,5000,48,170,5740.0,132049.0,126309.0,1.0454441092875408,0.3176470588235294,33.76470588235294,2445.3518518518517,-1088.8706896551723,18875.0,18150.0,0.18875,5,3,0.6,34.0,9.838699100999074,0.289373502970561,19,0.8695121951219512,0.30410596026490067,559.0156794425087,0.3701884338380575,False,False,False
382,37042.0,136789.0,99747.0,1.3713595396352773,0.5471204188481675,96.96858638743456,654.4928229665072,-576.5722543352601,9042.0,7482.0,0.09042,10,7,0.7,38.2,9.6,0.2513089005235602,15,0.06724798876950489,4.0966600309666,93.24669294314562,1.536038735611112,2012-01-10 10:30:00,2021-06-02 05:45:00,TF_M,5,0,47,7,12,39,9,5,4,1750,2500,48,170,9860.0,135405.0,125545.0,1.078537576167908,0.4411764705882353,58.0,1805.4,-1321.5263157894738,14929.0,12656.0,0.14929,5,3,0.6,34.0,9.838699100999074,0.289373502970561,19,0.2526369168356998,0.6604595083394735,257.3965517241379,0.7150163770932256,True,False,False
382,38227.0,139126.0,100899.0,1.3788640125273788,0.5261780104712042,100.07068062827226,692.1691542288557,-557.4530386740331,9645.0,8816.0,0.09645,10,7,0.7,38.2,9.6,0.2513089005235602,15,0.1567216888586601,3.963400725764645,96.38187668401915,1.5348258048027852,2012-01-10 10:30:00,2021-06-02 05:45:00,TF_M,5,0,47,7,12,39,9,5,4,1250,6000,48,170,12880.0,139189.0,126309.0,1.1019721476696038,0.3176470588235294,75.76470588235294,2577.574074074074,-1088.8706896551723,17860.0,16875.0,0.1786,5,3,0.6,34.0,9.838699100999074,0.289373502970561,19,0.465139751552795,0.7211646136618141,235.72981366459626,0.8539443492310345,True,False,False
382,38197.0,139096.0,100899.0,1.3785666854973786,0.5261780104712042,99.99214659685863,692.0199004975125,-557.4530386740331,9645.0,8816.0,0.09645,10,7,0.7,38.2,9.6,0.2513089005235602,15,0.16522239966489516,3.9602903058579573,96.45757520224102,1.5336212955777848,2012-01-10 10:30:00,2021-06-02 05:45:00,TF_M,5,0,47,7,12,39,9,5,4,1250,0,48,170,-11575.0,117252.0,128827.0,0.9101508224207658,0.3058823529411765,-68.08823529411765,2254.846153846154,-1091.7542372881355,32949.0,28716.0,0.32949,5,2,0.4,34.0,9.838699100999074,0.289373502970561,19,0.0,0.0,0.0,0.0,False,False,False
382,31222.0,89732.0,58510.0,1.5336181849256538,0.5418848167539267,81.73298429319372,433.487922705314,-334.34285714285716,6445.0,5248.0,0.06445,10,7,0.7,38.2,9.6,0.2513089005235602,15,0.1331112676958555,4.8443754848719935,78.85433348280058,1.5335193147176744,2012-01-10 10:30:00,2021-06-01 19:30:00,TF_M,5,0,47,7,12,39,9,5,4,2000,0,12,170,16295.0,104971.0,88676.0,1.1837588524516216,0.4764705882352941,95.8529411764706,1295.9382716049383,-996.3595505617977,14680.0,13821.0,0.1468,5,3,0.6,34.0,9.838699100999074,0.289373502970561,19,0.27990181037127954,1.1100136239782017,153.15127339674746,1.1916419137604415,True,False,False
283,44813.0,343792.0,298979.0,1.149886781345847,0.5017667844522968,158.34982332155477,2421.0704225352115,-2120.418439716312,24202.0,22128.0,0.24202,10,5,0.5,28.3,3.925557285278104,0.1387122715645973,17,0.11137393167161315,1.8516238327410959,152.83881909267402,1.533187640142331,2012-01-13 02:00:00,2021-06-02 13:15:00,TF_M,5,0,54,9,-48,17,13,5,-1,4000,5000,644,171,118561.0,439619.0,321058.0,1.369282185773287,0.52046783625731,693.3391812865497,4939.539325842697,-3915.3414634146343,52756.0,49395.0,0.52756,5,3,0.6,34.2,14.119490075778232,0.41285058701105937,15,0.04209647354526362,2.2473462734096596,76.08974283280337,4.546876603729945,True,False,False
345,50725.0,124046.0,73321.0,1.6918208971508846,0.17681159420289855,147.02898550724638,2033.5409836065573,-258.1725352112676,20878.0,5699.0,0.20878,10,8,0.8,34.5,9.30859817588019,0.26981443988058523,12,0.17685559388861508,2.4295909569882173,141.99921143420406,1.532716626990267,2012-01-10 10:30:00,2021-06-01 16:30:00,TF_M,5,0,47,1,12,21,18,17,-1,250,0,368,184,23134.0,69137.0,46003.0,1.502880246940417,0.03804347826086957,125.72826086956522,9876.714285714286,-259.9039548022599,23607.0,15182.0,0.23607,5,4,0.8,36.8,12.82809416865966,0.3485895154527082,21,0.5220022477738394,0.9799635701275046,187.76208178438662,1.2325821182520529,True,False,False
346,29956.0,101920.0,71964.0,1.4162636873992551,0.2023121387283237,86.57803468208093,1456.0,-260.7391304347826,7245.0,6860.0,0.07245,10,8,0.8,34.6,9.232551110067034,0.2668367372851744,15,0.049773000400587526,4.134713595583161,83.6817332087061,1.532116828755416,2012-01-10 10:30:00,2021-06-01 16:30:00,TF_M,5,0,47,7,12,39,9,5,4,250,1500,920,170,6720.0,43239.0,36519.0,1.1840138010350776,0.17058823529411765,39.529411764705884,1491.0,-259.0,9205.0,6405.0,0.09205,5,3,0.6,34.0,9.838699100999074,0.289373502970561,19,0.221875,0.7300380228136882,232.86458333333331,0.6206000552685422,False,False,False
246,42296.0,251475.0,209179.0,1.2022000296396866,0.36585365853658536,171.9349593495935,2794.1666666666665,-1340.8910256410256,28680.0,26923.0,0.2868,10,5,0.5,24.6,7.116178749862878,0.28927555893751533,11,0.23846226593531303,1.4747559274755928,166.80726309816532,1.5292481770449042,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,1,12,21,18,17,-1,1500,10000,644,160,-36130.0,175290.0,211420.0,0.829107936808249,0.125,-225.8125,8764.5,-1510.142857142857,64561.0,57116.0,0.64561,5,3,0.6,32.0,10.881176406988354,0.34003676271838607,18,0.0,0.0,0.0,0.0,False,False,False
316,37996.0,178744.0,140748.0,1.269957654815699,0.40822784810126583,120.24050632911393,1385.6124031007753,-752.663101604278,14027.0,13135.0,0.14027,10,7,0.7,31.6,10.150862032359617,0.32122981115062077,12,0.07963996210127382,2.7087759321308904,116.65785872197073,1.5292262790363516,2012-01-10 10:30:00,2021-06-01 20:45:00,TF_M,5,0,47,1,12,21,18,17,-1,750,1500,644,187,6567.0,98406.0,91839.0,1.071505569529285,0.35294117647058826,35.11764705882353,1491.0,-759.0,12555.0,11520.0,0.12555,5,3,0.6,37.4,13.395521639712282,0.35816902779979365,21,0.22704431247144816,0.5230585424133811,357.51256281407035,0.47208522228603994,False,False,False
