n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_long_offset_ticks,p_short_offset_ticks,p_direction,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
245,29780.0,67798.0,38018.0,1.7833131674469989,0.6857142857142857,121.55102040816327,403.5595238095238,-493.7402597402597,8359.0,7063.0,0.08359,10,9,0.9,24.5,7.8390050389064045,0.31995938934311857,10,0.017159167226326395,3.562627108505802,68.76947615849564,2.0025566061458724,2012-01-23 18:15:00,2021-05-27 14:15:00,RHL,6,5,80,1,53,32,1,33,2,1,4,4000,500,0,72,-5103.0,29115.0,34218.0,0.850867964229353,0.8333333333333334,-70.875,485.25,-2851.5,20802.0,18387.0,0.20802,5,2,0.4,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
160,17150.0,44518.0,27368.0,1.626644256065478,0.6125,107.1875,454.265306122449,-441.4193548387097,6622.0,5163.0,0.06622,10,8,0.8,16.0,5.796550698475776,0.362284418654736,8,0.05778425655976677,2.5898520084566594,61.779591836734696,1.9840513503529347,2012-03-05 17:30:00,2021-05-24 03:15:00,RHL,6,80,80,1,40,46,46,6,2,1,4,5000,1000,12,93,233.0,44397.0,44164.0,1.0052757902363916,0.6129032258064516,2.5053763440860215,778.8947368421053,-1226.7777777777778,17923.0,16869.0,0.17923,5,3,0.6,18.6,6.887670143089026,0.3703048464026358,7,4.253218884120171,0.013000055794230877,7153.815450643777,0.02818843564240699,False,False,False
245,30740.0,75637.0,44897.0,1.6846782635810855,0.6,125.46938775510205,514.5374149659864,-458.1326530612245,9149.0,8004.0,0.09149,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.08103448275862069,3.359930046999672,72.91818477553676,1.9758515849294866,2012-01-23 18:15:00,2021-05-27 21:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,1250,2500,48,72,-17313.0,39355.0,56668.0,0.6944836592080187,0.3472222222222222,-240.45833333333334,1574.2,-1205.7021276595744,17869.0,16987.0,0.17869,5,0,0.0,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,28810.0,67307.0,38497.0,1.7483700028573654,0.6816326530612244,117.59183673469387,403.03592814371257,-493.55128205128204,8103.0,7663.0,0.08103,10,9,0.9,24.5,7.8390050389064045,0.31995938934311857,10,0.01773689691079486,3.555473281500679,68.90784449843805,1.9676942164920088,2012-01-23 18:15:00,2021-05-27 14:15:00,RHL,6,5,80,1,53,32,1,33,2,1,4,2000,500,0,72,-8358.0,26169.0,34527.0,0.7579285776348944,0.75,-116.08333333333333,484.6111111111111,-1918.1666666666667,15243.0,13178.0,0.15243,5,0,0.0,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
160,17515.0,51369.0,33854.0,1.517368700892066,0.5875,109.46875,546.4787234042553,-512.939393939394,7148.0,6005.0,0.07148,10,8,0.8,16.0,5.796550698475776,0.362284418654736,8,0.05658007422209535,2.4503357582540573,65.29717385098488,1.950299196119906,2012-03-05 17:30:00,2021-05-24 03:15:00,RHL,6,80,80,1,40,46,46,6,2,1,4,750,1000,24,93,2953.0,38654.0,35701.0,1.0827147698944006,0.4731182795698925,31.752688172043012,878.5,-728.5918367346939,6943.0,6135.0,0.06943,5,3,0.6,18.6,6.887670143089026,0.3703048464026358,7,0.335590924483576,0.4253204666570647,218.6586522180833,0.5739978563045832,False,False,False
245,30120.0,67798.0,37678.0,1.7994054886140454,0.6857142857142857,122.93877551020408,403.5595238095238,-489.3246753246753,9019.0,7723.0,0.09019,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.01696547144754316,3.339616365450715,73.3617197875166,1.949903165728134,2012-01-23 18:15:00,2021-05-27 14:15:00,RHL,6,5,80,1,53,32,1,33,2,1,4,3000,500,0,72,-11028.0,27642.0,38670.0,0.7148176881303336,0.7916666666666666,-153.16666666666666,484.94736842105266,-2578.0,16655.0,15195.0,0.16655,5,1,0.2,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,28780.0,67798.0,39018.0,1.7376082833563997,0.6857142857142857,117.46938775510205,403.5595238095238,-506.72727272727275,8359.0,7063.0,0.08359,10,9,0.9,24.5,7.8390050389064045,0.31995938934311857,10,0.017755385684503126,3.4429955736332096,71.15896455872134,1.9353115891497046,2012-01-23 18:15:00,2021-05-27 14:15:00,RHL,6,5,80,1,53,32,1,33,2,1,4,5000,500,0,72,-12103.0,29115.0,41218.0,0.7063661507108545,0.8333333333333334,-168.09722222222223,485.25,-3434.8333333333335,26230.0,23387.0,0.2623,5,2,0.4,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,29965.0,74862.0,44897.0,1.6674165311713478,0.6,122.3061224489796,509.265306122449,-458.1326530612245,9149.0,8004.0,0.09149,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.06644418488236276,3.2752213356651,74.80410478892041,1.9260374997531575,2012-01-23 18:15:00,2021-05-27 21:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,1250,2000,48,72,-15893.0,38257.0,54150.0,0.7065004616805171,0.375,-220.73611111111111,1416.9259259259259,-1203.3333333333333,17184.0,16544.0,0.17184,5,0,0.0,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,28255.0,81479.0,53224.0,1.5308695325417105,0.5673469387755102,115.3265306122449,586.1798561151079,-502.1132075471698,8251.0,7001.0,0.08251,10,7,0.7,24.5,7.8390050389064045,0.31995938934311857,10,0.05276942134135551,3.424433402011877,71.54468235710493,1.9124024366910888,2012-01-23 18:15:00,2021-05-27 23:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,750,1500,0,72,-10283.0,28041.0,38324.0,0.7316824966078698,0.2916666666666667,-142.81944444444446,1335.2857142857142,-751.4509803921569,11455.0,10256.0,0.11455,5,1,0.2,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
160,18130.0,50306.0,32176.0,1.5634634510193934,0.725,113.3125,433.67241379310343,-731.2727272727273,8061.0,6501.0,0.08061,10,8,0.8,16.0,5.796550698475776,0.362284418654736,8,0.027082184225041366,2.2491006078650293,71.13954771097629,1.9010201294579516,2012-03-05 17:30:00,2021-05-24 02:15:00,RHL,6,80,80,1,40,46,46,6,2,1,4,1250,500,0,93,-9482.0,29951.0,39433.0,0.7595415007734638,0.6559139784946236,-101.95698924731182,491.0,-1232.28125,15300.0,13901.0,0.153,5,1,0.2,18.6,6.887670143089026,0.3703048464026358,7,0.0,0.0,0.0,0.0,False,False,False
160,15290.0,44456.0,29166.0,1.5242405540698074,0.5375,95.5625,516.9302325581396,-394.13513513513516,5756.0,4198.0,0.05756,10,8,0.8,16.0,5.796550698475776,0.362284418654736,8,0.09751471550032702,2.6563585823488536,60.23283191628516,1.8972757891894219,2012-03-05 17:30:00,2021-05-24 03:30:00,RHL,6,80,80,1,40,46,46,6,2,1,4,500,1500,12,93,2058.0,31012.0,28954.0,1.071078262070871,0.34408602150537637,22.129032258064516,969.125,-474.655737704918,6480.0,5960.0,0.0648,5,3,0.6,18.6,6.887670143089026,0.3703048464026358,7,0.7244897959183674,0.3175925925925926,292.8279883381924,0.41407429738443785,False,False,False
245,29585.0,76505.0,46920.0,1.6305413469735721,0.5918367346938775,120.75510204081633,527.6206896551724,-469.2,9214.0,8069.0,0.09214,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.13709650160554335,3.2108747558063815,76.30319418624303,1.8948932116847383,2012-01-23 18:15:00,2021-05-27 21:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,1000,0,48,72,-21318.0,30544.0,51862.0,0.5889475916856273,0.2638888888888889,-296.0833333333333,1607.578947368421,-978.5283018867924,22076.0,21492.0,0.22076,5,0,0.0,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,29520.0,76440.0,46920.0,1.629156010230179,0.5918367346938775,120.48979591836735,527.1724137931035,-469.2,9214.0,8069.0,0.09214,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.13519647696476964,3.2038202734968526,76.47120596205961,1.8907300188924618,2012-01-23 18:15:00,2021-05-27 21:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,1000,4000,48,72,-21938.0,29924.0,51862.0,0.5769927885542401,0.2638888888888889,-304.69444444444446,1574.9473684210527,-978.5283018867924,22696.0,22112.0,0.22696,5,0,0.0,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
160,17605.0,60362.0,42757.0,1.4117454451902613,0.41875,110.03125,900.9253731343283,-459.752688172043,7955.0,7695.0,0.07955,10,10,1.0,16.0,5.796550698475776,0.362284418654736,8,0.11309287134336836,2.213073538654934,72.29764271513774,1.8582293248567243,2012-03-05 17:30:00,2021-05-24 09:45:00,RHL,6,80,80,1,40,46,46,6,2,1,4,500,2000,0,93,11078.0,45585.0,34507.0,1.3210363114730344,0.26881720430107525,119.11827956989248,1823.4,-507.45588235294116,6194.0,5599.0,0.06194,5,4,0.8,18.6,6.887670143089026,0.3703048464026358,7,0.1797255822350605,1.7885050048433968,51.99873623397725,2.279796940072957,True,False,False
245,28785.0,75705.0,46920.0,1.6134910485933505,0.5918367346938775,117.48979591836735,522.1034482758621,-469.2,9214.0,8069.0,0.09214,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.10390828556539865,3.1240503581506402,78.4238318568699,1.8436539157797938,2012-01-23 18:15:00,2021-05-27 21:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,1000,3000,48,72,-17563.0,33290.0,50853.0,0.6546319784476825,0.2777777777777778,-243.93055555555554,1664.5,-977.9423076923077,18321.0,17737.0,0.18321,5,0,0.0,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,28320.0,73217.0,44897.0,1.630777112056485,0.6,115.59183673469387,498.0748299319728,-458.1326530612245,9149.0,8004.0,0.09149,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.052648305084745765,3.0954202645097824,79.14918785310735,1.8203030867014656,2012-01-23 18:15:00,2021-05-27 21:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,1250,1500,48,72,-14158.0,36215.0,50373.0,0.7189367319794334,0.4166666666666667,-196.63888888888889,1207.1666666666667,-1199.357142857143,14830.0,13809.0,0.1483,5,1,0.2,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,25975.0,73435.0,47460.0,1.5473029919932575,0.5714285714285714,106.0204081632653,524.5357142857143,-452.0,7749.0,6604.0,0.07749,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.15615014436958613,3.352045425216157,73.08970163618865,1.8141366452463656,2012-01-23 18:15:00,2021-05-27 21:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,750,0,48,72,-13008.0,28352.0,41360.0,0.6854932301740813,0.2361111111111111,-180.66666666666666,1667.764705882353,-752.0,13323.0,12249.0,0.13323,5,1,0.2,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,25910.0,73370.0,47460.0,1.5459334176148336,0.5714285714285714,105.75510204081633,524.0714285714286,-452.0,7749.0,6604.0,0.07749,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.15403319181783096,3.3436572460962704,73.2730605943651,1.8095969385306385,2012-01-23 18:15:00,2021-05-27 21:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,750,4000,48,72,-13628.0,27732.0,41360.0,0.6705029013539652,0.2361111111111111,-189.27777777777777,1631.2941176470588,-752.0,13943.0,12869.0,0.13943,5,1,0.2,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,28010.0,74930.0,46920.0,1.5969735720375107,0.5918367346938775,114.3265306122449,516.7586206896551,-469.2,9214.0,8069.0,0.09214,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.08893252409853623,3.039939222921641,80.59371652981078,1.7940158478718786,2012-01-23 18:15:00,2021-05-27 21:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,1000,2500,48,72,-16488.0,33356.0,49844.0,0.6692079287376616,0.2916666666666667,-229.0,1588.3809523809523,-977.3333333333334,17246.0,16679.0,0.17246,5,0,0.0,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,28610.0,79953.0,51343.0,1.5572327289017003,0.6040816326530613,116.77551020408163,540.222972972973,-529.3092783505155,9663.0,8348.0,0.09663,10,7,0.7,24.5,7.8390050389064045,0.31995938934311857,10,0.03463823837818945,2.96077822622374,82.74851450541769,1.7893658242605388,2012-01-23 18:15:00,2021-05-27 16:45:00,RHL,6,5,80,1,53,32,1,33,2,1,4,1000,1000,0,72,-14913.0,27359.0,42272.0,0.6472132853898561,0.4027777777777778,-207.125,943.4137931034483,-983.0697674418604,17686.0,16859.0,0.17686,5,1,0.2,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,27310.0,67307.0,39997.0,1.6828012100907568,0.6816326530612244,111.46938775510205,403.03592814371257,-512.7820512820513,8853.0,8413.0,0.08853,10,9,0.9,24.5,7.8390050389064045,0.31995938934311857,10,0.018711094837056023,3.0848300011295606,79.42090809227389,1.784488437592489,2012-01-23 18:15:00,2021-05-27 14:15:00,RHL,6,5,80,1,53,32,1,33,2,1,4,2250,500,0,72,-9858.0,26660.0,36518.0,0.7300509337860781,0.7638888888888888,-136.91666666666666,484.72727272727275,-2148.1176470588234,17082.0,14667.0,0.17082,5,1,0.2,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,25175.0,72635.0,47460.0,1.5304466919511168,0.5714285714285714,102.75510204081633,518.8214285714286,-452.0,7749.0,6604.0,0.07749,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.11880834160873883,3.2488062975867855,75.41231380337636,1.758263331822031,2012-01-23 18:15:00,2021-05-27 21:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,750,3000,48,72,-9503.0,31098.0,40601.0,0.7659417255732618,0.25,-131.98611111111111,1727.6666666666667,-751.8703703703703,9818.0,8744.0,0.09818,5,2,0.4,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,27235.0,74155.0,46920.0,1.5804560954816709,0.5918367346938775,111.16326530612245,511.41379310344826,-469.2,9214.0,8069.0,0.09214,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.07310446117128695,2.9558280876926415,82.88709381310812,1.7443777799639633,2012-01-23 18:15:00,2021-05-27 21:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,1000,2000,48,72,-14568.0,33258.0,47826.0,0.6953958098105633,0.3194444444444444,-202.33333333333334,1446.0,-976.0408163265306,17159.0,16414.0,0.17159,5,1,0.2,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,27345.0,67307.0,39962.0,1.684275061308243,0.6816326530612244,111.61224489795919,403.03592814371257,-512.3333333333334,9294.0,7998.0,0.09294,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.018687145730480893,2.9422207876049065,83.27043335161821,1.7438690259530694,2012-01-23 18:15:00,2021-05-27 14:15:00,RHL,6,5,80,1,53,32,1,33,2,1,4,2500,500,0,72,-10858.0,27151.0,38009.0,0.7143308163855929,0.7777777777777778,-150.80555555555554,484.8392857142857,-2375.5625,16743.0,14786.0,0.16743,5,0,0.0,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
160,18040.0,53432.0,35392.0,1.5097197106690778,0.60625,112.75,550.8453608247422,-561.7777777777778,9601.0,8041.0,0.09601,10,8,0.8,16.0,5.796550698475776,0.362284418654736,8,0.054933481152993346,1.8789709405270285,85.1529933481153,1.733251841837243,2012-03-05 17:30:00,2021-05-24 03:15:00,RHL,6,80,80,1,40,46,46,6,2,1,4,1000,1000,24,93,-922.0,41627.0,42549.0,0.9783308655902606,0.5053763440860215,-9.913978494623656,885.6808510638298,-924.9782608695652,10193.0,9153.0,0.10193,5,2,0.4,18.6,6.887670143089026,0.3703048464026358,7,0.0,0.0,0.0,0.0,False,False,False
160,13845.0,43520.0,29675.0,1.4665543386689133,0.53125,86.53125,512.0,-395.6666666666667,5756.0,4198.0,0.05756,10,9,0.9,16.0,5.796550698475776,0.362284418654736,8,0.17992054893463344,2.405316191799861,66.51932105453233,1.7179714389357452,2012-03-05 17:30:00,2021-05-24 03:30:00,RHL,6,80,80,1,40,46,46,6,2,1,4,500,2500,12,93,1573.0,31545.0,29972.0,1.0524823168290405,0.3225806451612903,16.913978494623656,1051.5,-475.74603174603175,8845.0,8524.0,0.08845,5,2,0.4,18.6,6.887670143089026,0.3703048464026358,7,1.5835982199618563,0.17784058790276994,522.9402415766052,0.270894514047346,False,False,False
160,15030.0,42536.0,27506.0,1.5464262342761579,0.6,93.9375,443.0833333333333,-429.78125,6816.0,5256.0,0.06816,10,8,0.8,16.0,5.796550698475776,0.362284418654736,8,0.06593479707252162,2.205105633802817,72.55888223552894,1.7138687563979216,2012-03-05 17:30:00,2021-05-24 03:15:00,RHL,6,80,80,1,40,46,46,6,2,1,4,1250,1000,12,93,1418.0,40846.0,39428.0,1.0359642893375267,0.5483870967741935,15.24731182795699,800.9019607843137,-938.7619047619048,12635.0,11570.0,0.12635,5,3,0.6,18.6,6.887670143089026,0.3703048464026358,7,0.6988716502115656,0.11222793826671942,828.6706629055006,0.2043191220758277,False,False,False
245,24400.0,71860.0,47460.0,1.514117151285293,0.5714285714285714,99.59183673469387,513.2857142857143,-452.0,7749.0,6604.0,0.07749,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.10209016393442623,3.148793392695832,77.80758196721312,1.7041360594422068,2012-01-23 18:15:00,2021-05-27 21:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,750,2500,48,72,-8678.0,31164.0,39842.0,0.7821896491140004,0.2638888888888889,-120.52777777777777,1640.2105263157894,-751.7358490566038,9619.0,9134.0,0.09619,5,1,0.2,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
160,13565.0,43240.0,29675.0,1.4571187868576243,0.53125,84.78125,508.70588235294116,-395.6666666666667,5756.0,4198.0,0.05756,10,9,0.9,16.0,5.796550698475776,0.362284418654736,8,0.1467747880575009,2.3566712995135513,67.89237007003318,1.6832273433848597,2012-03-05 17:30:00,2021-05-24 03:30:00,RHL,6,80,80,1,40,46,46,6,2,1,4,500,2000,12,93,3218.0,32681.0,29463.0,1.1092217357363472,0.3333333333333333,34.60215053763441,1054.225806451613,-475.2096774193548,8105.0,7784.0,0.08105,5,2,0.4,18.6,6.887670143089026,0.3703048464026358,7,0.6187072715972654,0.397038864898211,234.23399627097575,0.5789351736818253,False,False,False
245,25805.0,69334.0,43529.0,1.5928231753543614,0.6081632653061224,105.3265306122449,465.3288590604027,-453.4270833333333,9157.0,8352.0,0.09157,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.03840341019182329,2.818062684285246,86.93915907769812,1.6579236495756344,2012-01-23 18:15:00,2021-05-27 16:45:00,RHL,6,5,80,1,53,32,1,33,2,1,4,1250,1000,48,72,-11568.0,32650.0,44218.0,0.7383870821837261,0.4861111111111111,-160.66666666666666,932.8571428571429,-1195.081081081081,14956.0,13014.0,0.14956,5,1,0.2,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
160,13300.0,42975.0,29675.0,1.4481887110362257,0.53125,83.125,505.5882352941176,-395.6666666666667,5756.0,4198.0,0.05756,10,9,0.9,16.0,5.796550698475776,0.362284418654736,8,0.1463157894736842,2.3106323835997222,69.24511278195489,1.6503445386670577,2012-03-05 17:30:00,2021-05-24 03:30:00,RHL,6,80,80,1,40,46,46,6,2,1,4,500,0,12,93,-952.0,29020.0,29972.0,0.9682370212198051,0.3225806451612903,-10.236559139784946,967.3333333333334,-475.74603174603175,10498.0,8524.0,0.10498,5,2,0.4,18.6,6.887670143089026,0.3703048464026358,7,0.0,0.0,0.0,0.0,False,False,False
245,25590.0,72510.0,46920.0,1.5453964194373402,0.5918367346938775,104.44897959183673,500.0689655172414,-469.2,9214.0,8069.0,0.09214,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.05826494724501759,2.7772954200130235,88.21531848378272,1.6390169777594206,2012-01-23 18:15:00,2021-05-27 21:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,1000,1500,48,72,-13413.0,31386.0,44799.0,0.7005959954463269,0.3611111111111111,-186.29166666666666,1207.1538461538462,-973.8913043478261,14454.0,13814.0,0.14454,5,1,0.2,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,21905.0,55825.0,33920.0,1.6457841981132075,0.5714285714285714,89.40816326530613,398.75,-323.04761904761904,6909.0,6154.0,0.06909,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.12718557406984707,3.1705022434505716,77.27482309974891,1.6202160554515175,2012-01-23 18:15:00,2021-05-27 15:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,3000,0,24,72,-27733.0,32462.0,60195.0,0.539280671152089,0.4444444444444444,-385.18055555555554,1014.4375,-1504.875,29359.0,27149.0,0.29359,5,0,0.0,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
160,15950.0,51288.0,35338.0,1.4513554813515197,0.7375,99.6875,434.64406779661016,-841.3809523809524,8667.0,6478.0,0.08667,10,7,0.7,16.0,5.796550698475776,0.362284418654736,8,0.030783699059561128,1.8403138340833045,86.94169278996866,1.6129082418213676,2012-03-05 17:30:00,2021-05-24 02:15:00,RHL,6,80,80,1,40,46,46,6,2,1,4,2250,500,0,93,-2567.0,36240.0,38807.0,0.933852140077821,0.8064516129032258,-27.602150537634408,483.2,-2155.9444444444443,13497.0,12388.0,0.13497,5,3,0.6,18.6,6.887670143089026,0.3703048464026358,7,0.0,0.0,0.0,0.0,False,False,False
160,14895.0,42536.0,27641.0,1.5388734126840562,0.6,93.09375,443.0833333333333,-431.890625,7596.0,6036.0,0.07596,10,8,0.8,16.0,5.796550698475776,0.362284418654736,8,0.06653239342061094,1.9609004739336493,81.595166163142,1.6089087053438882,2012-03-05 17:30:00,2021-05-24 03:15:00,RHL,6,80,80,1,40,46,46,6,2,1,4,1000,1000,12,93,-387.0,36882.0,37269.0,0.9896160347742091,0.5053763440860215,-4.161290322580645,784.7234042553191,-810.195652173913,10999.0,9934.0,0.10999,5,3,0.6,18.6,6.887670143089026,0.3703048464026358,7,0.0,0.0,0.0,0.0,False,False,False
245,21610.0,55530.0,33920.0,1.6370872641509433,0.5714285714285714,88.20408163265306,396.64285714285717,-323.04761904761904,6909.0,6154.0,0.06909,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.11527070800555299,3.1278043132146474,78.32970846830172,1.5983962090074089,2012-01-23 18:15:00,2021-05-27 15:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,3000,2500,24,72,-25778.0,33753.0,59531.0,0.5669819085854428,0.4583333333333333,-358.02777777777777,1022.8181818181819,-1526.4358974358975,27404.0,25194.0,0.27404,5,1,0.2,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
245,21560.0,55480.0,33920.0,1.6356132075471699,0.5714285714285714,88.0,396.2857142857143,-323.04761904761904,6909.0,6154.0,0.06909,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.0923469387755102,3.120567375886525,78.51136363636364,1.5946979299490853,2012-01-23 18:15:00,2021-05-27 15:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,3000,2000,24,72,-25298.0,32164.0,57462.0,0.5597438307055097,0.4722222222222222,-351.3611111111111,946.0,-1512.157894736842,27706.0,26671.0,0.27706,5,0,0.0,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
160,16525.0,50797.0,34272.0,1.482172035480859,0.73125,103.28125,434.1623931623932,-797.0232558139535,9617.0,7428.0,0.09617,10,8,0.8,16.0,5.796550698475776,0.362284418654736,8,0.029712556732223904,1.7183113236976189,93.11467473524962,1.5863719865836847,2012-03-05 17:30:00,2021-05-24 02:15:00,RHL,6,80,80,1,40,46,46,6,2,1,4,1500,500,0,93,-1362.0,33749.0,35111.0,0.9612087380023354,0.7419354838709677,-14.64516129032258,489.1159420289855,-1462.9583333333333,9912.0,8489.0,0.09912,5,2,0.4,18.6,6.887670143089026,0.3703048464026358,7,0.0,0.0,0.0,0.0,False,False,False
160,11320.0,41788.0,30468.0,1.3715373506629907,0.26875,70.75,971.8139534883721,-260.4102564102564,4577.0,3877.0,0.04577,10,6,0.6,16.0,5.796550698475776,0.362284418654736,8,0.45371024734982335,2.4732357439370767,64.69257950530036,1.5752132007183142,2012-03-05 17:30:00,2021-05-24 00:45:00,RHL,6,80,80,1,40,46,46,6,2,1,4,250,0,0,93,-2047.0,19709.0,21756.0,0.9059110130538702,0.0967741935483871,-22.010752688172044,2189.8888888888887,-259.0,12798.0,11654.0,0.12798,5,2,0.4,18.6,6.887670143089026,0.3703048464026358,7,0.0,0.0,0.0,0.0,False,False,False
160,15140.0,51288.0,36148.0,1.4188336837446056,0.7375,94.625,434.64406779661016,-860.6666666666666,8227.0,6038.0,0.08227,10,7,0.7,16.0,5.796550698475776,0.362284418654736,8,0.03243064729194187,1.840281998298286,86.94319682959049,1.571406330977475,2012-03-05 17:30:00,2021-05-24 02:15:00,RHL,6,80,80,1,40,46,46,6,2,1,4,2500,500,0,93,-3817.0,36731.0,40548.0,0.9058646542369537,0.8172043010752689,-41.043010752688176,483.30263157894734,-2385.176470588235,12747.0,11746.0,0.12747,5,3,0.6,18.6,6.887670143089026,0.3703048464026358,7,0.0,0.0,0.0,0.0,False,False,False
245,22445.0,69905.0,47460.0,1.4729245680573113,0.5714285714285714,91.61224489795919,499.32142857142856,-452.0,7749.0,6604.0,0.07749,10,8,0.8,24.5,7.8390050389064045,0.31995938934311857,10,0.08870572510581422,2.8965027745515552,84.58476275339719,1.5675956497614891,2012-01-23 18:15:00,2021-05-27 21:00:00,RHL,6,5,80,1,53,32,1,33,2,1,4,750,2000,48,72,-7503.0,30821.0,38324.0,0.8042218975054796,0.2916666666666667,-104.20833333333333,1467.6666666666667,-751.4509803921569,10147.0,9466.0,0.10147,5,0,0.0,14.4,5.4258639865002145,0.376796110173626,7,0.0,0.0,0.0,0.0,False,False,False
