symbol,timeframe,gates_failed,engine,good,gate_reason,expected_avg_trade,wf_efficiency_used,oos_avg_trade,oos_net_profit,oos_max_dd,oos_n_trades,oos_profit_factor,avg_trade,net_profit,max_dd,n_trades,unger_score,oos_unger_score,wf_mean_unger,ms_blocks_positive,ms_blocks_total,ms_min_avg_trade,plateau_ratio,plateau_min,np_dd,oos_np_dd,recovery_trades,oos_recovery_trades,pattern_null_p,pattern_null_median_avg,pattern_avg_trade,pattern_none_avg_trade,pattern_vs_none_avg,pattern_null_valid_draws,pattern_null_draws,pattern_null_min_trades,wfo_measured,wfo_efficiency,wfo_net_profit,wfo_avg_trade,wfo_positive_windows,wfo_total_windows,mc_dd_p95,mc_dd_worst,passes_multisplit,passes_plateau,passes_expectancy,passes_null,passes_pattern_useful,passes_wfo,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time
NQ,15m,0,BO,True,—,132.84973983015635,0.3376628437813161,393.4390243902439,48393.0,22959.0,123,1.2678856117975288,310.4808743169399,56818.0,27539.0,183,2.8181501235116406,3.9111484945582453,4.628029478176612,2.0,3.0,-29.833333333333332,2.595905674362334,0.23073000892426387,2.063183122117724,2.1078008624068993,88.6978950332641,58.35465873163474,0.18,144.2258064516129,393.4390243902439,216.90447154471545,176.53455284552845,49.0,200.0,62.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,49678.09999999999,76004.0,True,True,True,True,True,True,,,,,,,2500,4500,,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,920.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,132.55792442838643,0.3376628437813161,392.5748031496063,49857.0,14923.0,127,1.3311877241929055,460.75308641975306,74642.0,19227.0,162,5.005135561339661,4.84058339599262,6.079910077436147,2.0,3.0,-34.0,1.0725880006354773,0.9003180709130555,3.8821449004004784,3.3409502110835625,41.72950885560409,38.0131375734601,0.22727272727272727,142.78571428571428,392.5748031496063,235.48897795591182,157.08582519369446,43.0,200.0,64.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,39283.95,60797.0,True,True,True,True,True,True,,,,,,,2500,3000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,132.37895399408703,0.3376628437813161,392.04477611940297,52534.0,15628.0,134,1.49493607680205,250.0771812080537,74523.0,14707.0,298,3.106099573208333,4.723754566678456,3.889191165682326,2.0,3.0,-211.38095238095238,0.9095730904218238,0.47348337256115797,5.067178894404026,3.3615305861274636,58.809843940796796,39.862793619370315,0.06818181818181818,119.45637583892618,392.04477611940297,188.4952741020794,203.54950201732356,43.0,200.0,67.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,30439.899999999998,47684.0,True,True,True,True,True,True,,,,,,,4000,1500,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,368.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,131.97313714293472,0.48930597114620883,269.71495327102804,57719.0,26356.0,214,1.3032861826894784,48.99840510366826,30722.0,16103.0,627,0.5816100497773871,2.502468561114503,1.7730036949775152,3.0,3.0,53.89473684210526,0.9157252816792192,0.4223149544634119,1.9078432590200585,2.189975717104265,328.643350042315,97.71797848195568,0.12244897959183673,84.17651710924969,269.71495327102804,37.03373231773667,232.68122095329136,48.0,200.0,107.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,47514.69999999998,74697.0,True,True,True,True,True,True,,,,,,,1250,5000,,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,184.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,130.45564706369777,0.3376628437813161,386.3488372093023,49839.0,14201.0,129,1.3447252656042497,493.14723926380367,80383.0,16645.0,163,5.7575545465554665,4.883413511150583,7.159404980643065,3.0,3.0,103.5,1.0111391598227477,0.8693162211262158,4.82925803544608,3.509541581578762,33.752596942139505,36.7569373382291,0.20454545454545456,100.5505617977528,386.3488372093023,201.2941176470588,185.0547195622435,43.0,200.0,65.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,36273.149999999994,57459.0,True,True,True,True,True,True,,,,,,,2250,3000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,130.18320296197825,0.3376628437813161,385.5419847328244,50506.0,14201.0,131,1.354883815707189,138.5,48752.0,16788.0,352,1.6101029577359962,4.873214970594337,3.2781183523618806,3.0,3.0,167.44444444444446,1.0391022524695768,0.6777568099770266,2.9039790326423636,3.5565101049221886,121.2129963898917,36.83386132340712,0.13636363636363635,104.04347826086956,385.5419847328244,220.8069498069498,164.7350349258746,43.0,200.0,66.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,33738.45,55210.0,True,True,True,True,True,True,,,,,,,2250,3000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,127.65190326041846,0.3376628437813161,378.04545454545456,49902.0,13787.0,132,1.434974373278477,155.22752808988764,55261.0,17114.0,356,1.7872953789168629,4.849673348613952,3.305623284142816,3.0,3.0,193.6829268292683,1.0358350558847185,0.761322163691487,3.228993806240505,3.6194966272575613,110.25106313675106,36.46915955272333,0.09090909090909091,105.63068181818181,378.04545454545456,167.39774859287056,210.647705952584,43.0,200.0,66.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,27256.45,51027.0,True,True,True,True,True,True,,,,,,,2500,2000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,127.51348157637047,0.3376628437813161,377.6355140186916,40407.0,19773.0,107,1.5338697530619525,67.47727272727273,17814.0,6327.0,264,1.2777972777028643,4.0451990953078925,2.5084183329592724,2.0,3.0,-1.0,0.9491857672883763,0.18160962292901658,2.815552394499763,2.0435442269761794,93.76490400808352,52.36001187912985,0.06,84.67231638418079,377.6355140186916,150.6113074204947,227.02420659819688,49.0,200.0,54.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,21631.699999999993,32314.0,True,True,True,True,True,True,,,,,,,1500,6000,,,,47.0,48.0,35.0,50.0,10.0,5.0,-1.0,48.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,127.41840286984997,0.48930597114620883,260.4063926940639,57029.0,19130.0,219,1.4368431534761161,345.88524590163934,105495.0,17454.0,305,3.9435550340587664,2.83594308805726,4.610494901455926,3.0,3.0,51.97560975609756,0.9750032279733232,0.3005392863780307,6.044173255414232,2.9811291165708313,50.46182283520546,73.46209823072472,0.20408163265306123,106.70603843947217,260.4063926940639,126.36008230452676,134.04631038953715,48.0,200.0,110.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,28571.4,43684.0,True,True,True,True,True,True,,,,,,,750,4000,,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,126.83135893724359,0.3376628437813161,375.61538461538464,48830.0,14524.0,130,1.353853400485525,499.3333333333333,89880.0,20888.0,180,5.204098210943435,4.694654179638619,6.451177685443808,2.0,3.0,-134.0,1.0157503703596336,0.5788104270163237,4.302949061662199,3.362021481685486,41.83177570093458,38.667212779029285,0.18181818181818182,80.92805755395683,375.61538461538464,201.37181996086105,174.2435646545236,43.0,200.0,65.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,33247.75,56041.0,True,True,True,True,True,True,,,,,,,2500,2500,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,122.18257926562686,0.48930597114620883,249.7058823529412,42450.0,19772.0,170,1.3140210974833928,115.82984293193718,44247.0,8383.0,382,1.905566411120683,2.6748955421747875,2.3422842215025255,2.0,3.0,-33.107142857142854,1.0325681192955127,0.5038288987979108,5.278182035070977,2.1469755209387014,72.37340384658846,79.1811542991755,0.20689655172413793,92.93154034229829,249.7058823529412,94.63253012048193,155.07335223245926,57.0,200.0,85.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,32918.2,59685.0,True,True,True,True,True,True,,,,,,,5000,3000,,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,48.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_U,True,—,118.54977938659401,0.2826333755051996,419.4472049689441,67531.0,29222.0,161,1.2466264211029914,536.435606060606,141619.0,16231.0,264,6.342322364262699,3.6959466292883505,5.158207945938257,3.0,3.0,263.72727272727275,0.9541669443856907,0.8003657433444954,8.725217177006963,2.310964341934159,30.257126515509928,69.66788585982734,0.12418300653594772,87.59520724077186,419.4472049689441,131.3583916083916,288.08881336055254,152.0,200.0,81.0,True,0.2826333755051996,44448.0,272.6871165644172,4.0,5.0,49814.2,68811.0,True,True,True,True,True,True,,,,,,,3000,5000,,,,,,,,17.0,10.0,4.0,644.0,,,28.0,77.0,114.0,39.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,118.1945756968731,0.48930597114620883,241.55555555555554,43480.0,17701.0,180,1.3978187673839848,196.98314606741573,70126.0,11624.0,356,2.7520392489739414,2.734774262022054,3.2311488540454496,3.0,3.0,184.33333333333334,1.7001029742828786,0.3315712422919165,6.032863041982106,2.456358397830631,59.01012463280381,73.27920883164674,0.15254237288135594,83.87593984962406,241.55555555555554,103.48484848484848,138.07070707070704,58.0,200.0,90.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,25080.249999999996,43450.0,True,True,True,True,True,True,,,,,,,750,4500,,,,47.0,1.0,12.0,21.0,18.0,17.0,-1.0,184.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,116.53492236791666,0.3376628437813161,345.12213740458014,45211.0,16787.0,131,1.3524207441128095,277.71985815602835,78317.0,16459.0,282,3.26068290686418,4.012265161993132,4.053385877718529,2.0,3.0,-82.17073170731707,0.9609564351386393,0.5437519897656317,4.758308524211677,2.6932149877881693,59.26475733237994,48.640751144632944,0.06818181818181818,124.33333333333333,345.12213740458014,195.33526011560693,149.78687728897322,43.0,200.0,66.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,31025.749999999996,42104.0,True,True,True,True,True,True,,,,,,,3000,2000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,368.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,115.99978619872468,0.3376628437813161,343.53731343283584,46034.0,18762.0,134,1.3930632876805902,240.32659932659934,71377.0,15085.0,297,2.9473556114309782,3.777789053574471,3.20496996767832,2.0,3.0,-56.61904761904762,0.917916465702586,0.4604552727586074,4.731653960888299,2.4535763777848842,62.76874903680457,54.61415475518095,0.09090909090909091,54.95348837209303,343.53731343283584,106.17045454545455,237.36685888738128,43.0,200.0,67.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,36244.09999999999,47681.0,True,True,True,True,True,True,,,,,,,5000,1500,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,368.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,113.84432648411604,0.3376628437813161,337.15384615384613,43830.0,16464.0,130,1.643111821930069,240.45544554455446,48572.0,15288.0,202,2.9292917910341907,3.95789067836519,3.830826242885137,3.0,3.0,93.56410256410257,0.9462303820048499,0.0,3.1771323914181058,2.6621720116618075,63.5793461253397,48.83230663928816,0.061224489795918366,140.70750597346955,337.15384615384613,173.46329526916801,163.69055088467812,48.0,200.0,65.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,30271.25,45405.0,True,True,True,True,True,True,,,,,,,4000,1000,,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,112.07336751323503,0.3376628437813161,331.90909090909093,43812.0,16390.0,132,1.3232403718459496,499.46994535519127,91403.0,15937.0,183,5.959494576286874,3.905107787891533,6.756156673434421,2.0,3.0,-2.75,0.9393201864728294,0.6440953806010419,5.735270126121604,2.6730933496034166,31.90782578252355,49.380991509175566,0.1590909090909091,51.810810810810814,331.90909090909093,134.12977099236642,197.77931991672452,43.0,200.0,66.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,30874.899999999998,44660.0,True,True,True,True,True,True,,,,,,,2250,2500,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,RBB_M,True,—,110.40704971074582,0.5507647018629975,200.46137549717108,104239.91525852896,27622.356475337394,520,1.2116237918220996,112.52772760149429,123442.91717883924,23675.201013863254,1097,1.1015800596586525,1.8167856789541565,1.4191386368743504,3.0,3.0,102.07889220329292,1.610755854311249,0.7186186458640197,5.214017701752817,3.77375171997362,210.39437584402853,137.79390871099358,0.04878048780487805,-39.48414358094897,200.46137549717108,-2.9595339804841063,203.4209094776552,40.0,200.0,260.0,True,0.5507647018629975,50511.25674436547,124.4119624245455,3.0,5.0,59890.394003159454,93169.41781762024,True,True,True,True,True,True,,,,,,,2000,10000,,,,53.0,46.0,-48.0,37.0,7.0,6.0,-1.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,10.0,2.5,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,110.31185365686534,0.3376628437813161,326.6923076923077,42470.0,18398.0,130,1.2684084459865133,93.86931818181819,33042.0,16788.0,352,1.091258244369724,3.627913770850318,2.3257824468802992,2.0,3.0,-62.375,1.1905910310082564,0.8119041351552516,1.96819156540386,2.308403087292097,178.84437988015253,56.31598775606311,0.18181818181818182,141.77464788732394,326.6923076923077,292.12704918032784,34.565258511979835,43.0,200.0,65.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,42632.35,59526.0,True,True,True,True,True,True,,,,,,,2250,4000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,108.04959013805264,0.3376628437813161,319.9925373134328,42879.0,14829.0,134,1.4247169643122455,132.2709497206704,47353.0,20598.0,358,1.3882104189912874,3.958104646604287,2.7686676288292467,3.0,3.0,109.57142857142857,1.0737926253412757,0.7430656396991266,2.298912515778231,2.8915638276350393,155.72580406732413,46.34170573007766,0.09090909090909091,92.53225806451613,319.9925373134328,143.260147601476,176.7323897119568,43.0,200.0,67.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,26660.649999999998,44020.0,True,True,True,True,True,True,,,,,,,3000,1500,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,107.2825056500096,0.48930597114620883,219.25443786982248,37054.0,15181.0,169,1.3937056398486973,191.9090909090909,65441.0,9114.0,341,3.027919958961181,2.6804120217792873,2.968091363507007,3.0,3.0,83.6470588235294,1.0115128480490396,0.3300915737895469,7.180272108843537,2.4408141756142547,47.49123638086215,69.23919145031576,0.21052631578947367,68.42060504052796,219.25443786982248,81.82035928143712,137.43407858838538,56.0,200.0,85.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,20509.05,32623.0,True,True,True,True,True,True,,,,,,,750,3000,,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,184.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,106.8977742417455,0.3376628437813161,316.5813953488372,40839.0,14208.0,129,1.2946090419200553,497.0174418604651,85487.0,14673.0,172,6.180384940392486,4.000573643283254,6.997219911015483,3.0,3.0,116.0,0.9279388072274873,0.859051012199475,5.826143256321134,2.874366554054054,29.522102775860656,44.879453463600974,0.20454545454545456,130.17525773195877,316.5813953488372,225.04255319148936,91.53884215734783,43.0,200.0,65.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,34290.25,59738.0,True,True,True,True,True,True,,,,,,,2000,3000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,RBB_M,True,—,106.42849510982266,0.5507647018629975,193.23768344235086,113044.04481377525,20981.349439595368,585,1.289262478895487,123.99051785364166,144696.93433519983,13964.49528833045,1167,1.580444344100694,2.009455849955062,1.6681086533098912,3.0,3.0,55.35436979455436,1.1418991130461238,0.4086242259958069,10.361773293454942,5.387834807252291,112.62550983789045,108.57793917745238,0.02702702702702703,-30.743006874520333,193.23768344235086,0.9256999889532967,192.31198345339757,36.0,200.0,293.0,True,0.5507647018629975,50511.25674436547,124.4119624245455,3.0,5.0,44028.57006537193,63463.50366882594,True,True,True,True,True,True,,,,,,,1000,0,,,,53.0,46.0,-48.0,37.0,7.0,6.0,-1.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,10.0,2.5,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,106.34867655930348,0.3376628437813161,314.95522388059703,42204.0,12329.0,134,1.4343718158520393,121.94707520891365,43779.0,18223.0,359,1.360707585032782,4.2725607289972265,2.694527580217934,3.0,3.0,157.1904761904762,1.100444552379117,0.7379471807154282,2.402403555945783,3.4231486738583827,149.43367824756163,39.14524689602881,0.06818181818181818,81.13736263736264,314.95522388059703,142.35036496350364,172.6048589170934,43.0,200.0,67.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,26040.749999999993,39074.0,True,True,True,True,True,True,,,,,,,2500,1500,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,105.47358270070227,0.48930597114620883,215.55752212389382,48716.0,22628.0,226,1.258834405699925,148.6462765957447,55891.0,25617.0,376,1.3989212126181256,2.1584572538027236,2.7439676642263016,2.0,3.0,-66.92682926829268,0.7770582514273571,0.056561533038952,2.1817933403599175,2.15290790171469,172.3352954858564,104.97430002463256,0.0625,9.94308943089431,215.55752212389382,7.41,208.14752212389382,47.0,200.0,113.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,40098.2,65268.0,True,True,True,True,True,True,,,,,,,1750,2000,,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,920.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,105.32011063760869,0.3376628437813161,311.90909090909093,41172.0,13975.0,132,1.3089112476647085,157.89606741573033,56211.0,16788.0,356,1.8355879072992756,3.97425271220799,3.257254031882968,3.0,3.0,26.108695652173914,1.0433650052177459,0.6984874329120125,3.3482844889206578,2.9461180679785333,106.32310401878637,44.80472165549402,0.1590909090909091,94.78378378378379,311.90909090909093,158.67045454545453,153.2386363636364,43.0,200.0,66.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,31233.549999999996,42535.0,True,True,True,True,True,True,,,,,,,2250,2500,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_U,True,—,104.81389795640693,0.2826333755051996,370.8475609756098,60819.0,29222.0,164,1.2192094345947153,416.64896755162243,141244.0,14746.0,339,5.168167133498149,3.2677123049826804,4.4858290407304064,3.0,3.0,263.72727272727275,0.9262759014140518,0.43143947977211294,9.57846195578462,2.081274382314694,35.39190337288664,78.79787566385504,0.1437908496732026,74.64951406649617,370.8475609756098,131.40308747855917,239.4444734970506,152.0,200.0,82.0,True,0.2826333755051996,44448.0,272.6871165644172,4.0,5.0,47921.14999999999,69527.0,True,True,True,True,True,True,,,,,,,3000,5000,,,,,,,,17.0,10.0,4.0,368.0,,,28.0,77.0,114.0,39.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_U,True,—,104.73986903528602,0.2826333755051996,370.585635359116,67076.0,26221.0,181,1.467096558543753,70.15397631133672,41461.0,15640.0,591,0.8449621828348524,3.447206584259048,2.0257889361528716,3.0,3.0,46.78947368421053,0.9764013380131327,0.554778271756345,2.6509590792838873,2.5581022844285113,222.9381828706495,70.7555757648041,0.1513157894736842,185.09252669039145,370.585635359116,185.01162790697674,185.57400745213926,151.0,200.0,91.0,True,0.2826333755051996,44448.0,272.6871165644172,4.0,5.0,37503.45,64978.0,True,True,True,True,True,True,,,,,,,5000,7500,,,,,,,,17.0,10.0,4.0,48.0,,,28.0,77.0,114.0,39.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,102.66249154197322,0.3376628437813161,304.03846153846155,39525.0,14365.0,130,1.3970486302952374,57.19281045751634,17501.0,11483.0,306,0.8039279178410712,3.821017843752694,2.129431002434303,2.0,3.0,-37.205128205128204,2.5597352521115013,0.0,1.5240790734128713,2.7514792899408285,200.77698417233302,47.247311827956985,0.1836734693877551,143.60637254901962,304.03846153846155,189.0190174326466,115.01944410581496,48.0,200.0,65.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,29509.05,46287.0,True,True,True,True,True,True,,,,,,,3000,4000,,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,24.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,100.76013913172083,0.3376628437813161,298.40458015267177,39091.0,14208.0,131,1.2819991199024678,122.7471590909091,43207.0,18147.0,352,1.3725000991094898,3.7708769875069947,2.4984664560082415,3.0,3.0,136.0,1.1038822411212952,0.6593144629342468,2.3809445087342263,2.751337274774775,147.84048880968362,47.613210201836736,0.18181818181818182,138.2972972972973,298.40458015267177,222.3531669865643,76.05141316610747,43.0,200.0,66.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,34455.549999999996,55274.0,True,True,True,True,True,True,,,,,,,2000,3000,,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,
NQ,15m,0,TF_M,True,—,100.044251638971,0.48930597114620883,204.46153846153845,34554.0,13192.0,169,1.4814613551812064,145.0974212034384,50639.0,11323.0,349,2.053914187679961,2.681387976527553,2.4802257902431273,2.0,3.0,-38.90196078431372,1.0069523371087412,0.4904250253283733,4.472224675439371,2.61931473620376,78.03722427378108,64.52069224981189,0.17543859649122806,38.02956989247312,204.46153846153845,91.93261131167269,112.52892714986577,56.0,200.0,85.0,True,0.48930597114620883,43596.0,360.297520661157,2.0,4.0,21009.399999999998,36176.0,True,True,True,True,True,True,,,,,,,500,4000,,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,184.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NQ,15m,0,RBB_M,True,—,99.36887397789214,0.5507647018629975,180.4198301775158,102839.303201184,22981.60167715638,570,1.2323181098518594,128.81975370526243,146210.42045547286,15720.578789607302,1135,1.5475744583223343,1.7926581414518834,1.6504206384057152,3.0,3.0,47.23311458834826,1.2279924409378433,0.5100038344774466,9.300574896907163,4.474853608806815,122.03546690188323,127.37846862257153,0.05128205128205128,-11.99577038274057,180.4198301775158,13.36603815367506,167.05379202384074,38.0,200.0,285.0,True,0.5507647018629975,50511.25674436547,124.4119624245455,3.0,5.0,48424.46240763655,75477.84326984685,True,True,True,True,True,True,,,,,,,1250,0,,,,53.0,46.0,-48.0,37.0,7.0,6.0,-1.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,10.0,2.5,,,,,,,,,,,,,,,,,
NQ,15m,0,RBB_M,True,—,97.21517698828956,0.5507647018629975,176.50945432678034,107141.23877635566,21801.176263966758,607,1.3232036748398466,89.3597668001982,108572.11666224082,17299.026778937503,1215,1.023374393299052,1.8006585350374535,1.347375010717717,3.0,3.0,34.813440731671434,1.4937640124149218,0.33594830135987885,6.276197964756793,4.914470553290282,193.5885398807815,123.51279622453086,0.02857142857142857,-12.115439465918616,176.50945432678034,-6.441894968033113,182.95134929481347,34.0,200.0,304.0,True,0.5507647018629975,50511.25674436547,124.4119624245455,3.0,5.0,41538.8072310025,61909.69223117101,True,True,True,True,True,True,,,,,,,750,0,,,,53.0,46.0,-48.0,37.0,7.0,6.0,-1.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,10.0,2.5,,,,,,,,,,,,,,,,,
NQ,15m,0,BO,True,—,96.35079376975325,0.3376628437813161,285.34615384615387,37095.0,16464.0,130,1.5230246461000507,170.39501779359432,47881.0,7528.0,281,2.958151699599735,3.3497137739894303,3.4461617623218865,3.0,3.0,93.56410256410257,0.7413019756392967,0.0,6.36038788522848,2.253097667638484,44.17969549508155,57.698342094621914,0.08163265306122448,121.64965162525044,285.34615384615387,149.13106796116506,136.2150858849888,48.0,200.0,65.0,True,0.3376628437813161,39555.0,226.02857142857144,4.0,5.0,23579.94999999999,34503.0,True,True,True,True,True,True,,,,,,,4000,1000,,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
